編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLMLNHNFFAH48CA,26,105.96,住家用,鋼筋混凝土造,81年5月7日,五層,五層
RPTNMLMLNHNFFAH48CA,26,4.68,共有部份,鋼筋混凝土造,81年5月7日,五層,
RPTNMLLMNHNFFAH48CA,17,114.51,住家用,鋼筋混凝土造,90年2月23日,十四層,四層
RPTNMLLMNHNFFAH48CA,17,20.22,共有部份,鋼筋混凝土造,90年2月23日,十四層,
RPTNMLLMNHNFFAH48CA,17,16.87,共有部份,鋼筋混凝土造,90年2月23日,十四層,
RPTNMLLMNHNFFAH48CA,17,.03,見其他登記事項,鋼筋混凝土造,90年2月23日,十四層,
RPTNMLLMNHNFFAH48CA,17,31.12,共有部份,鋼筋混凝土造,90年2月23日,十四層,
RPTPMLLKOHNFFAH58CA,4,91.32,住家用,鋼筋混凝土造,103年1月10日,十四層,七層
RPTPMLLKOHNFFAH58CA,4,71.87,見其他登記事項,鋼筋混凝土造,103年1月10日,十四層,
RPOOMLLKOHNFFAH97CA,17,118.76,住家用,鋼筋混凝土造,90年8月23日,六層,六層
RPOOMLLKOHNFFAH97CA,17,44.14,共有部份,鋼筋混凝土造,90年8月23日,六層,
RPWPMLTLNHNFFAH07CA,19,73.54,住家用,鋼筋混凝土造,88年1月11日,二十一層,十六層
RPWPMLTLNHNFFAH07CA,19,12.48,共有部份,鋼筋混凝土造,88年1月11日,二十一層,
RPWPMLTLNHNFFAH07CA,19,5.37,共有部份,鋼筋混凝土造,88年1月11日,二十二層,
RPVNMLTKOHNFFAH76CA,1,203.13,住家用,鋼筋混凝土造,106年3月22日,二十三層,十四層
RPVNMLTKOHNFFAH76CA,1,189.95,見其他登記事項,鋼筋混凝土造,106年3月22日,二十三層,
RPOPMLNKOHNFFAH28CA,1,100.17,住家用,鋼筋混凝土造,107年2月6日,十三層,八層
RPOPMLNKOHNFFAH28CA,1,96.34,見其他登記事項,鋼筋混凝土造,107年2月6日,十三層,
RPWOMLNKOHNFFAH98CA,,94.40,住家用,鋼筋混凝土造,107年2月6日,十三層,三層
RPWOMLNKOHNFFAH98CA,,135.99,見其他登記事項,鋼筋混凝土造,107年2月6日,十三層,
RPVOMLRJOHNFFAH56CA,25,76.54,住家用,鋼筋混凝土造,82年8月23日,十二層,一層
RPVOMLRJOHNFFAH56CA,25,15.14,共有部份,鋼筋混凝土造,82年8月23日,十二層,
RPPUMLLLNHNFFBH78CA,2,59.29,見其他登記事項,鋼筋混凝土造,105年10月10日,十四層,六層
RPPUMLLLNHNFFBH78CA,2,61.17,見其他登記事項,鋼筋混凝土造,105年10月10日,十四層,
RPRUMLLLNHNFFBH98CA,37,89.79,住家用,鋼筋混凝土造,70年4月9日,五層,五層
RPRPMLRJOHNFFAH88CA,9,34.79,共有部份,鋼筋混凝土造,98年4月10日,十層,
RPRPMLRJOHNFFAH88CA,9,.21,見其他登記事項,鋼筋混凝土造,98年4月10日,十層,
RPRPMLRJOHNFFAH88CA,9,4.94,共有部份,鋼筋混凝土造,98年4月10日,十層,
RPRPMLRJOHNFFAH88CA,9,82.78,住家用,鋼筋混凝土造,98年4月10日,十層,五層
RPRPMLRJOHNFFAH88CA,9,32.09,共有部份,鋼筋混凝土造,98年4月10日,十層,
RPRNMLOKOHNFFAH48CA,24,75.74,住家用,鋼筋混凝土造,83年8月1日,七層,一層
RPRNMLOKOHNFFAH48CA,24,17.12,共有部份,鋼筋混凝土造,83年8月1日,七層,
RPRNMLOKOHNFFAH48CA,24,.64,共有部份,鋼筋混凝土造,83年8月1日,七層,
RPQUMLLLNHNFFBH88CA,41,978.19,見其他登記事項,鋼筋混凝土造,66年9月6日,四層,一層 二層 三層 四層 騎樓 地下層
RPSOMLMLNHNFFBH58CA,2,93.41,見其他登記事項,鋼筋混凝土造,105年10月3日,十五層,六層
RPSOMLMLNHNFFBH58CA,2,78.08,見其他登記事項,鋼筋混凝土造,105年10月3日,十五層,
RPORMLMLNHNFFBH48CA,37,98.26,住家用,鋼筋混凝土造,70年8月27日,五層,二層
RPVRMLMLNHNFFBH56CA,2,77.80,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,六層
RPVRMLMLNHNFFBH56CA,2,21.67,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPVRMLMLNHNFFBH56CA,2,5.99,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPVRMLMLNHNFFBH56CA,2,10.11,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPVRMLMLNHNFFBH56CA,2,.04,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPVRMLMLNHNFFBH56CA,2,32.33,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPRSMLMLNHNFFBH88CA,9,76.35,住家用,鋼筋混凝土造,98年7月3日,十五層,六層
RPRSMLMLNHNFFBH88CA,9,43.99,共有部份,鋼筋混凝土造,98年7月3日,十五層,
RPWRMLMLNHNFFBH66CA,35,80.00,住家用,鋼筋混凝土造,72年2月7日,五層,四層
RPOSMLMLNHNFFBH58CA,2,77.80,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,十七層
RPOSMLMLNHNFFBH58CA,2,21.67,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPOSMLMLNHNFFBH58CA,2,5.99,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPOSMLMLNHNFFBH58CA,2,10.11,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPOSMLMLNHNFFBH58CA,2,.04,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPOSMLMLNHNFFBH58CA,2,37.53,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPXRMLMLNHNFFBH76CA,35,236.17,住商用,加強磚造,72年9月23日,三層,一層 二層 三層
RPURMLMLNHNFFBH09CA,2,89.88,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,四層
RPURMLMLNHNFFBH09CA,2,20.07,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPURMLMLNHNFFBH09CA,2,6.80,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPURMLMLNHNFFBH09CA,2,11.32,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPURMLMLNHNFFBH09CA,2,.04,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPURMLMLNHNFFBH09CA,2,36.13,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPUSMLMLNHNFFBH56CA,,75.58,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,四層
RPUSMLMLNHNFFBH56CA,,20.93,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPUSMLMLNHNFFBH56CA,,5.83,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPUSMLMLNHNFFBH56CA,,5.36,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPUSMLMLNHNFFBH56CA,,.04,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPUSMLMLNHNFFBH56CA,,34.89,見其他登記事項,鋼筋混凝土造,105年1月25日,十八層,
RPTNMLNLNHNFFBH68CA,3,86.84,見其他登記事項,鋼筋混凝土造,104年1月18日,十五層,六層
RPTNMLNLNHNFFBH68CA,3,89.36,見其他登記事項,鋼筋混凝土造,104年1月18日,十五層,
RPTNMLNLNHNFFBH68CA,3,21.25,見其他登記事項,鋼筋混凝土造,104年1月18日,十五層,
RPUQMLPLNHNFFBH66CA,24,112.27,住家用,鋼筋混凝土造,83年6月15日,十二層,六層
RPUQMLPLNHNFFBH66CA,24,12.37,共有部份,鋼筋混凝土造,83年6月15日,十二層,
RPUQMLPLNHNFFBH66CA,24,2.59,共有部份,鋼筋混凝土造,83年6月15日,十二層,
RPRNMLNLNHNFFBH48CA,28,365.17,見其他登記事項,鋼筋混凝土造,79年8月2日,四層,一層 二層 三層 四層 騎樓 地下層
RPWQMLSLNHNFFBH17CA,,55.98,住家用,鋼筋混凝土造,106年12月29日,五層,二層
RPWQMLSLNHNFFBH17CA,,19.39,見其他登記事項,鋼筋混凝土造,106年12月29日,五層,
RPPNMLPJOHNFFBH38CA,,50.69,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,二層
RPPNMLPJOHNFFBH38CA,,11.53,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,
RPPNMLQJOHNFFBH48CA,,51.93,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,五層
RPPNMLQJOHNFFBH48CA,,11.84,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,
RPQNMLQJOHNFFBH58CA,,46.40,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,一層
RPQNMLQJOHNFFBH58CA,,10.58,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,
RPRNMLQJOHNFFBH68CA,,52.22,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,二層
RPRNMLQJOHNFFBH68CA,,11.90,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,
RPSOMLRJOHNFFBH98CA,18,78.72,住家用,鋼筋混凝土造,88年11月10日,九層,七層
RPSOMLRJOHNFFBH98CA,18,16.42,共有部份,鋼筋混凝土造,88年11月10日,九層,
RPSOMLRJOHNFFBH98CA,18,9.33,共有部份,鋼筋混凝土造,88年11月10日,九層,
RPQPMLLMNHNFFBH48CA,15,1.55,見其他登記事項,鋼筋混凝土造,92年4月23日,四層,
RPQPMLLMNHNFFBH48CA,15,233.84,見其他登記事項,鋼筋混凝土造,92年8月19日,四層,一層 二層 三層 四層 屋頂突出物
RPWOMLRJOHNFFBH76CA,10,249.76,見其他登記事項,鋼筋混凝土造,96年12月26日,三層,一層 二層 三層
RPURMLSJOHNFFBH96CA,,51.93,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,三層
RPURMLSJOHNFFBH96CA,,11.84,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,
RPVRMLSJOHNFFBH07CA,,51.93,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,四層
RPVRMLSJOHNFFBH07CA,,11.84,見其他登記事項,鋼筋混凝土造,107年3月20日,五層,
RPQNMLMLNHNFFCH38CA,40,79.06,住家用,加強磚造,66年12月14日,二層,一層 二層 騎樓
RPPPMLOLNHNFFCH68CA,2,25.94,見其他登記事項,鋼筋混凝土造,105年6月1日,十二層,
RPPPMLOLNHNFFCH68CA,2,125.70,見其他登記事項,鋼筋混凝土造,105年6月1日,十二層,四層
RPPPMLOLNHNFFCH68CA,2,66.81,見其他登記事項,鋼筋混凝土造,105年6月1日,十二層,
RPQNMLPLNHNFFCH68CA,20,80.68,住家用,鋼筋混凝土造,86年11月22日,五層,五層
RPQNMLPLNHNFFCH68CA,20,7.55,見其他登記事項,鋼筋混凝土造,86年11月22日,五層,
RPPQMLNKOHNFFBH58CA,12,184.69,住家用,鋼筋混凝土造,95年6月26日,四層,一層 二層 三層 四層
RPOPMLPLNHNFFCH68CA,1,77.82,見其他登記事項,鋼筋混凝土造,106年9月26日,十層,四層
RPOPMLPLNHNFFCH68CA,1,84.03,見其他登記事項,鋼筋混凝土造,106年9月26日,十層,
RPSNMLLLOHNFFCH58CA,29,111.77,住家用,鋼筋混凝土造,77年10月18日,五層,四層
RPSNMLLLOHNFFCH58CA,29,26.73,見其他登記事項,鋼筋混凝土造,77年10月18日,五層,
RPSNMLLLOHNFFCH58CA,29,1.36,見其他登記事項,鋼筋混凝土造,77年10月18日,五層,
RPUOMLLKOHNFFBH68CA,24,18.45,住家用,鋼筋混凝土造,83年11月10日,六層,三層
RPUOMLLKOHNFFBH68CA,24,4.74,共有部份,鋼筋混凝土造,83年11月10日,六層,
RPUOMLLKOHNFFBH68CA,24,1.41,共有部份,鋼筋混凝土造,83年11月10日,六層,
RPSNMLLKOHNFFCH48CA,23,72.80,國民住宅,鋼筋混凝土造,83年10月11日,六層,三層
RPSNMLLKOHNFFCH48CA,23,11.08,見其他登記事項,鋼筋混凝土造,83年10月11日,六層,
RPSNMLLKOHNFFCH48CA,23,31.62,見其他登記事項,鋼筋混凝土造,83年10月11日,六層,
RPUNMLPLNHNFFCH09CA,11,153.61,住家用,鋼筋混凝土造,95年12月31日,三層,一層 二層 三層
RPQOMLMLNHNFFDH58CA,29,122.38,住家用,鋼筋混凝土造,78年9月2日,二層,一層 二層
RPOOMLTLNHNFFDH09CA,14,95.11,住家用,鋼筋混凝土造,93年2月2日,九層,一層
RPOOMLTLNHNFFDH09CA,14,13.41,見其他登記事項,鋼筋混凝土造,93年2月2日,九層,
RPOOMLTLNHNFFDH09CA,14,13.11,見其他登記事項,鋼筋混凝土造,93年2月2日,九層,
RPTNMLPJOHNFFDH98CA,1,35.98,見其他登記事項,鋼筋混凝土造,106年5月9日,十五層,
RPQNMLOJOHNFFDH58CA,1,59.99,見其他登記事項,鋼筋混凝土造,106年8月2日,十五層,
RPQNMLOJOHNFFDH58CA,1,60.46,見其他登記事項,鋼筋混凝土造,106年8月2日,十五層,三層
RPRNMLOJOHNFFDH68CA,1,83.89,見其他登記事項,鋼筋混凝土造,106年8月2日,十五層,
RPRNMLOJOHNFFDH68CA,1,110.61,見其他登記事項,鋼筋混凝土造,106年8月2日,十五層,四層
RPQQMLMLNHNFFEH88CA,13,61.38,住家用,鋼筋混凝土造,94年7月1日,十一層,四層
RPQQMLMLNHNFFEH88CA,13,11.15,共有部份,鋼筋混凝土造,94年7月1日,十一層,
RPQQMLMLNHNFFEH88CA,13,50.25,共有部份,鋼筋混凝土造,94年7月1日,十一層,
RPROMLOJOHNFFDH78CA,1,243.53,見其他登記事項,鋼筋混凝土造,106年5月9日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLOJOHNFFDH88CA,2,243.54,見其他登記事項,鋼筋混凝土造,105年6月10日,四層,一層 二層 三層 四層 見其他登記事項
RPVQMLPLNHNFFEH07CA,25,60.15,見其他登記事項,鋼筋混凝土造,81年11月13日,十二層,一層 二層 騎樓
RPVQMLPLNHNFFEH07CA,25,3.21,共有部份,鋼筋混凝土造,81年11月13日,十二層,
RPVQMLPLNHNFFEH07CA,25,60.15,見其他登記事項,鋼筋混凝土造,81年11月13日,十二層,一層 二層 騎樓
RPVQMLPLNHNFFEH07CA,25,4.51,共有部份,鋼筋混凝土造,81年11月13日,十二層,
RPVQMLPLNHNFFEH07CA,25,60.15,見其他登記事項,鋼筋混凝土造,81年11月13日,十二層,一層 二層 騎樓
RPVQMLPLNHNFFEH07CA,25,3.21,共有部份,鋼筋混凝土造,81年11月13日,十二層,
RPVQMLPLNHNFFEH07CA,25,4.51,共有部份,鋼筋混凝土造,81年11月13日,十二層,
RPVQMLPLNHNFFEH07CA,25,3.21,共有部份,鋼筋混凝土造,81年11月13日,十二層,
RPVQMLPLNHNFFEH07CA,25,4.51,共有部份,鋼筋混凝土造,81年11月13日,十二層,
RPPPMLNLNHNFFEH78CA,5,113.44,共有部份,鋼筋混凝土造,102年9月18日,二十一層,
RPPPMLNLNHNFFEH78CA,5,149.05,住家用,鋼筋混凝土造,102年9月18日,二十一層,二十層
RPSPMLPJOHNFFEH56CA,2,103.66,住家用,鋼筋混凝土造,105年1月12日,十七層,十四層
RPSPMLPJOHNFFEH56CA,2,23.19,共有部份,鋼筋混凝土造,105年1月12日,十七層,
RPSPMLPJOHNFFEH56CA,2,29.38,共有部份,鋼筋混凝土造,105年1月12日,十七層,
RPSPMLPJOHNFFEH56CA,2,.03,住家用,鋼筋混凝土造,105年1月12日,十七層,
RPSPMLPJOHNFFEH56CA,2,29.02,共有部份,鋼筋混凝土造,105年1月12日,十七層,
RPSNMLMKOHNFFDH68CA,20,76.30,住家用,鋼筋混凝土造,86年12月24日,十三層,四層
RPSNMLMKOHNFFDH68CA,20,12.07,見其他登記事項,鋼筋混凝土造,86年12月24日,十三層,
RPSNMLMKOHNFFDH68CA,20,10.53,見其他登記事項,鋼筋混凝土造,86年12月24日,十三層,
RPXNMLRJOHNFFDH96CA,36,51.79,住家用,鋼筋混凝土加強磚造,70年12月8日,二層,二層
RPWNMLSJOHNFFEH07CA,2,84.35,住家用,鋼筋混凝土造,105年10月19日,十層,四層
RPWNMLSJOHNFFEH07CA,2,75.27,共有部份,鋼筋混凝土造,105年10月19日,十層,
RPOOMLSJOHNFFEH98CA,1,66.44,住家用,鋼筋混凝土造,106年10月13日,十五層,十五層
RPOOMLSJOHNFFEH98CA,1,54.52,共有部份,鋼筋混凝土造,106年10月13日,十五層,
RPVNMLSJOHNFFEH96CA,1,91.73,住家用,鋼筋混凝土造,106年10月13日,十五層,九層
RPVNMLSJOHNFFEH96CA,1,67.05,共有部份,鋼筋混凝土造,106年10月13日,十五層,
RPPOMLSJOHNFFEH09CA,1,116.75,住家用,鋼筋混凝土造,105年10月19日,十層,十層 見其他登記事項
RPPOMLSJOHNFFEH09CA,1,123.75,共有部份,鋼筋混凝土造,105年10月19日,十層,
RPQOMLSJOHNFFEH56CA,1,66.36,住家用,鋼筋混凝土造,106年10月13日,十五層,三層
RPQOMLSJOHNFFEH56CA,1,54.69,共有部份,鋼筋混凝土造,106年10月13日,十五層,
RPROMLSJOHNFFEH66CA,1,66.21,住家用,鋼筋混凝土造,106年10月13日,十五層,十三層
RPROMLSJOHNFFEH66CA,1,55.67,共有部份,鋼筋混凝土造,106年10月13日,十五層,
RPRNMLMLNHNFFFH78CA,38,68.00,住家用,鋼筋混凝土造,69年5月27日,四層,三層
RPRNMLNLNHNFFFH88CA,5,109.63,住家用,鋼筋混凝土造,102年5月3日,十七層,八層
RPRNMLNLNHNFFFH88CA,5,18.39,見其他登記事項,鋼筋混凝土造,102年5月3日,十九層,
RPRNMLNLNHNFFFH88CA,5,35.87,見其他登記事項,鋼筋混凝土造,102年5月3日,十九層,
RPRNMLNLNHNFFFH88CA,5,33.87,見其他登記事項,鋼筋混凝土造,102年5月3日,十七層,
RPWNMLNLNHNFFFH76CA,37,80.42,住家用,加強磚造,69年12月20日,二層,一層 二層 騎樓
RPTOMLSLNHNFFFH07CA,3,97.74,住家用,鋼筋混凝土造,104年1月25日,十二層,七層
RPTOMLSLNHNFFFH07CA,3,22.28,見其他登記事項,鋼筋混凝土造,104年1月25日,十二層,
RPTOMLSLNHNFFFH07CA,3,61.80,見其他登記事項,鋼筋混凝土造,104年1月25日,十二層,
RPTOMLLMNHNFFFH09CA,37,117.82,住家用,加強磚造,70年9月1日,二層,一層 二層
RPXOMLPKOHNFFEH07CA,1,67.05,共有部份,鋼筋混凝土造,106年10月13日,十五層,
RPXOMLPKOHNFFEH07CA,1,91.73,住家用,鋼筋混凝土造,106年10月13日,十五層,十二層
RPSOMLSJOHNFFFH86CA,5,85.90,住家用,鋼筋混凝土造,102年8月23日,十三層,六層
RPSOMLSJOHNFFFH86CA,5,77.75,見其他登記事項,鋼筋混凝土造,102年8月23日,十三層,
RPUNMLMLNHNFFGH56CA,15,40.83,住家用,鋼筋混凝土造,92年8月19日,十三層,八層
RPUNMLMLNHNFFGH56CA,15,7.02,共有部份,鋼筋混凝土造,92年8月19日,十三層,
RPUNMLMLNHNFFGH56CA,15,8.39,共有部份,鋼筋混凝土造,92年8月19日,十三層,
RPUNMLOKOHNFFFH66CA,39,69.60,住家用,加強磚造,68年2月5日,二層,一層 二層
RPTOMLMLNHNFFGH56CA,11,112.85,住家用,鋼筋混凝土造,95年12月13日,十五層,八層
RPTOMLMLNHNFFGH56CA,11,17.19,共有部份,鋼筋混凝土造,95年12月13日,十五層,
RPTOMLMLNHNFFGH56CA,11,27.55,共有部份,鋼筋混凝土造,95年12月13日,十五層,
RPTOMLMLNHNFFGH56CA,11,.07,見其他登記事項,鋼筋混凝土造,95年12月13日,十五層,
RPTOMLMLNHNFFGH56CA,11,32.14,共有部份,鋼筋混凝土造,95年12月13日,十五層,
RPWOMLMLNHNFFGH86CA,40,134.40,住家用,加強磚造,67年6月15日,二層,一層 二層
RPSOMLMLNHNFFGH09CA,13,172.58,見其他登記事項,鋼筋混凝土造,94年7月13日,四層,一層 二層 三層 四層
RPPOMLPKOHNFFFH98CA,,69.89,見其他登記事項,鋼筋混凝土造,107年1月8日,十一層,二層
RPPOMLPKOHNFFFH98CA,,31.22,見其他登記事項,鋼筋混凝土造,107年1月8日,十二層,
RPROMLPKOHNFFFH56CA,,72.37,見其他登記事項,鋼筋混凝土造,107年1月8日,十二層,
RPROMLPKOHNFFFH56CA,,68.32,見其他登記事項,鋼筋混凝土造,107年1月8日,十一層,六層
RPSOMLPKOHNFFFH66CA,,31.22,見其他登記事項,鋼筋混凝土造,107年1月8日,十二層,
RPSOMLPKOHNFFFH66CA,,69.89,見其他登記事項,鋼筋混凝土造,107年1月8日,十一層,四層
RPQOMLPKOHNFFFH09CA,,31.22,見其他登記事項,鋼筋混凝土造,107年1月8日,十二層,
RPQOMLPKOHNFFFH09CA,,69.89,見其他登記事項,鋼筋混凝土造,107年1月8日,十二層,六層
RPTOMLPKOHNFFFH76CA,,31.22,見其他登記事項,鋼筋混凝土造,107年1月8日,十二層,
RPTOMLPKOHNFFFH76CA,,69.89,見其他登記事項,鋼筋混凝土造,107年1月8日,十二層,九層
RPSNMLOLNHNFFGH56CA,38,97.48,住家用,加強磚造,69年7月23日,二層,一層 二層
RPRNMLNLNHNFFGH98CA,40,118.34,住家用,加強磚造,66年11月24日,二層,一層 二層 騎樓
RPWNMLNLNHNFFGH86CA,35,69.37,住家用,鋼筋混凝土造,72年8月30日,五層,五層
RPWNMLNLNHNFFGH86CA,35,69.37,住家用,鋼筋混凝土造,72年8月30日,五層,四層
RPXNMLNLNHNFFGH96CA,12,58.74,住家用,鋼筋混凝土造,95年7月16日,十三層,二層
RPXNMLNLNHNFFGH96CA,12,11.36,共有部份,鋼筋混凝土造,95年7月16日,十三層,
RPXNMLNLNHNFFGH96CA,12,12.08,共有部份,鋼筋混凝土造,95年7月16日,十三層,
RPPNMLTLNHNFFGH76CA,29,8.00,市場攤位,鋼筋混凝土造,77年12月30日,七層,一層
RPWOMLKLOHNFFDH09CA,11,98.14,住家用,鋼筋混凝土造,96年4月23日,七層,七層
RPWOMLKLOHNFFDH09CA,11,15.40,見其他登記事項,鋼筋混凝土造,96年4月23日,七層,
RPWOMLKLOHNFFDH09CA,11,41.72,見其他登記事項,鋼筋混凝土造,96年4月23日,七層,
RPOOMLNKOHNFFGH78CA,41,105.00,住家用,加強磚造,66年8月24日,二層,一層 二層
RPTNMLLKOHNFFGH98CA,,54.88,共有部份,鋼筋混凝土造,107年1月10日,十五層,
RPTNMLLKOHNFFGH98CA,,88.59,住家用,鋼筋混凝土造,107年1月10日,十五層,一層
RPTNMLLKOHNFFGH98CA,,20.36,共有部份,鋼筋混凝土造,107年1月10日,十五層,
RPOQMLNKOHNFFDH68CA,32,90.32,住商用,鋼筋混凝土造,75年3月22日,四層,一層 二層 三層 四層 騎樓 地下層
RPOQMLNKOHNFFDH68CA,32,90.32,住商用,鋼筋混凝土造,75年3月22日,四層,一層 二層 三層 四層 騎樓 地下層
RPOQMLNKOHNFFDH68CA,32,90.32,住商用,鋼筋混凝土造,75年3月22日,四層,一層 二層 三層 四層 騎樓 地下層
RPROMLMLNHNFFHH09CA,15,35.42,共有部份,鋼筋混凝土造,92年8月20日,十層,
RPSOMLMLNHNFFHH56CA,21,27.50,見其他登記事項,鋼筋混凝土造,85年12月31日,九層,地下一層 地下二層
RPSOMLMLNHNFFHH56CA,21,.00,共有部份,鋼筋混凝土造,85年12月31日,九層,
RPWOMLSLNHNFFAH96DA,23,.11,見其他登記事項,鋼筋混凝土造,84年5月19日,十六層,
RPWOMLSLNHNFFAH96DA,23,35.59,共有部份,鋼筋混凝土造,84年5月19日,十六層,
RPWOMLSLNHNFFAH96DA,23,96.90,住家用,鋼筋混凝土造,84年5月19日,十六層,三層
RPWOMLSLNHNFFAH96DA,23,16.89,共有部份,鋼筋混凝土造,84年5月19日,十六層,
RPWOMLSLNHNFFAH96DA,23,10.36,共有部份,鋼筋混凝土造,84年5月19日,十六層,
RPOOMLSLNHNFFAH78DA,1,119.90,住家用,鋼筋混凝土造,106年1月11日,十五層,四層
RPOOMLSLNHNFFAH78DA,1,85.68,見其他登記事項,鋼筋混凝土造,106年1月11日,十五層,
RPTNMLMKOHNFFAH58DA,,87.62,住家用,鋼筋混凝土造,107年1月5日,十四層,十三層
RPTNMLMKOHNFFAH58DA,,86.29,見其他登記事項,鋼筋混凝土造,107年1月5日,十四層,
RPTNMLMKOHNFFAH58DA,,23.04,見其他登記事項,鋼筋混凝土造,107年1月5日,十四層,
RPRNMLMKOHNFFAH38DA,,87.62,住家用,鋼筋混凝土造,107年1月5日,十四層,二層
RPRNMLMKOHNFFAH38DA,,53.07,見其他登記事項,鋼筋混凝土造,107年1月5日,十四層,
RPRNMLMKOHNFFAH38DA,,23.04,見其他登記事項,鋼筋混凝土造,107年1月5日,十四層,
RPTOMLMKOHNFFAH68DA,,87.62,住家用,鋼筋混凝土造,107年1月5日,十四層,十四層
RPTOMLMKOHNFFAH68DA,,53.07,見其他登記事項,鋼筋混凝土造,107年1月5日,十四層,
RPTOMLMKOHNFFAH68DA,,23.04,見其他登記事項,鋼筋混凝土造,107年1月5日,十四層,
RPURMLMKOHNFFAH09DA,,68.50,住家用,鋼筋混凝土造,107年1月5日,十四層,十二層
RPURMLMKOHNFFAH09DA,,81.96,見其他登記事項,鋼筋混凝土造,107年1月5日,十四層,
RPURMLMKOHNFFAH09DA,,18.02,見其他登記事項,鋼筋混凝土造,107年1月5日,十四層,
RPSRMLMKOHNFFAH88DA,,68.50,住家用,鋼筋混凝土造,107年1月5日,十四層,六層
RPSRMLMKOHNFFAH88DA,,48.74,見其他登記事項,鋼筋混凝土造,107年1月5日,十四層,
