編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPVNMLOKOHNFFCT67CA,23,10.08,見其他登記事項,鋼筋混凝土造,84年5月5日,六層,
RPVNMLOKOHNFFCT67CA,23,10.08,見其他登記事項,鋼筋混凝土造,84年5月5日,六層,
RPVNMLOKOHNFFCT67CA,23,10.08,見其他登記事項,鋼筋混凝土造,84年5月5日,六層,
RPVNMLOKOHNFFCT67CA,23,11.03,見其他登記事項,鋼筋混凝土造,84年5月5日,六層,
RPQNMLSLNHNFFCT57CA,26,165.11,住家用,鋼筋混凝土造,81年9月3日,三層,一層 二層 三層
RPRNMLPJOHNFFAT07CA,26,151.36,住家用,鋼筋混凝土造,81年5月8日,三層,一層 二層 三層
RPXOMLQJOHNFFAT87CA,23,170.52,住家用,鋼筋混凝土造,84年3月22日,三層,一層 二層 三層
RPQNMLSLNHNFFAT37CA,36,68.93,國民住宅,鋼筋混凝土造,71年7月12日,五層,五層
RPQNMLSLNHNFFAT37CA,36,.00,見其他登記事項,鋼筋混凝土造,71年7月12日,五層,屋頂突出物 地下層 見其他登記事項
RPWNMLPKOHNFFDT97CA,24,172.71,住宅,鋼筋混凝土造,83年6月18日,五層,一層 二層 三層 四層 五層
RPWNMLPKOHNFFDT97CA,24,46.56,見其他登記事項,鋼筋混凝土造,83年6月18日,,
RPSNMLQJOHNFFAT27CA,43,78.92,住家用,磚造,63年10月23日,二層,一層 二層
RPUPMLTLNHNFFAT08CA,24,142.63,住家用,鋼筋混凝土造,82年12月1日,四層,一層 二層 三層 四層
RPWPMLTLNHNFFAT28CA,36,85.90,住家用,加強磚造,71年7月10日,二層,一層 二層
RPSQMLOLNHNFFAT47CA,25,80.91,住宅,鋼筋混凝土造,82年4月23日,七層,三層
RPSQMLOLNHNFFAT47CA,25,26.37,見其他登記事項,鋼筋混凝土造,82年4月23日,七層,
RPSNMLTLNHNFFAT67CA,43,72.96,住家用,加強磚造,64年10月16日,二層,一層 二層
RPPNMLSLNHNFFAT27CA,36,100.40,住商用,鋼筋混凝土造,70年12月30日,二層,一層 二層 騎樓
RPWNMLTLNHNFFAT08CA,18,94.05,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,十二層
RPWNMLTLNHNFFAT08CA,18,50.89,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
TPWOMLPLNHNFFAT97CA,,230.00,住宅,鋼筋混凝土造,107年1月12日,四層,一層 二層 三層 四層 見其他登記事項
RPPOMLSLNHNFFAT37CA,1,231.67,住家用,鋼筋混凝土造,106年8月25日,三層,一層 二層 三層 屋頂突出物
SPWOMLPLNHNFFAT87CA,,215.04,住宅,鋼筋混凝土造,107年1月12日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLPJOHNFFAT27CA,23,142.82,住商用,鋼筋混凝土造,84年10月6日,十二層,一層 二層 騎樓
RPSOMLPJOHNFFAT27CA,23,51.83,見其他登記事項,鋼筋混凝土造,84年10月6日,十二層,
RPUNMLKMNHNFFAT07CA,,303.24,住家用,鋼筋混凝土造,107年1月3日,四層,一層 二層 三層 四層
RPPOMLLKOHNFFAT66CA,24,94.99,住宅,鋼筋混凝土造,82年12月23日,四層,一層
RPPOMLLKOHNFFAT66CA,24,11.55,見其他登記事項,鋼筋混凝土造,82年12月23日,四層,
RPWOMLPLNHNFFAT77CA,,208.66,住宅,鋼筋混凝土造,107年1月12日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLSJOHNFFAT17CA,27,24.83,住家用,鋼筋混凝土造,80年11月1日,七層,二層
RPPNMLSJOHNFFAT17CA,27,7.00,共有部份,鋼筋混凝土造,80年11月1日,七層,
RPXNMLPJOHNFFAT67CA,36,94.30,住家用,加強磚造,71年6月18日,二層,一層 二層
RPPOMLLJOHNFFAT56CA,22,47.56,住家用,鋼筋混凝土造,84年11月11日,七層,五層
RPPOMLLJOHNFFAT56CA,22,14.64,見其他登記事項,鋼筋混凝土造,84年11月11日,七層,
RPWNMLOKOHNFFAT57CA,25,130.51,住宅,鋼筋混凝土造,82年1月19日,四層,一層 二層 三層 四層
RPVNMLKMNHNFFDT47CA,1,177.74,住宅,鋼筋混凝土構造,106年9月13日,三層,一層 二層 三層 屋頂突出物
RPSNMLLJOHNFFCT96CA,24,92.95,住家用,鋼筋混凝土造,83年6月25日,十一層,九層
RPSNMLLJOHNFFCT96CA,24,41.55,見其他登記事項,鋼筋混凝土造,83年6月25日,十一層,
RPTNMLSLNHNFFCT87CA,27,128.80,住家用,加強磚造,79年10月6日,二層,一層 二層
RPRNMLPLNHNFFFT67CA,24,148.64,見其他登記事項,鋼筋混凝土造,83年4月7日,四層,一層 二層 三層 四層 騎樓
RPVOMLSLNHNFFAT08DA,35,77.46,住家用,加強磚造,72年10月4日,二層,一層 二層
RPROMLLJOHNFFAT76CA,1,234.09,住家用,鋼筋混凝土造,106年10月20日,三層,一層 二層 三層
RPQNMLRJNHNFFDT67CD,,172.57,住宅,鋼筋混凝土構造,107年1月18日,三層,一層 二層 三層
RPPNMLLJNHNFFDT96CD,,171.00,住宅,鋼筋混凝土構造,107年1月18日,三層,一層 二層 三層
RPPNMLRJNHNFFDT57CD,,171.00,住宅,鋼筋混凝土構造,107年1月18日,三層,一層 二層 三層
RPQNMLNKOHNFFAT86CA,1,74.10,住家用,鋼筋混凝土造,105年12月27日,三層,一層 二層 三層 屋頂突出物
RPQNMLNKOHNFFAT86CA,1,74.10,住家用,鋼筋混凝土造,105年12月27日,三層,一層 二層 三層 屋頂突出物
RPPNMLQJOHNFFDT27CA,39,71.00,店舖、住宅,鋼筋混凝土造,68年1月25日,二層,一層 二層 騎樓
RPRNMLSKOHNFFFT97CA,,189.68,住家用,鋼筋混凝土造,106年11月10日,三層,一層 二層 三層
RPVNMLTLNHNFFDT28CA,,272.87,住宅,鋼筋混凝土構造,106年12月28日,三層,一層 二層 三層
RPPNMLSKOHNFFFT77CA,,281.41,住家用,鋼筋混凝土造,106年11月10日,三層,一層 二層 三層
RPQNMLSKOHNFFFT87CA,,223.00,住家用,鋼筋混凝土造,106年11月10日,三層,一層 二層 三層
RPQOMLKMNHNFFAT76CA,16,94.64,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,七層
RPQOMLKMNHNFFAT76CA,16,54.74,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPTOMLTKOHNFFAT87CA,20,95.85,見其他登記事項,鋼筋混凝土造,87年9月17日,七層,六層
RPTOMLTKOHNFFAT87CA,20,43.66,見其他登記事項,鋼筋混凝土造,87年9月17日,七層,
RPPOMLOKOHNFFCT17CA,3,213.28,見其他登記事項,見其他登記事項,104年2月2日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLRJOHNFFCT27CA,50,86.64,店舖、住宅,加強磚造,57年8月24日,二層,一層 二層 騎樓
RPWNMLLMNHNFFAT37CA,1,274.06,住宅,鋼筋混凝土造,106年9月26日,四層,一層 二層 三層 四層
RPXNMLPKOHNFFAT77CA,38,105.50,住家用,鋼筋混凝土造,69年1月8日,三層,一層 二層 三層
RPQNMLNKOHNFFCT07CA,,153.42,見其他登記事項,見其他登記事項,107年1月12日,三層,一層 二層 三層 見其他登記事項
RPPNMLNKOHNFFCT96CA,,162.64,見其他登記事項,見其他登記事項,107年1月12日,三層,一層 二層 三層 見其他登記事項
RPQPMLTKOHNFFAT67CA,24,161.24,住宅,鋼筋混凝土造,83年8月18日,三層,一層 二層 三層
RPTOMLRJOHNFFAT57CA,38,88.92,店舖、住宅,加強磚造,69年5月22日,二層,一層 二層 騎樓
RPXNMLTLNHNFFAT18CA,14,107.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,六層
RPXNMLTLNHNFFAT18CA,14,62.61,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPTNMLTLNHNFFAT77CA,28,128.86,住家用,鋼筋混凝土造,79年4月20日,四層,一層 二層 三層 四層
RPVNMLTLNHNFFAT97CA,38,83.20,住家用,加強磚造,69年10月28日,二層,一層 二層
RPPPMLTLNHNFFAT57CA,1,214.50,住家用,鋼筋混凝土造,106年8月11日,三層,一層 二層 三層 屋頂突出物 騎樓
RPRNMLNKOHNFFAT96CA,3,74.83,見其他登記事項,鋼筋混凝土造,104年5月6日,四層,一層 二層 三層 四層
RPRNMLNKOHNFFAT96CA,3,74.83,見其他登記事項,鋼筋混凝土造,104年5月6日,四層,一層 二層 三層 四層
RPPOMLTLNHNFFAT47CA,25,147.43,住家用,鋼筋混凝土造,82年6月9日,二層,一層 二層 地下層
RPWOMLQJOHNFFAT77CA,24,94.32,見其他登記事項,鋼筋混凝土造,83年2月15日,六層,二層
RPWOMLQJOHNFFAT77CA,24,20.13,見其他登記事項,鋼筋混凝土造,83年2月15日,六層,
RPRNMLTLNHNFFAT57CA,1,100.59,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,二層
RPRNMLTLNHNFFAT57CA,1,41.61,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,
RPPOMLPJOHNFFAT96CA,5,208.68,見其他登記事項,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層
RPTOMLPJOHNFFCT57CA,11,220.16,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,220.16,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,279.52,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,217.56,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,217.56,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,220.16,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,217.56,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,217.56,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,220.16,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,259.85,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,217.56,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,217.56,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,220.16,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,266.28,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,217.56,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,217.56,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,217.56,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,11,249.18,見使用執照,鋼筋混凝土造,96年4月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,218.59,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,216.08,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,216.08,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,216.08,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,214.79,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,36.54,見使用執照,鋼筋混凝土造,96年11月13日,二層,一層 二層
RPTOMLPJOHNFFCT57CA,10,216.08,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,214.79,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,216.08,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,216.08,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,214.79,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,214.79,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,216.08,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,216.08,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,214.79,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPJOHNFFCT57CA,10,214.79,見使用執照,鋼筋混凝土造,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLNKOHNFFAT07CA,33,87.36,住家用,鋼筋混凝土造,73年11月5日,四層,三層
RPSNMLNKOHNFFAT07CA,33,17.09,共有部份,鋼筋混凝土造,73年11月5日,四層,
RPQNMLTLNHNFFAT47CA,17,121.32,見其他登記事項,鋼筋混凝土造,89年12月30日,三層,一層 二層 三層 屋頂突出物 地下一層
RPQNMLTLNHNFFAT47CA,17,47.53,停車空間,鋼筋混凝土造,89年12月30日,四層,
RPVPMLTLNHNFFAT18CA,12,187.50,見其他登記事項,見其他登記事項,94年10月28日,一層,一層
RPWOMLKMNHNFFAT37CA,3,198.90,住商用,鋼筋混凝土造,104年3月24日,三層,一層 二層 三層 屋頂突出物 騎樓
RPTPMLQJOHNFFAT57CA,6,234.80,住家用,鋼筋混凝土造,101年6月21日,四層,一層 二層 三層 四層
RPUNMLRJOHNFFAT57CA,35,81.72,店舖,鋼筋混凝土造,72年3月30日,五層,一層 騎樓
RPUNMLRJOHNFFAT57CA,35,.00,國民住宅,鋼筋混凝土造,72年3月30日,五層,
RPVNMLPJOHNFFAT47CA,2,195.13,住商用,鋼筋混凝土造,104年11月30日,三層,一層 二層 三層 屋頂突出物 騎樓
RPXNMLKMNHNFFCT57CA,28,205.91,住家用,加強磚造,78年10月24日,二層,一層 二層
RPPNMLLMNHNFFBT76CA,24,155.33,住家用,鋼筋混凝土造,82年11月26日,三層,一層 二層 三層
RPRNMLLJOHNFFCT86CA,8,161.95,住家用,鋼筋混凝土造,99年8月13日,三層,一層 二層 三層
RPVNMLKMNHNFFCT37CA,1,197.19,見其他登記事項,見其他登記事項,106年7月18日,三層,一層 二層 三層 騎樓 見其他登記事項
RPWNMLKMNHNFFDT57CA,26,162.70,住宅,鋼筋混凝土造,81年2月13日,三層,一層 二層 三層
RPSNMLLMNHNFFET37CA,,183.36,見其他登記事項,見其他登記事項,106年11月6日,三層,一層 二層 三層 屋頂突出物
RPTNMLSJOHNFFAT67DA,31,148.65,住家用,加強磚造,76年8月22日,二層,一層 二層
RPSNMLLMNHNFFDT27CA,2,173.70,住宅,鋼筋混凝土構造,105年3月25日,三層,一層 二層 三層
