編號,車位類別,車位價格,車位面積(平方公尺)
RPQPMLTKOHNFFCB68CA,坡道機械,0,11.57
RPUQMLKLOHNFFCB38CA,坡道平面,1300000,21.83
RPUNMLKKOHNFFCB97CA,坡道機械,0,13.89
RPWPMLQJOHNFFCB88CA,坡道平面,0,20.10
RPWPMLQJOHNFFCB88CA,坡道平面,0,20.10
RPWPMLQJOHNFFCB88CA,坡道平面,0,20.10
RPWPMLQJOHNFFCB88CA,坡道平面,0,17.63
RPWPMLQJOHNFFCB88CA,坡道平面,0,17.63
RPOQMLQJOHNFFCB18CA,坡道平面,0,20.10
RPOQMLQJOHNFFCB18CA,坡道平面,0,20.10
RPOQMLQJOHNFFCB18CA,坡道平面,0,20.10
RPOQMLQJOHNFFCB18CA,坡道平面,0,20.10
RPXPMLQJOHNFFCB98CA,坡道平面,0,20.10
RPXPMLQJOHNFFCB98CA,坡道平面,0,20.10
RPPRMLPJOHNFFCB28CA,坡道機械,0,13.89
RPRPMLKMNHNFFCB97CA,坡道平面,0,12.95
RPUQMLPJOHNFFCB68CA,坡道平面,0,20.10
RPUQMLPJOHNFFCB68CA,坡道平面,0,20.10
RPUQMLPJOHNFFCB68CA,坡道平面,0,20.10
RPSQMLPJOHNFFCB48CA,坡道機械,0,11.28
RPSQMLPJOHNFFCB48CA,坡道機械,0,11.28
RPSQMLPJOHNFFCB48CA,坡道機械,0,11.28
RPTQMLPJOHNFFCB58CA,坡道機械,0,11.28
RPTQMLPJOHNFFCB58CA,坡道機械,0,11.28
RPPQMLPJOHNFFCB18CA,坡道平面,0,17.63
RPPQMLPJOHNFFCB18CA,坡道平面,0,17.63
RPXPMLLJOHNFFCB48CA,坡道平面,1000000,
RPSQMLPLNHNFFCB58CA,坡道平面,2200000,16.55
RPPRMLLJOHNFFCB87CA,坡道平面,0,28.81
RPPRMLLJOHNFFCB87CA,坡道平面,0,28.81
RPSNMLPLNHNFFCB28CA,坡道平面,0,24.45
RPSNMLPLNHNFFCB28CA,坡道平面,0,24.45
RPOSMLPLNHNFFCB38CA,坡道平面,750000,20.35
RPPOMLOLNHNFFCB97CA,坡道機械,0,
RPPSMLPLNHNFFCB48CA,坡道平面,850000,20.35
RPSOMLPKOHNFFBB28CA,坡道平面,0,
RPQOMLSLNHNFFCB48CA,坡道機械,0,14.60
RPXQMLSLNHNFFCB76CA,坡道平面,1500000,31.84
RPXQMLSLNHNFFCB76CA,坡道機械,700000,11.46
RPRPMLSLNHNFFCB68CA,坡道平面,0,
RPTPMLSLNHNFFCB88CA,坡道平面,0,15.11
RPTPMLSLNHNFFCB88CA,坡道平面,0,15.11
RPTPMLSLNHNFFCB88CA,坡道平面,0,15.11
RPSQMLSLNHNFFCB88CA,坡道平面,1300000,31.84
RPTQMLSLNHNFFCB98CA,坡道平面,1400000,31.84
RPVQMLSLNHNFFCB56CA,坡道機械,900000,11.46
RPUQMLSLNHNFFCB09CA,坡道平面,1300000,27.51
RPUNMLKMNHNFFCB08CA,坡道平面,1100000,33.13
RPUNMLKMNHNFFCB08CA,坡道平面,1100000,33.13
RPXNMLKMNHNFFCB38CA,坡道平面,1400000,31.84
RPRRMLSLNHNFFCB88CA,坡道平面,1300000,31.84
RPPRMLSLNHNFFCB68CA,坡道平面,1700000,31.84
RPPRMLSLNHNFFCB68CA,坡道機械,800000,11.46
RPQRMLSLNHNFFCB78CA,坡道平面,1700000,31.84
RPQRMLSLNHNFFCB78CA,坡道機械,800000,11.46
RPSRMLSLNHNFFCB98CA,坡道平面,1400000,31.84
RPTRMLSLNHNFFCB09CA,坡道平面,1400000,31.84
RPURMLSLNHNFFCB56CA,坡道平面,1400000,31.84
RPURMLSLNHNFFCB56CA,坡道機械,700000,11.46
RPVRMLSLNHNFFCB66CA,坡道平面,1400000,31.84
RPWRMLSLNHNFFCB76CA,坡道平面,1700000,31.84
RPWRMLSLNHNFFCB76CA,坡道機械,900000,11.46
RPXRMLSLNHNFFCB86CA,坡道平面,1700000,31.84
RPXRMLSLNHNFFCB86CA,坡道機械,900000,11.46
RPOSMLSLNHNFFCB68CA,坡道平面,1400000,31.84
RPPSMLSLNHNFFCB78CA,坡道機械,800000,11.46
RPPSMLSLNHNFFCB78CA,坡道機械,700000,11.46
RPUSMLSLNHNFFCB66CA,坡道平面,1500000,31.84
RPUSMLSLNHNFFCB66CA,坡道機械,800000,11.46
RPUSMLSLNHNFFCB66CA,坡道機械,700000,11.46
RPVSMLSLNHNFFCB76CA,坡道平面,1700000,31.84
RPVSMLSLNHNFFCB76CA,坡道機械,800000,11.46
RPWSMLSLNHNFFCB86CA,坡道平面,1400000,31.84
RPTSMLSLNHNFFCB56CA,坡道平面,1400000,31.84
RPQSMLSLNHNFFCB88CA,坡道平面,1700000,31.84
RPQSMLSLNHNFFCB88CA,坡道機械,700000,11.46
RPSSMLSLNHNFFCB09CA,坡道平面,1400000,31.84
RPSSMLSLNHNFFCB09CA,坡道機械,800000,11.46
RPQTMLSLNHNFFCB98CA,坡道平面,1700000,31.84
RPRSMLSLNHNFFCB98CA,坡道平面,1700000,31.84
RPRSMLSLNHNFFCB98CA,坡道機械,700000,11.46
RPXSMLSLNHNFFCB96CA,坡道平面,1400000,31.84
RPRTMLSLNHNFFCB09CA,坡道平面,1400000,31.84
RPUTMLSLNHNFFCB76CA,坡道平面,1400000,31.84
RPUTMLSLNHNFFCB76CA,坡道平面,1900000,31.84
RPVTMLSLNHNFFCB86CA,坡道平面,1900000,31.84
RPVTMLSLNHNFFCB86CA,坡道平面,1700000,31.84
RPVTMLSLNHNFFCB86CA,坡道平面,1700000,31.84
RPVTMLSLNHNFFCB86CA,坡道平面,1700000,31.84
RPOUMLSLNHNFFCB88CA,坡道平面,1700000,31.84
RPOUMLSLNHNFFCB88CA,坡道平面,1700000,31.84
RPQUMLSLNHNFFCB09CA,坡道平面,1400000,31.84
RPQUMLSLNHNFFCB09CA,坡道平面,1400000,31.84
RPQUMLSLNHNFFCB09CA,坡道機械,800000,11.46
RPQUMLSLNHNFFCB09CA,坡道機械,800000,11.46
RPSUMLSLNHNFFCB66CA,坡道平面,1400000,31.84
RPPNMLTLNHNFFCB38CA,坡道平面,0,16.63
RPXTMLSLNHNFFCB07CA,坡道平面,1300000,31.84
RPXTMLSLNHNFFCB07CA,坡道平面,1300000,31.84
RPPUMLSLNHNFFCB98CA,坡道平面,1700000,31.84
RPPUMLSLNHNFFCB98CA,坡道平面,1700000,31.84
RPPUMLSLNHNFFCB98CA,坡道平面,1700000,31.84
RPWTMLSLNHNFFCB96CA,坡道機械,800000,11.46
RPWTMLSLNHNFFCB96CA,坡道機械,700000,11.46
RPRUMLSLNHNFFCB56CA,坡道平面,1900000,31.84
RPRUMLSLNHNFFCB56CA,坡道平面,1700000,31.84
RPRUMLSLNHNFFCB56CA,坡道機械,700000,11.46
RPTUMLSLNHNFFCB76CA,坡道平面,1400000,31.84
RPQNMLTLNHNFFCB48CA,坡道平面,1500000,31.84
RPRNMLTLNHNFFCB58CA,坡道平面,1400000,31.84
RPRNMLTLNHNFFCB58CA,坡道機械,800000,11.46
RPVNMLTLNHNFFCB98CA,坡道平面,1700000,31.84
RPVNMLTLNHNFFCB98CA,坡道機械,900000,11.46
RPUOMLPJOHNFFBB38CA,坡道平面,0,25.76
RPWNMLTLNHNFFCB09CA,坡道平面,1700000,31.84
RPWNMLTLNHNFFCB09CA,坡道平面,1700000,31.84
RPWNMLTLNHNFFCB09CA,坡道機械,700000,11.46
RPTOMLLKOHNFFBB97CA,坡道機械,0,17.08
RPWOMLLMNHNFFBB38CA,坡道平面,0,
RPWNMLOJOHNFFBB38CA,坡道平面,1300000,23.16
RPOQMLOJOHNFFBB87CA,坡道平面,1400000,31.48
RPQQMLPLNHNFFBB28CA,升降機械,0,
RPWPMLOJOHNFFBB58CA,坡道平面,1400000,31.48
RPSPMLOJOHNFFBB18CA,坡道平面,0,
RPRPMLOJOHNFFBB08CA,坡道平面,0,
RPTPMLOJOHNFFBB28CA,坡道平面,0,
RPOQMLSLNHNFFBB38CA,坡道平面,1200000,33.91
RPXPMLSLNHNFFBB56CA,坡道平面,0,
RPXPMLSLNHNFFBB56CA,坡道平面,0,
RPRNMLLMNHNFFBB77CA,其他,0,15.94
RPTNMLRLNHNFFBB48CA,一樓平面,0,
RPSSMLKMNHNFFBB28CA,坡道平面,0,14.92
RPTOMLPKOHNFFAB28CA,坡道平面,1350000,26.62
RPROMLLKOHNFFAB67CA,坡道機械,0,
RPVOMLLJOHNFFAB97CA,坡道機械,500000,
RPXOMLLJOHNFFAB18CA,坡道平面,1200000,23.14
RPVNMLLJOHNFFAB87CA,一樓平面,1400000,
RPVPMLLLOHNFFAB28CA,坡道平面,0,
RPXOMLKMNHNFFAB28CA,坡道平面,0,39.95
RPXOMLKMNHNFFAB28CA,坡道平面,0,39.95
RPUQMLNKOHNFFAB38CA,坡道平面,1400000,21.51
RPUQMLNKOHNFFAB38CA,坡道平面,1400000,21.51
RPUQMLNKOHNFFAB38CA,坡道平面,1400000,21.51
RPWNMLKMNHNFFAB08CA,坡道平面,1250000,24.17
RPVNMLKMNHNFFAB97CA,坡道平面,1250000,24.17
RPUPMLKMNHNFFAB08CA,坡道平面,0,36.26
RPUPMLKMNHNFFAB08CA,坡道平面,0,36.26
RPXNMLKMNHNFFAB18CA,坡道平面,1350000,24.17
RPQNMLLMNHNFFAB57CA,升降機械,0,
RPOOMLPLNHNFFAB77CA,坡道平面,1300000,21.40
RPRPMLTLNHNFFAB58CA,坡道平面,1150000,32.50
RPQNMLTLNHNFFAB28CA,坡道機械,0,
RPQPMLTLNHNFFAB48CA,坡道平面,1150000,28.16
RPPPMLTLNHNFFAB38CA,坡道機械,0,12.59
RPPPMLTLNHNFFAB38CA,坡道機械,0,12.59
RPROMLKMNHNFFAB67CA,坡道機械,0,
RPTNMLLMNHNFFAB87CA,坡道平面,0,
RPTNMLLMNHNFFAB87CA,坡道機械,0,
RPSOMLKMNHNFFAB77CA,坡道平面,1250000,24.17
RPSPMLKMNHNFFBB97CA,升降平面,0,
RPSNMLLMNHNFFBB87CA,坡道平面,1500000,15.04
RPSNMLLMNHNFFBB87CA,坡道機械,500000,9.31
RPOQMLKMNHNFFBB67CA,坡道機械,0,
RPOPMLLKOHNFFAB47CA,一樓平面,0,
RPWRMLPLNHNFFBB98CA,坡道平面,1200000,12.94
RPRNMLTLNHNFFBB48CA,坡道平面,1200000,33.24
RPWOMLOJOHNFFBB48CA,坡道平面,1200000,17.00
RPXNMLTLNHNFFBB09CA,坡道平面,0,28.01
RPUNMLLJOHNFFBB87CA,坡道平面,0,32.06
RPUNMLLJOHNFFBB87CA,坡道平面,0,28.75
RPVOMLLJOHNFFBB08CA,坡道平面,0,27.05
RPUQMLLMNHNFFBB38CA,坡道平面,0,27.53
RPOOMLSJOHNFFBB08CA,坡道平面,1500000,32.48
RPOOMLSJOHNFFBB08CA,坡道平面,1500000,32.48
RPSQMLQJOHNFFBB48CA,坡道機械,0,16.66
RPSQMLQJOHNFFBB48CA,坡道機械,0,16.66
RPQQMLPJOHNFFBB18CA,坡道平面,0,32.82
RPQQMLPJOHNFFBB18CA,坡道平面,0,32.82
RPQQMLPJOHNFFBB18CA,坡道平面,0,32.82
RPSQMLMKOHNFFBB18CA,坡道機械,850000,17.44
RPWNMLPKOHNFFBB58CA,升降機械,0,
RPXQMLMKOHNFFBB68CA,坡道機械,900000,17.44
RPXPMLMKOHNFFBB58CA,坡道平面,1450000,35.13
RPRRMLMKOHNFFBB18CA,坡道平面,2050000,52.57
RPPNMLRLNHNFFCB18CA,坡道平面,0,22.17
RPPNMLRLNHNFFCB18CA,坡道平面,0,23.92
RPPNMLRLNHNFFCB18CA,坡道平面,0,23.92
RPOQMLLJOHNFFCB67CA,坡道平面,0,
RPOQMLLJOHNFFCB67CA,坡道平面,0,
RPVRMLLJOHNFFCB48CA,坡道平面,0,15.10
RPVRMLLJOHNFFCB48CA,坡道機械,0,6.86
RPXNMLQJOHNFFCB78CA,坡道平面,0,32.77
RPXNMLQJOHNFFCB78CA,坡道平面,0,32.77
RPVNMLPJOHNFFCB48CA,坡道平面,0,32.41
RPTQMLQJOHNFFCB68CA,坡道平面,1600000,24.52
RPPNMLLLOHNFFBB57CA,坡道平面,1450000,35.13
RPPOMLLLOHNFFBB67CA,坡道平面,1450000,35.13
RPQNMLLLOHNFFBB67CA,坡道平面,1450000,35.13
RPRNMLLLOHNFFBB77CA,坡道平面,1450000,35.13
RPQNMLSJOHNFFCB28CA,坡道機械,0,
RPQNMLSKOHNFFCB38CA,坡道平面,0,
RPQPMLMLOHNFFCB08CA,坡道平面,0,
RPPQMLKLOHNFFCB87CA,坡道平面,1300000,26.82
RPPNMLLLOHNFFCB67CA,坡道平面,1250000,23.45
RPQNMLLLOHNFFCB77CA,坡道平面,1250000,21.83
RPPQMLLLOHNFFCB97CA,坡道平面,0,33.09
RPTNMLMLOHNFFBB08CA,坡道平面,0,
RPWNMLLJOHNFFHB68CA,坡道機械,0,
RPWNMLLJOHNFFHB68CA,坡道機械,0,
RPPNMLLJOHNFFHB97CA,坡道平面,0,45.08
RPUNMLKMNHNFFHB58CA,坡道機械,0,
RPRNMLQKOHNFFHB78CA,坡道平面,0,33.24
RPRPMLSLNHNFFIB66CA,升降平面,0,
RPTNMLLMNHNFFIB68CA,坡道平面,0,31.89
RPPNMLTLNHNFFJB09CA,坡道平面,0,35.79
RPWNMLSLNHNFFJB07CA,坡道平面,0,27.90
RPPNMLQLNHNFFJB78CA,坡道機械,0,
RPSOMLKMNHNFFJB68CA,坡道平面,0,28.68
