編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLLKOHNFFAA47CA,37,32.62,住家用,鋼筋混凝土造,70年8月14日,五層,二層
RPUNMLTKOHNFFAA58CA,17,112.79,住家用,鋼筋混凝土造,90年5月31日,十二層,十層
RPWOMLNLNHNFFBA38CA,45,72.30,住家用,鋼筋混凝土造,61年11月27日,四層,一層
RPUNMLTKOHNFFAA58CA,17,59.04,共有部分,鋼筋混凝土造,90年5月31日,十二層,
RPUNMLTKOHNFFAA58CA,17,25.49,共有部分,鋼筋混凝土造,90年5月31日,十二層,
RPTNMLTLNHNFFBA58CA,36,10.98,共有部分,鋼筋混凝土造,70年12月17日,十二層,
RPTNMLTLNHNFFBA58CA,36,53.63,商業用,鋼筋混凝土造,70年12月17日,十二層,五層
RPTNMLLMNHNFFAA77CA,10,38.64,共有部分,鋼筋混凝土造,97年9月2日,十五層,
RPTNMLLMNHNFFAA77CA,10,26.41,共有部分,鋼筋混凝土造,97年9月2日,十五層,
RPTNMLLMNHNFFAA77CA,10,13.59,共有部分,鋼筋混凝土造,97年9月2日,十五層,
RPTNMLLMNHNFFAA77CA,10,105.12,住家用,鋼筋混凝土造,97年9月2日,十五層,八層
RPXNMLSLNHNFFBA88CA,1,45.41,住家用,鋼骨鋼筋混凝土造,106年4月18日,二十二層,六層
RPOOMLSLNHNFFBA08CA,1,41.75,住家用,鋼骨鋼筋混凝土造,106年4月18日,二十二層,八層
RPROMLSLNHNFFBA38CA,1,41.75,住家用,鋼骨鋼筋混凝土造,106年4月18日,二十二層,十層
RPXNMLSLNHNFFBA88CA,1,5.63,見其他登記事項,鋼骨鋼筋混凝土造,106年4月18日,二十二層,
RPOOMLSLNHNFFBA08CA,1,5.18,見其他登記事項,鋼骨鋼筋混凝土造,106年4月18日,二十二層,
RPROMLSLNHNFFBA38CA,1,5.18,見其他登記事項,鋼骨鋼筋混凝土造,106年4月18日,二十二層,
RPXNMLSLNHNFFBA88CA,1,17.20,見其他登記事項,鋼骨鋼筋混凝土造,106年4月18日,二十二層,
RPOOMLSLNHNFFBA08CA,1,15.81,見其他登記事項,鋼骨鋼筋混凝土造,106年4月18日,二十二層,
RPROMLSLNHNFFBA38CA,1,15.81,見其他登記事項,鋼骨鋼筋混凝土造,106年4月18日,二十二層,
RPPNMLNKOHNFFBA57CA,2,91.27,見其他登記事項,見其他登記事項,105年6月22日,二十五層,
RPOOMLKLOHNFFBA37CA,1,24.26,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUNMLQLNHNFFAA28CA,8,71.34,見其他登記事項,鋼筋混凝土造,98年12月24日,十四層,
RPUNMLQLNHNFFAA28CA,8,124.00,住家用,鋼筋混凝土造,98年12月24日,十四層,五層
RPOOMLKMNHNFFBA37CA,30,120.63,住家用,鋼筋混凝土造,76年12月28日,十七層,十一層
RPOOMLKMNHNFFBA37CA,30,27.80,共有部分,鋼筋混凝土造,76年12月28日,十七層,
RPTPMLKMNHNFFBA97CA,31,105.92,住家用,鋼筋混凝土造,75年11月13日,十二層,十層
RPTPMLKMNHNFFBA97CA,31,1.37,共有部分,鋼筋混凝土造,75年11月13日,十二層,
RPTPMLKMNHNFFBA97CA,31,10.43,共有部分,鋼筋混凝土造,75年11月13日,十二層,
RPSOMLNJOHNFFBA87CA,,55.07,住家用,鋼筋混凝土造,107年1月30日,七層,五層
RPSOMLNJOHNFFBA87CA,,29.20,見其他登記事項,鋼筋混凝土造,107年1月30日,七層,
RPSQMLLLNHNFFCA08CA,12,44.12,共有部分,鋼筋混凝土造,95年9月28日,五層,
RPSQMLLLNHNFFCA08CA,12,117.27,住家用,鋼筋混凝土造,95年9月28日,五層,四層
RPSQMLLLNHNFFCA08CA,12,22.90,共有部分,鋼筋混凝土造,95年9月28日,五層,
RPSNMLKLOHNFFBA67CA,,117.47,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,十二層
RPSNMLKLOHNFFBA67CA,,47.44,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPSNMLKLOHNFFBA67CA,,13.00,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPSNMLKLOHNFFBA67CA,,48.24,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUNMLKLOHNFFBA87CA,,62.20,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,四層
RPUNMLKLOHNFFBA87CA,,23.44,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUNMLKLOHNFFBA87CA,,6.50,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPORMLLLNHNFFCA77CA,35,.90,共有部分,鋼筋混凝土造,72年8月29日,七層,
RPORMLLLNHNFFCA77CA,35,70.33,見其他登記事項,鋼筋混凝土造,72年8月29日,七層,地下層
RPVNMLKLOHNFFBA97CA,,58.01,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,十一層
RPVNMLKLOHNFFBA97CA,,22.59,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPVNMLKLOHNFFBA97CA,,6.27,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPVQMLLLNHNFFCA38CA,32,108.21,住家用,鋼筋混凝土造,75年7月1日,七層,二層
RPVQMLLLNHNFFCA38CA,32,7.07,共有部分,鋼筋混凝土造,75年7月1日,七層,
RPTRMLPLNHNFFCA68CA,19,7.89,共有部分,鋼筋混凝土造,88年5月11日,九層,
RPTRMLPLNHNFFCA68CA,19,31.59,共有部分,鋼筋混凝土造,88年5月11日,九層,
RPTRMLPLNHNFFCA68CA,19,17.89,共有部分,鋼筋混凝土造,88年5月11日,九層,
RPTRMLPLNHNFFCA68CA,19,112.51,住家用,鋼筋混凝土造,88年5月11日,九層,八層
RPTRMLPLNHNFFCA68CA,19,3.58,共有部分,鋼筋混凝土造,88年5月11日,九層,
RPUPMLOLNHNFFCA48CA,36,5.51,見使用執照,鋼筋混凝土造,70年12月14日,五層,
RPUPMLOLNHNFFCA48CA,36,89.02,見使用執照,鋼筋混凝土造,70年12月14日,五層,一層 停車場
RPWQMLNLNHNFFCA68CA,,86.45,,加強磚造,,四層,一層 騎樓
RPORMLNLNHNFFCA97CA,42,67.60,住家用,鋼筋混凝土造,65年5月31日,四層,二層
RPXNMLOLNHNFFCA58CA,2,51.09,住家用,見其他登記事項,105年6月2日,十二層,二層
RPXNMLOLNHNFFCA58CA,2,.31,停車空間,見其他登記事項,105年6月2日,十二層,
RPXNMLOLNHNFFCA58CA,2,45.39,見其他登記事項,見其他登記事項,105年6月2日,十二層,
RPXNMLOLNHNFFCA58CA,2,27.36,見其他登記事項,見其他登記事項,105年6月2日,十二層,
RPXNMLOLNHNFFCA58CA,2,.02,見其他登記事項,見其他登記事項,105年6月2日,十二層,
RPXNMLOLNHNFFCA58CA,2,.66,見其他登記事項,見其他登記事項,105年6月2日,十二層,
RPTNMLMLNHNFFCA97CA,41,166.71,住家用,鋼筋混凝土造,66年3月22日,十一層,十一層
RPTNMLMLNHNFFCA97CA,41,18.32,共有部分,鋼筋混凝土造,66年3月22日,十一層,
RPWPMLMLNHNFFCA48CA,30,130.66,住家用,鋼筋混凝土造,77年1月4日,十一層,十層
RPWPMLMLNHNFFCA48CA,30,5.57,共有部分,鋼筋混凝土造,77年1月4日,十一層,
RPVQMLMLNHNFFCA48CA,40,.00,共有部分,鋼筋混凝土造,67年1月12日,七層,
RPVQMLMLNHNFFCA48CA,40,33.67,商業用,鋼筋混凝土造,67年1月12日,七層,三層
RPSQMLMLNHNFFCA18CA,23,34.77,住家用,鋼筋混凝土造,84年10月3日,十四層,九層
RPSQMLMLNHNFFCA18CA,23,6.77,共有部分,鋼筋混凝土造,84年10月3日,十四層,
RPSQMLMLNHNFFCA18CA,23,4.05,共有部分,鋼筋混凝土造,84年10月3日,十四層,
RPTNMLQKOHNFFCA38CA,9,201.20,見其他登記事項,鋼筋混凝土造,97年10月24日,六層,六層
RPTNMLQKOHNFFCA38CA,9,76.96,共有部分,鋼筋混凝土造,97年10月24日,六層,
RPTNMLQKOHNFFCA38CA,9,41.50,共有部分,鋼筋混凝土造,97年10月24日,六層,
RPTNMLQKOHNFFCA38CA,9,49.96,共有部分,鋼筋混凝土造,97年10月24日,六層,
RPUQMLSLNHNFFCA98CA,10,34.27,住家用,鋼筋混凝土造,97年10月30日,十層,六層
RPUQMLSLNHNFFCA98CA,10,19.60,共有部分,鋼筋混凝土造,97年10月30日,十層,
RPUNMLQKOHNFFCA48CA,13,164.83,工業用,鋼筋混凝土造,94年3月8日,十層,八層
RPUNMLQKOHNFFCA48CA,13,65.72,共有部分,鋼筋混凝土造,94年3月8日,十層,
RPUNMLQKOHNFFCA48CA,13,53.88,共有部分,鋼筋混凝土造,94年3月8日,十層,
RPUNMLQKOHNFFCA48CA,13,45.98,共有部分,鋼筋混凝土造,94年3月8日,十層,
RPUNMLQKOHNFFCA48CA,13,2.78,共有部分,鋼筋混凝土造,94年3月8日,十層,
RPUPMLLLNHNFFDA28CA,,51.53,停車空間,鋼筋混凝土造,,七層,地下層
RPUPMLLLNHNFFDA28CA,,4.32,共有部分,鋼筋混凝土造,,七層,
RPVNMLKLOHNFFCA08CA,,63.20,住家用,加強磚造,,四層,三層
RPWNMLRJOHNFFCA68CA,36,25.20,住家用,鋼筋混凝土造,71年7月7日,十二層,八層
RPWNMLRJOHNFFCA68CA,36,8.30,共有部分,鋼筋混凝土造,71年7月7日,十二層,
RPWNMLRJOHNFFCA68CA,36,2.48,見使用執照,鋼筋混凝土造,71年7月7日,十二層,
RPPPMLLLNHNFFDA77CA,29,23.82,住家用,鋼筋混凝土造,78年6月29日,二十層,十四層
RPPPMLLLNHNFFDA77CA,29,5.68,共有部分,鋼筋混凝土造,78年6月29日,二十層,
RPWPMLLLNHNFFDA48CA,,118.98,住家用,鋼筋混凝土造,,七層,五層
RPWPMLLLNHNFFDA48CA,,8.84,共有部分,鋼筋混凝土造,,七層,
RPVPMLLLNHNFFEA48CA,30,14.90,共有部分,鋼筋混凝土造,77年9月22日,五層,
RPVPMLLLNHNFFEA48CA,30,132.93,住家用,鋼筋混凝土造,77年9月22日,五層,四層
RPSOMLOLNHNFFDA28CA,8,150.03,住家用,鋼筋混凝土造,99年4月19日,十五層,八層
RPSOMLOLNHNFFDA28CA,8,.09,共有部分,鋼筋混凝土造,99年4月19日,十五層,
RPSOMLOLNHNFFDA28CA,8,.06,見其他登記事項,鋼筋混凝土造,99年4月19日,十五層,
RPSOMLOLNHNFFDA28CA,8,15.04,共有部分,鋼筋混凝土造,99年4月19日,十五層,
RPSOMLOLNHNFFDA28CA,8,11.38,共有部分,鋼筋混凝土造,99年4月19日,十五層,
RPXNMLKMNHNFFDA38CA,12,22.41,見其他登記事項,鋼筋混凝土造,95年8月2日,十三層,五層
RPSOMLOLNHNFFDA28CA,8,23.83,共有部分,鋼筋混凝土造,99年4月19日,十五層,
RPSOMLOLNHNFFDA28CA,8,37.43,共有部分,鋼筋混凝土造,99年4月19日,十五層,
RPXNMLKMNHNFFDA38CA,12,5.95,共有部分,鋼筋混凝土造,95年8月2日,十三層,
RPQOMLPLNHNFFDA18CA,44,92.18,,鋼筋混凝土造,63年4月4日,四層,三層
RPXNMLKMNHNFFDA38CA,12,19.46,共有部分,鋼筋混凝土造,95年8月2日,十三層,
RPXNMLKMNHNFFDA38CA,12,3.04,共有部分,鋼筋混凝土造,95年8月2日,十三層,
RPXNMLKMNHNFFDA38CA,12,1.25,共有部分,鋼筋混凝土造,95年8月2日,十三層,
RPOQMLSLNHNFFDA48CA,20,177.86,住家用,鋼骨鋼筋混凝土造,86年11月26日,十四層,七層
RPOQMLSLNHNFFDA48CA,20,37.50,共有部分,鋼骨鋼筋混凝土造,86年11月26日,十四層,
RPOQMLSLNHNFFDA48CA,20,42.08,共有部分,鋼骨鋼筋混凝土造,86年11月26日,十四層,
RPOQMLSLNHNFFDA48CA,20,28.40,共有部分,鋼骨鋼筋混凝土造,86年11月26日,十四層,
RPOQMLSLNHNFFDA48CA,20,29.17,共有部分,鋼骨鋼筋混凝土造,86年11月26日,十四層,
RPROMLNLNHNFFEA18CA,2,147.01,住家用,鋼筋混凝土造,105年8月4日,九層,九層
RPXNMLNLNHNFFEA68CA,1,50.47,住家用,鋼筋混凝土造,106年1月20日,九層,七層
RPROMLNLNHNFFEA18CA,2,50.22,見其他登記事項,鋼筋混凝土造,105年8月4日,九層,
RPXNMLNLNHNFFEA68CA,1,34.30,見其他登記事項,鋼筋混凝土造,106年1月20日,九層,
RPROMLNLNHNFFEA18CA,2,85.51,見其他登記事項,鋼筋混凝土造,105年8月4日,九層,
RPQOMLNLNHNFFEA08CA,22,96.21,住家用,鋼筋混凝土造,85年8月15日,七層,二層
RPQOMLNLNHNFFEA08CA,22,39.28,共有部分,鋼筋混凝土造,85年8月15日,七層,
RPTNMLQJOHNFFEA48CA,,22.47,見其他登記事項,鋼筋混凝土造,106年11月17日,十三層,
RPPQMLLLNHNFFFA08CA,49,88.80,住家用,加強磚造,58年1月20日,四層,三層
RPTNMLQJOHNFFEA48CA,,113.81,見其他登記事項,鋼筋混凝土造,106年11月17日,十三層,八層
RPTNMLQJOHNFFEA48CA,,54.11,見其他登記事項,鋼筋混凝土造,106年11月17日,十三層,
RPWPMLLMNHNFFCA48CA,19,263.52,見使用執照,鋼筋混凝土造,88年4月26日,四層,一層 二層 三層 四層 地下層
RPPOMLLLNHNFFAA47DA,20,125.48,住家用,鋼筋混凝土造,86年12月12日,六層,四層
RPPOMLLLNHNFFAA47DA,20,59.55,共有部分,鋼筋混凝土造,86年12月12日,六層,
RPRNMLPLNHNFFAA97DA,35,84.21,住家用,鋼筋混凝土造,72年8月23日,五層,三層
RPRNMLPLNHNFFAA97DA,35,8.49,共有部分,鋼筋混凝土造,72年8月23日,五層,
RPUPMLOJOHNFFDA48CA,,36.44,見使用執照,鋼筋混凝土造,,七層,一層
RPUPMLOJOHNFFDA48CA,39,7.06,共有部分,鋼筋混凝土造,68年1月3日,七層,
RPSNMLTKOHNFFFA88CA,1,26.32,住家用,鋼筋混凝土造,106年5月15日,十四層,五層
RPSNMLTKOHNFFFA88CA,1,12.37,見其他登記事項,鋼筋混凝土造,106年5月15日,十四層,
RPQNMLRLNHNFFCA28DA,3,33.22,見其他登記事項,鋼筋混凝土造,104年5月18日,十一層,
RPRNMLNLNHNFFCA97DA,4,144.19,住家用,鋼筋混凝土造,103年10月23日,十四層,九層
RPRNMLNLNHNFFCA97DA,4,62.25,見其他登記事項,鋼筋混凝土造,103年10月23日,十四層,
RPRNMLNLNHNFFCA97DA,4,.04,見其他登記事項,鋼筋混凝土造,103年10月23日,十四層,
RPRNMLNLNHNFFCA97DA,4,41.52,見其他登記事項,鋼筋混凝土造,103年10月23日,十四層,
RPUNMLMLNHNFFFA38CA,22,45.56,商業用,鋼筋混凝土造,85年7月25日,九層,地下三層
RPUNMLMLNHNFFFA38CA,22,17.79,共有部分,鋼筋混凝土造,85年7月25日,九層,
RPUNMLMLNHNFFFA38CA,22,2.18,共有部分,鋼筋混凝土造,85年7月25日,九層,
RPUNMLMLNHNFFFA38CA,22,7.38,共有部分,鋼筋混凝土造,85年7月25日,九層,
RPQOMLNLNHNFFFA18CA,1,29.40,見其他登記事項,鋼筋混凝土造,106年5月15日,十四層,
RPQOMLNLNHNFFFA18CA,1,62.52,住家用,鋼筋混凝土造,106年5月15日,十四層,五層
RPSNMLTLNHNFFFA88CA,,135.20,住家用,鋼筋混凝土造,,七層,三層 陽台
RPOQMLKMNHNFFDA77CA,,47.16,住商用,加強磚造,,三層,一層 二層 三層 騎樓
RPOQMLKMNHNFFDA77CA,,23.58,住商用,加強磚造,,三層,一層 二層 三層 騎樓
RPOQMLKMNHNFFDA77CA,,23.58,住商用,加強磚造,,三層,一層 二層 三層 騎樓
RPSOMLNLNHNFFFA38CA,,71.69,住家用,鋼筋混凝土造,,五層,四層 陽台
RPWNMLPJOHNFFBA48DA,37,5.05,共有部分,鋼筋混凝土造,70年7月6日,八層,
RPWNMLPJOHNFFBA48DA,37,26.08,住家用,鋼筋混凝土造,70年7月6日,八層,七層
RPWNMLPJOHNFFBA48DA,37,5.81,共有部分,鋼筋混凝土造,70年7月6日,八層,
RPRNMLRLNHNFFCA38DA,3,113.47,住家用,鋼筋混凝土造,104年5月18日,十一層,三層
RPRNMLRLNHNFFCA38DA,3,43.96,見其他登記事項,鋼筋混凝土造,104年5月18日,十一層,
RPRNMLRLNHNFFCA38DA,3,6.42,見其他登記事項,鋼筋混凝土造,104年5月18日,十一層,
RPQOMLPJOHNFFDA18DA,,109.43,,加強磚造,,四層,四層
RPXPMLLLNHNFFEA78DA,34,101.50,住家用,鋼筋混凝土造,73年6月29日,五層,五層
RPXPMLLLNHNFFEA78DA,34,12.87,共有部分,鋼筋混凝土造,73年6月29日,五層,
RPVOMLLLNHNFFEA48DA,1,128.42,住家用,鋼筋混凝土造,106年7月26日,九層,五層
RPVOMLLLNHNFFEA48DA,1,97.41,見其他登記事項,鋼筋混凝土造,106年7月26日,九層,
RPVOMLLLNHNFFEA48DA,1,5.96,見其他登記事項,鋼筋混凝土造,106年7月26日,九層,
RPTOMLPJOHNFFFA58CA,48,148.04,住家用,鋼筋混凝土造,59年8月8日,十二層,八層 露台
RPPNMLMLNHNFFDA77DA,21,152.90,見使用執照,鋼筋混凝土造,86年2月21日,二十一層,二十一層
RPPNMLMLNHNFFDA77DA,21,50.92,共有部分,鋼筋混凝土造,86年2月21日,二十一層,
RPPNMLMLNHNFFDA77DA,21,52.46,見使用執照,鋼筋混凝土造,86年2月21日,二十一層,
RPWNMLPJOHNFFCA58DA,32,59.23,商業用,鋼筋混凝土造,75年4月12日,九層,五層
RPWNMLPJOHNFFCA58DA,32,2.61,共有部分,鋼筋混凝土造,75年4月12日,九層,
RPPNMLPJOHNFFFA18DA,31,64.80,住家用,鋼筋混凝土造,75年12月3日,七層,三層
RPPNMLPJOHNFFFA18DA,31,11.23,共有部分,鋼筋混凝土造,75年12月3日,七層,
RPXOMLMLNHNFFFA88DA,,54.70,住家用,鋼筋混凝土造,,十四層,六層
RPXOMLMLNHNFFFA88DA,,8.70,共有部分,鋼筋混凝土造,,十四層,
RPQNMLRLNHNFFFA58DA,31,24.97,共有部分,鋼筋混凝土造,76年4月23日,十四層,
RPQNMLRLNHNFFFA58DA,31,64.54,商業用,鋼筋混凝土造,76年4月23日,十四層,二層
RPUOMLPJOHNFFFA78DA,30,61.62,見使用執照,鋼筋混凝土造,77年7月11日,十二層,八層
RPUOMLPJOHNFFFA78DA,30,22.64,共有部分,鋼筋混凝土造,77年7月11日,十二層,
RPUOMLPJOHNFFFA78DA,30,4.97,見使用執照,鋼筋混凝土造,77年7月11日,十二層,
RPUOMLPJOHNFFFA78DA,30,.52,共有部分,鋼筋混凝土造,77年7月11日,十二層,
RPROMLPJOHNFFDA28DA,,106.59,住家用,鋼筋混凝土造,,五層,三層
RPWPMLLMNHNFFFA88DA,10,.09,見其他登記事項,鋼筋混凝土造,97年5月19日,十四層,地下一層
RPWPMLLMNHNFFFA88DA,10,.02,共有部分,鋼筋混凝土造,97年5月19日,十四層,
RPWPMLLMNHNFFFA88DA,10,2.38,共有部分,鋼筋混凝土造,97年5月19日,十四層,
RPOOMLNLNHNFFEA97DA,33,75.67,住家用,鋼筋混凝土造,74年9月26日,五層,二層
RPOOMLNLNHNFFEA97DA,33,7.80,共有部分,鋼筋混凝土造,74年9月26日,五層,
RPOOMLNLNHNFFEA97DA,33,4.23,共有部分,鋼筋混凝土造,74年9月26日,五層,
RPTNMLOLNHNFFFA58DA,11,81.05,住家用,鋼筋混凝土造,96年2月13日,七層,五層
RPTNMLOLNHNFFFA58DA,11,35.77,共有部分,鋼筋混凝土造,96年2月13日,七層,
RPTNMLOLNHNFFFA58DA,11,26.41,共有部分,鋼筋混凝土造,96年2月13日,七層,
RPPQMLPLNHNFFEA48DA,34,136.83,住家用,鋼筋混凝土造,72年12月27日,七層,三層
RPPQMLPLNHNFFEA48DA,34,20.95,共有部分,鋼筋混凝土造,72年12月27日,七層,
RPWNMLNJOHNFFFA68DA,12,23.28,住家用,鋼筋混凝土造,94年11月24日,七層,三層
RPWNMLNJOHNFFFA68DA,12,6.18,共有部分,鋼筋混凝土造,94年11月24日,七層,
RPWNMLNJOHNFFFA68DA,12,9.94,共有部分,鋼筋混凝土造,94年11月24日,七層,
RPXPMLPLNHNFFEA56DA,36,110.92,商業用,鋼筋混凝土造,71年6月30日,十層,四層
RPXPMLPLNHNFFEA56DA,36,14.91,共有部分,鋼筋混凝土造,71年6月30日,十層,
RPSPMLPLNHNFFEA68DA,49,164.20,住家用,加強磚造,58年9月9日,二層,一層 二層
RPSQMLKMNHNFFDA28DA,11,37.61,見其他登記事項,鋼筋混凝土造,95年11月10日,十三層,三層
RPSQMLKMNHNFFDA28DA,11,9.31,共有部分,鋼筋混凝土造,95年11月10日,十三層,
RPSQMLKMNHNFFDA28DA,11,10.76,共有部分,鋼筋混凝土造,95年11月10日,十三層,
RPSQMLKMNHNFFDA28DA,11,14.18,共有部分,鋼筋混凝土造,95年11月10日,十三層,
RPWNMLKMNHNFFFA58DA,47,23.74,商業用,鋼筋混凝土造,60年3月1日,六層,二層
RPWPMLPJOHNFFAA58DA,,110.55,住家用,鋼筋混凝土造,,四層,四層 陽台
RPSOMLPJOHNFFDA38DA,17,68.17,見其他登記事項,鋼筋混凝土造,90年3月20日,十三層,六層
RPSOMLPJOHNFFDA38DA,17,48.23,共有部分,鋼筋混凝土造,90年3月20日,十三層,
RPSOMLPJOHNFFDA38DA,16,.07,共有部分,鋼筋混凝土造,91年2月8日,十八層,
RPSOMLPJOHNFFDA38DA,16,2.43,停車空間,鋼筋混凝土造,91年2月8日,十八層,
RPSNMLRLNHNFFCA48DA,2,95.35,住家用,鋼骨鋼筋混凝土造,105年3月22日,十九層,七層
RPSNMLRLNHNFFCA48DA,2,14.78,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPSNMLRLNHNFFCA48DA,2,6.99,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPSNMLRLNHNFFCA48DA,2,19.56,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPUQMLOLNHNFFCA68DA,38,53.03,住家用,鋼筋混凝土造,69年10月27日,七層,四層
RPUQMLOLNHNFFCA68DA,38,7.28,共有部分,鋼筋混凝土造,69年10月27日,七層,
RPURMLPLNHNFFCA88DA,34,222.69,商業用,鋼筋混凝土造,73年6月27日,十二層,六層
RPURMLPLNHNFFCA88DA,34,35.94,共有部分,鋼筋混凝土造,73年6月27日,十二層,
RPVOMLOJOHNFFCA48DA,29,128.61,住家用,鋼筋混凝土造,78年7月13日,五層,四層 五層
RPURMLPLNHNFFCA88DA,34,44.18,見使用執照,鋼筋混凝土造,73年6月27日,十二層,
RPVOMLOJOHNFFCA48DA,29,11.78,共有部分,鋼筋混凝土造,78年7月13日,五層,
RPURMLPLNHNFFCA88DA,34,7.21,共有部分,鋼筋混凝土造,73年6月27日,十二層,
RPVOMLOJOHNFFCA48DA,29,3.10,共有部分,鋼筋混凝土造,78年7月13日,五層,
RPWPMLKMNHNFFEA68DA,39,118.68,住家用,鋼筋混凝土造,67年10月24日,四層,四層
RPVQMLPLNHNFFEA09DA,24,67.97,住家用,鋼筋混凝土造,83年2月25日,五層,四層
RPVQMLPLNHNFFEA09DA,24,11.24,共有部分,鋼筋混凝土造,83年2月25日,五層,
RPQNMLRLNHNFFEA48DA,41,50.76,住家用,鋼筋混凝土造,65年12月31日,四層,二層 陽台
RPXNMLLKOHNFFCA38DA,25,175.92,住家用,鋼筋混凝土造,82年6月21日,七層,六層 七層
RPXNMLLKOHNFFCA38DA,25,22.73,共有部分,鋼筋混凝土造,82年6月21日,七層,
RPXNMLLKOHNFFCA38DA,25,16.22,停車空間,鋼筋混凝土造,82年6月21日,七層,
RPWNMLOLNHNFFFA78CA,31,80.86,住家用,鋼筋混凝土造,76年4月23日,十四層,七層
RPWNMLOLNHNFFFA78CA,31,30.52,共有部分,鋼筋混凝土造,76年4月23日,十四層,
RPQNMLQLNHNFFCA18DA,24,76.66,住家用,鋼筋混凝土造,83年7月29日,十八層,十層
RPQNMLQLNHNFFCA18DA,24,4.59,共有部分,鋼筋混凝土造,83年8月4日,八層,
RPQNMLQLNHNFFCA18DA,24,1.20,共有部分,鋼筋混凝土造,83年7月29日,二十層,
RPQNMLQLNHNFFCA18DA,24,4.21,共有部分,鋼筋混凝土造,83年7月29日,十八層,
RPXRMLSLNHNFFCA86DA,20,126.90,住家用,鋼筋混凝土造,87年5月25日,九層,四層
RPXRMLSLNHNFFCA86DA,20,67.95,共有部分,鋼筋混凝土造,87年5月25日,九層,
RPXRMLSLNHNFFCA86DA,20,8.80,共有部分,鋼筋混凝土造,87年5月25日,九層,
RPVRMLSLNHNFFCA66DA,24,34.22,商業用,鋼筋混凝土造,83年2月24日,十一層,四層
RPVRMLSLNHNFFCA66DA,24,5.09,共有部分,鋼筋混凝土造,83年2月24日,十一層,
