編號,車位類別,車位價格,車位面積(平方公尺)
RPQQMLNKOHNFFBF68EA,坡道平面,0,
RPPOMLSLOHNFFAF88EA,坡道平面,1550000,45.96
RPPWMLRLOHNFFAF96EA,坡道平面,0,31.65
RPQWMLRLOHNFFAF07EA,坡道平面,0,31.65
RPTSMLMLNHNFFBF09EA,坡道平面,1800000,30.81
RPQOMLNLNHNFFHF98DA,坡道平面,1400000,32.29
RPSOMLTLOHNFFCF76DA,坡道平面,2200000,25.97
RPPNMLLJOHNFFBF97EA,坡道平面,0,
RPSPMLSJOHNFFIF17DA,坡道平面,1300000,32.88
RPTOMLKMNHNFFCF58DA,坡道平面,1600000,26.23
RPQNMLRLNHNFFCF78DA,坡道平面,2000000,26.42
RPOOMLLKOHNFFCF08DA,坡道平面,0,31.62
RPQVMLRLOHNFFAF96EA,坡道平面,0,31.65
RPVTMLOLNHNFFBF86DA,坡道平面,1700000,33.84
RPWTMLOLNHNFFBF96DA,坡道平面,1800000,33.84
RPPQMLTLNHNFFBF09DA,坡道平面,1200000,24.43
RPQOMLQLNHNFFCF78DA,其他,1200000,23.81
RPQOMLQLNHNFFCF78DA,其他,1200000,23.81
RPPNMLOKNHNFFCF48CD,坡道平面,0,19.16
RPRPMLMKOHNFFIF09CA,坡道平面,0,40.26
RPRPMLMKOHNFFIF09CA,坡道平面,0,40.26
RPTOMLOKOHNFFBF78DA,坡道平面,0,24.23
RPUOMLOKOHNFFBF88DA,坡道平面,0,24.23
RPTOMLOKOHNFFBF78DA,坡道平面,0,24.23
RPUOMLOKOHNFFBF88DA,坡道平面,0,23.13
RPTRMLSLNHNFFIF47CA,坡道平面,0,42.32
RPTRMLSLNHNFFIF47CA,坡道平面,0,42.32
RPWOMLLJOHNFFIF66CA,坡道平面,0,29.81
RPSPMLSLNHNFFIF17CA,坡道平面,0,41.93
RPVPMLSLNHNFFHF37CA,坡道平面,1720000,36.65
RPSOMLNLNHNFFHF09CA,坡道平面,2400000,27.40
RPRNMLNLNHNFFIF98CA,坡道平面,1200000,37.36
RPSNMLNLNHNFFIF09CA,坡道平面,1200000,37.36
RPSNMLNLNHNFFIF09CA,坡道平面,1200000,37.36
RPROMLNKOHNFFGF88CA,坡道平面,0,
RPSOMLOKOHNFFGF09CA,坡道平面,2000000,34.45
RPXOMLRLOHNFFGF37CA,升降機械,0,17.92
RPTOMLOKOHNFFGF56CA,坡道平面,2100000,34.45
RPSQMLPLNHNFFGF76CA,坡道平面,1500000,36.51
RPRNMLQLNHNFFGF09CA,升降平面,2100000,49.17
RPUPMLQJOHNFFHF96CA,坡道平面,0,26.81
RPOOMLPLNHNFFGF78CA,坡道平面,0,28.02
RPPSMLPLNHNFFGF66CA,升降機械,0,19.53
RPRPMLQLOHNFFGF76CA,升降平面,2100000,49.17
RPOQMLNLNHNFFGF78CA,坡道平面,0,42.60
RPVNMLPJOHNFFGF66CA,坡道平面,0,26.99
RPWRMLNLNHNFFGF07CA,坡道平面,0,
RPTTMLRJOHNFFEF07CA,坡道平面,1300000,32.97
RPRTMLKMNHNFFEF98CA,坡道平面,0,35.16
RPQPMLMKOHNFFEF58CA,坡道平面,0,34.31
RPRSMLOLNHNFFEF56CA,坡道機械,500000,15.42
RPQOMLOLNHNFFEF68CA,坡道機械,450000,15.42
RPXNMLOLNHNFFEF66CA,坡道機械,500000,15.42
RPPOMLOLNHNFFEF58CA,坡道平面,950000,30.84
RPVOMLOLNHNFFEF56CA,坡道平面,960000,30.84
RPWNMLOLNHNFFEF56CA,坡道機械,450000,15.42
RPVNMLOLNHNFFEF09CA,坡道平面,1050000,30.84
RPWOMLOLNHNFFEF66CA,坡道機械,550000,15.42
RPOOMLOLNHNFFEF48CA,坡道平面,1100000,30.84
RPWQMLLKOHNFFEF56CA,坡道平面,0,29.20
RPPPMLOLNHNFFEF68CA,坡道機械,500000,15.42
RPQQMLOLNHNFFEF88CA,坡道機械,600000,15.42
RPXPMLOLNHNFFEF86CA,坡道平面,1050000,30.84
RPQPMLOLNHNFFEF78CA,坡道平面,1250000,30.84
RPSPMLOLNHNFFEF98CA,坡道平面,1050000,30.84
RPTQMLOLNHNFFEF56CA,坡道機械,650000,14.84
RPTQMLOLNHNFFEF56CA,坡道機械,650000,14.84
SPTQMLOLNHNFFEF66CA,坡道平面,1300000,32.97
RPORMLOLNHNFFEF78CA,坡道平面,1200000,30.84
RPRQMLOLNHNFFEF98CA,坡道平面,1150000,30.84
RPUSMLOLNHNFFEF86CA,坡道平面,1100000,30.84
RPVSMLOLNHNFFEF96CA,坡道機械,500000,15.42
RPTRMLMLNHNFFEF09CA,坡道平面,1200000,29.92
RPQOMLMKOHNFFDF38CA,坡道平面,0,
RPWOMLNLNHNFFDF09CA,坡道平面,2200000,30.24
RPXNMLPLNHNFFDF66CA,坡道平面,2100000,23.03
RPPOMLPLNHNFFDF58CA,坡道平面,2200000,23.03
RPWNMLPLNHNFFDF56CA,坡道平面,2200000,23.03
RPWNMLPLNHNFFDF56CA,坡道平面,2200000,23.03
RPOOMLPLNHNFFDF48CA,坡道平面,2100000,23.03
RPQOMLLKOHNFFCF18CA,坡道平面,1500000,36.07
RPSOMLPLNHNFFDF88CA,坡道平面,0,
RPXNMLSLNHNFFCF86CA,坡道平面,2000000,31.77
RPQOMLKMNHNFFDF28CA,坡道機械,250000,22.63
RPSOMLKMNHNFFDF48CA,坡道機械,250000,22.63
RPPNMLNKOHNFFBF08CA,坡道平面,0,
RPSQMLMLNHNFFCF68CA,坡道平面,1500000,32.97
RPTNMLLMNHNFFBF38CA,坡道平面,0,
RPWOMLMLNHNFFDF98CA,坡道平面,0,23.44
RPROMLOLNHNFFCF58CA,坡道平面,0,29.63
RPUNMLNLNHNFFCF68CA,坡道平面,0,
RPWSMLNKOHNFFBF66CA,坡道平面,0,
RPXQMLSLNHNFFBF07CA,坡道平面,0,26.91
RPXQMLSLNHNFFBF07CA,坡道平面,0,26.91
RPQQMLSLNHNFFBF98CA,坡道平面,1700000,35.02
RPVPMLSLNHNFFBF76CA,坡道平面,1700000,29.07
RPTPMLSLNHNFFBF56CA,坡道平面,1700000,29.07
RPWPMLSLNHNFFBF86CA,坡道平面,1700000,29.07
RPPSMLPLNHNFFBF78CA,坡道平面,0,34.96
RPWPMLMLNHNFFBF88CA,坡道平面,0,
RPPTMLMLNHNFFBF58CA,坡道機械,0,23.78
RPWRMLLMNHNFFBF09CA,坡道平面,0,31.84
RPSOMLKKOHNFFAF08CA,坡道平面,0,31.65
RPVOMLKKOHNFFAF38CA,坡道平面,0,31.65
RPPPMLKKOHNFFAF87CA,坡道平面,0,31.65
RPXOMLKKOHNFFAF58CA,坡道平面,0,31.65
RPTPMLKKOHNFFAF28CA,坡道平面,0,31.65
RPUPMLKKOHNFFAF38CA,坡道平面,0,31.65
RPUPMLKKOHNFFAF38CA,坡道平面,0,31.65
RPVPMLKKOHNFFAF48CA,坡道平面,0,31.65
RPWPMLKKOHNFFAF58CA,坡道平面,0,31.65
RPXPMLKKOHNFFAF68CA,坡道平面,0,31.65
RPOQMLKKOHNFFAF87CA,坡道平面,0,31.65
RPPQMLKKOHNFFAF97CA,坡道平面,0,31.65
RPPQMLKKOHNFFAF97CA,坡道平面,0,31.65
RPVTMLKMNHNFFAF98CA,坡道機械,0,19.84
RPQQMLKKOHNFFAF08CA,坡道平面,0,31.65
RPQPMLKMNHNFFBF18CA,坡道平面,0,48.13
RPQPMLKMNHNFFBF18CA,坡道平面,0,48.13
RPOQMLKLOHNFFAF97CA,坡道平面,0,31.97
RPVOMLKMNHNFFAF48CA,坡道平面,0,31.65
RPXOMLKMNHNFFAF68CA,坡道平面,0,31.65
RPVPMLKMNHNFFAF58CA,坡道平面,0,31.65
RPSPMLKMNHNFFAF28CA,坡道平面,0,31.65
RPWOMLKMNHNFFAF58CA,坡道平面,0,31.65
RPRPMLKMNHNFFAF18CA,坡道平面,0,31.65
RPUPMLKMNHNFFAF48CA,坡道平面,0,31.65
RPQPMLKMNHNFFAF08CA,坡道平面,0,31.65
RPOQMLKMNHNFFAF97CA,坡道平面,0,31.65
RPOQMLKMNHNFFAF97CA,坡道平面,0,31.65
RPQQMLKMNHNFFAF18CA,坡道平面,0,31.65
RPTSMLNLNHNFFAF88CA,坡道平面,2200000,22.87
RPSNMLOLNHNFFAF38CA,坡道平面,2400000,26.73
RPQOMLOLNHNFFAF28CA,坡道平面,0,26.00
RPSQMLKMNHNFFAF38CA,坡道平面,0,31.65
RPROMLKLOHNFFAF08CA,坡道平面,0,40.00
RPROMLKLOHNFFAF08CA,坡道平面,0,40.00
RPXOMLTKOHNFFAF86CA,坡道平面,0,31.28
RPXOMLTKOHNFFAF86CA,坡道平面,0,31.28
RPQPMLTKOHNFFAF88CA,坡道平面,1560000,31.28
RPQQMLPLNHNFFBF68CA,坡道平面,1700000,36.01
RPXSMLOLNHNFFBF86CA,坡道平面,1600000,19.81
RPVPMLTLNHNFFAF76CA,坡道平面,0,45.31
RPVPMLTLNHNFFAF76CA,坡道平面,0,29.55
RPVPMLTLNHNFFAF76CA,坡道平面,0,29.55
RPVPMLTLNHNFFAF76CA,坡道平面,0,29.55
RPWQMLPLNHNFFBF66CA,坡道平面,1850000,36.01
RPXQMLPLNHNFFBF76CA,坡道平面,2100000,36.01
RPVQMLPLNHNFFBF56CA,坡道機械,0,18.01
RPVQMLPLNHNFFBF56CA,坡道機械,0,18.01
RPOOMLSLNHNFFBF58CA,升降平面,1550000,42.53
RPUNMLQLNHNFFBF88CA,坡道平面,1600000,26.32
RPRTMLLMNHNFFBF78CA,坡道機械,0,18.78
RPTNMLQLNHNFFBF78CA,坡道平面,1550000,25.25
RPVNMLSLNHNFFBF56CA,升降平面,1300000,42.53
RPPNMLPLNHNFFBF28CA,坡道平面,0,
RPPQMLLKOHNFFBF18CA,坡道平面,0,27.13
RPRNMLKMNHNFFBF08CA,坡道平面,0,25.62
RPPOMLQLNHNFFCF58CA,坡道平面,0,18.50
RPWRMLLJOHNFFBF88CA,坡道平面,0,33.38
RPWRMLLJOHNFFBF88CA,坡道平面,0,31.32
RPWNMLQLNHNFFCF56CA,坡道平面,0,
RPUNMLPLNHNFFCF88CA,坡道平面,2000000,18.37
RPROMLLKOHNFFCF28CA,坡道平面,2650000,38.32
RPWNMLMLOHNFFBF78CA,坡道平面,0,62.25
RPXOMLOLNHNFFDF66CA,坡道平面,2100000,30.24
RPQPMLOLNHNFFDF68CA,坡道平面,2100000,30.24
RPRPMLOLNHNFFDF78CA,坡道平面,2050000,30.24
RPUOMLNLNHNFFDF88CA,坡道平面,0,22.90
RPTNMLOLNHNFFDF78CA,坡道平面,0,31.82
RPTNMLOLNHNFFDF78CA,坡道平面,0,31.82
RPRNMLTLNHNFFDF09CA,坡道平面,2100000,30.24
RPROMLTLNHNFFDF56CA,一樓平面,0,
RPROMLTLNHNFFDF56CA,一樓平面,0,
RPPNMLTLNHNFFDF88CA,坡道平面,2100000,30.24
RPSOMLLJOHNFFCF28CA,坡道平面,0,
RPSOMLLJOHNFFCF28CA,坡道平面,0,
RPSNMLMKOHNFFDF48CA,坡道平面,0,
RPPOMLOKOHNFFDF48CA,坡道平面,0,
RPPOMLOKOHNFFDF48CA,坡道平面,0,
RPQOMLPLNHNFFEF78CA,坡道平面,1350000,27.39
RPTOMLPLNHNFFEF09CA,坡道平面,1400000,27.39
RPUOMLPLNHNFFEF56CA,坡道平面,1300000,27.39
RPRPMLPLNHNFFEF98CA,坡道機械,970000,13.69
RPVRMLOLNHNFFEF86CA,坡道平面,1400000,27.39
RPOSMLOLNHNFFEF88CA,坡道機械,630000,13.69
RPQOMLSLNHNFFEF09CA,坡道平面,1200000,28.59
RPSOMLSLNHNFFEF66CA,坡道平面,1250000,29.76
RPUOMLSLNHNFFEF86CA,坡道平面,1250000,29.76
RPOQMLPLNHNFFEF78CA,坡道平面,0,23.92
RPSRMLSLNHNFFEF96CA,坡道平面,1250000,29.76
RPUOMLTKOHNFFEF96CA,坡道平面,0,29.84
RPWOMLQJOHNFFEF76CA,坡道平面,0,19.95
RPPRMLKMNHNFFEF58CA,坡道平面,1350000,26.17
RPQRMLKMNHNFFEF68CA,坡道平面,1350000,26.17
RPSRMLKMNHNFFEF88CA,坡道平面,1450000,26.17
RPURMLKMNHNFFEF09CA,坡道平面,1350000,26.17
RPRRMLKMNHNFFEF78CA,坡道平面,1450000,26.17
RPORMLPLNHNFFGF09CA,坡道平面,1600000,36.51
RPUNMLTLNHNFFGF07CA,坡道平面,0,30.05
RPSNMLRJOHNFFGF56CA,坡道平面,1800000,33.09
RPRNMLRJOHNFFGF09CA,坡道平面,1800000,33.09
RPRNMLRJOHNFFGF09CA,坡道平面,1800000,33.09
RPPPMLPLNHNFFHF09CA,坡道平面,2200000,33.46
RPRPMLPLNHNFFHF66CA,坡道平面,0,41.99
RPOPMLQLNHNFFHF09CA,坡道機械,1500000,13.79
RPPPMLTLNHNFFHF86CA,坡道平面,0,
RPRQMLQLOHNFFGF86CA,坡道平面,0,36.08
RPVPMLQJOHNFFHF07CA,坡道平面,2300000,31.32
RPXPMLQJOHNFFHF27CA,坡道平面,2300000,31.32
RPPOMLQLNHNFFHF09CA,坡道機械,0,17.04
RPVNMLKMNHNFFHF09CA,坡道平面,2000000,32.52
RPROMLKMNHNFFHF78CA,坡道平面,0,27.28
RPROMLKMNHNFFHF78CA,坡道平面,0,32.52
RPVRMLMKOHNFFHF96CA,坡道平面,2100000,37.94
RPSNMLTKOHNFFHF96CA,坡道平面,2300000,47.55
RPTOMLTKOHNFFGF07CA,坡道平面,0,
RPSOMLTKOHNFFHF07CA,坡道平面,2550000,33.62
RPWOMLTKOHNFFHF47CA,坡道平面,2320000,33.62
RPUOMLTKOHNFFHF27CA,坡道機械,1250000,20.18
RPTOMLSLNHNFFIF17CA,坡道平面,0,36.13
RPTPMLTLNHNFFIF37CA,坡道平面,0,
RPOPMLSLNHNFFIF76CA,坡道平面,0,33.04
RPPNMLRLNHNFFIF56CA,坡道平面,0,39.74
RPRNMLRLNHNFFIF76CA,坡道平面,0,38.03
RPUNMLPKOHNFFIF86CA,坡道平面,0,41.48
RPSOMLPKOHNFFIF76CA,坡道平面,0,41.48
RPRPMLPKOHNFFIF76CA,坡道平面,0,41.48
RPRPMLPKOHNFFIF76CA,坡道平面,0,41.48
RPTOMLPKOHNFFIF86CA,坡道平面,0,41.48
RPTOMLPKOHNFFIF86CA,坡道平面,0,41.48
RPOOMLPKOHNFFIF98CA,坡道平面,0,41.48
RPOOMLPKOHNFFIF98CA,坡道平面,0,41.48
RPVOMLPKOHNFFIF07CA,坡道平面,0,41.48
RPROMLPKOHNFFIF66CA,坡道平面,0,41.48
RPROMLPKOHNFFIF66CA,坡道平面,0,41.48
RPWOMLPKOHNFFIF17CA,坡道平面,0,41.48
RPVSMLOLNHNFFBF76DA,坡道平面,1700000,33.84
RPVTMLNLNHNFFBF76DA,坡道平面,2000000,
RPVTMLNLNHNFFBF76DA,坡道平面,2000000,
RPQTMLOLNHNFFBF98DA,坡道平面,1800000,33.84
RPRNMLSJOHNFFIF76CA,坡道平面,0,23.47
RPRNMLSJOHNFFIF76CA,坡道平面,0,23.47
RPRNMLSJOHNFFIF76CA,坡道平面,0,23.47
RPSNMLSJOHNFFIF86CA,坡道平面,0,23.47
RPSNMLSJOHNFFIF86CA,坡道平面,0,23.47
RPTNMLRLNHNFFBF98DA,坡道平面,2200000,15.00
RPPWMLLJOHNFFBF78DA,坡道平面,1500000,
RPQNNLLJOHNFFBF08DA,坡道平面,1800000,20.82
RPQPMLPLNHNFFBF68DA,坡道平面,1800000,49.27
RPWOMLTLNHNFFDF17DA,坡道平面,1400000,29.95
RPVPMLTKOHNFFBF96DA,坡道平面,0,
RPPNMLRKOHNFFIF56CA,坡道平面,0,41.48
RPQNMLRLNHNFFGF56DA,坡道機械,1300000,26.56
RPQRMLSLNHNFFHF17DA,坡道平面,2400000,23.37
RPTOMLSLNHNFFHF17DA,坡道平面,2000000,41.11
RPXNMLPJOHNFFGF96DA,坡道平面,1800000,57.20
RPXNMLPJOHNFFGF96DA,坡道平面,2000000,57.20
RPPNMLQLNHNFFIF56DA,坡道平面,1400000,34.81
RPPNMLTLNHNFFGF76EA,坡道平面,0,39.95
RPQNMLRLNHNFFDF88DA,坡道平面,1200000,22.50
RPPNMLPKNHNFFHF09CD,其他,0,22.44
RPROMLOLNHNFFGF56EA,坡道平面,1800000,27.41
RPSNMLLLNHNFFCF58CD,坡道平面,1900000,38.32
RPPNMLLLNHNFFCF28CD,坡道平面,2000000,38.32
RPQNMLLLNHNFFCF38CD,坡道平面,1500000,38.32
RPSOMLPLNHNFFBF88EA,坡道平面,1700000,33.87
RPTOMLPLNHNFFBF98EA,坡道平面,2100000,33.87
RPXOMLMKOHNFFBF09EA,坡道平面,0,
RPRVMLRLOHNFFAF07EA,坡道平面,0,31.65
RPWOMLRJOHNFFHF27DA,塔式車位,750000,1.53
RPQRMLOJPHNFFAF78EA,坡道機械,0,
RPUOMLRJOHNFFHF07DA,坡道平面,200000,
RPSPMLTLOHNFFIF57EA,坡道平面,0,52.43
RPPVMLRLOHNFFAF86EA,坡道機械,0,3.57
RPWNMLQLNHNFFGF07DA,坡道機械,900000,16.55
RPQNMLNJOHNFFHF78DA,坡道平面,2100000,19.87
RPTQMLSLNHNFFGF27DA,坡道平面,1500000,34.77
RPPOMLPJOHNFFGF88DA,坡道平面,1800000,
RPVPMLKLOHNFFCF88DA,坡道平面,0,25.49
RPPNMLRLNHNFFDF78DA,坡道平面,800000,
RPVTMLKMNHNFFEF86DA,坡道平面,1200000,33.99
RPROMLSLNHNFFEF66DA,坡道平面,1400000,33.95
RPORMLTLNHNFFBF09DA,坡道平面,2000000,38.80
RPSNMLRLNHNFFBF88DA,坡道平面,1400000,33.99
RPXQMLRLOHNFFHF87EA,坡道平面,0,30.10
RPPSMLSLOHNFFAF66EA,坡道平面,0,12.94
RPXRMLPLNHNFFBF96DA,坡道平面,800000,33.80
RPXRMLPLNHNFFBF96DA,坡道平面,800000,33.80
RPOSMLPLNHNFFBF78DA,坡道平面,1400000,33.80
RPOSMLPLNHNFFBF78DA,坡道平面,1400000,33.80
RPTNMLPLNHNFFBF78DA,升降機械,0,
RPXOMLOJOHNFFIF07CA,坡道平面,1200000,24.52
RPWOMLOJOHNFFIF96CA,坡道平面,1200000,25.61
RPOPMLOJOHNFFIF88CA,坡道平面,1300000,25.61
RPRPMLPLNHNFFAF68DA,坡道平面,2000000,42.16
RPSNMLPJOHNFFIF56CA,坡道平面,0,
RPQPMLMKOHNFFIF98CA,坡道平面,0,32.71
RPTNMLLMNHNFFIF09CA,坡道平面,0,33.89
RPTNMLLMNHNFFIF09CA,坡道平面,0,33.89
RPUPMLQJOHNFFIF07CA,坡道平面,0,35.98
RPOOMLLJOHNFFIF48CA,坡道平面,0,38.49
RPQNMLLJOHNFFIF58CA,坡道平面,0,39.02
RPTNMLQLNHNFFGF66CA,升降平面,1900000,49.17
RPUNMLKMNHNFFGF88CA,坡道機械,0,
RPPNMLLLOHNFFEF28CA,坡道平面,0,31.45
RPPNMLQLOHNFFEF78CA,坡道機械,0,
RPTQMLLKOHNFFEF88CA,坡道平面,0,35.44
RPQNMLQKOHNFFEF78CA,坡道平面,1100000,22.84
RPRNMLQKOHNFFEF88CA,坡道平面,1200000,22.84
RPTNMLQKOHNFFEF09CA,坡道平面,1300000,26.54
RPSNMLQKOHNFFEF98CA,坡道平面,0,26.54
RPSNMLQKOHNFFEF98CA,坡道平面,0,26.54
RPVNMLQKOHNFFEF66CA,坡道平面,1400000,26.54
RPXNMLQKOHNFFEF86CA,坡道平面,1200000,26.54
RPWNMLQKOHNFFEF76CA,坡道平面,1300000,26.54
RPVNMLSLNHNFFEF86CA,坡道平面,1300000,30.44
RPOOMLSLNHNFFEF88CA,坡道平面,1500000,30.44
RPOQMLRJOHNFFGF09CA,坡道平面,2000000,31.05
RPQSMLOLNHNFFEF09CA,坡道平面,0,25.44
