編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLOKOHNFFBB58CA,2,90.90,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,二層
RPXNMLOKOHNFFBB58CA,2,58.96,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPXNMLOKOHNFFBB58CA,2,16.59,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPWNMLOKOHNFFBB48CA,2,90.90,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,十一層
RPWNMLOKOHNFFBB48CA,2,58.96,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPWNMLOKOHNFFBB48CA,2,16.62,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPTOMLOKOHNFFBB28CA,2,67.20,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,十四層
RPTOMLOKOHNFFBB28CA,2,51.29,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPTOMLOKOHNFFBB28CA,2,12.31,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPTOMLLLNHNFFCB08CA,1,52.74,見其他登記事項,鋼筋混凝土造,106年7月31日,二十二層,九層
RPTOMLLLNHNFFCB08CA,1,27.19,見其他登記事項,鋼筋混凝土造,106年7月31日,二十二層,
RPTOMLLLNHNFFCB08CA,1,16.61,見其他登記事項,鋼筋混凝土造,106年7月31日,二十二層,
RPWOMLLLNHNFFCB38CA,23,17.87,住家用,鋼筋混凝土造,84年6月19日,六層,五層
RPWOMLLLNHNFFCB38CA,23,9.17,共有部份,鋼筋混凝土造,84年6月19日,六層,
RPXRMLRJOHNFFBB56CA,38,125.64,住家用,鋼筋混凝土造,69年6月19日,五層,三層
RPXRMLRJOHNFFBB56CA,38,17.58,共有部份,鋼筋混凝土造,69年6月19日,五層,
RPXRMLRJOHNFFBB56CA,38,16.06,共有部份,鋼筋混凝土造,69年6月19日,五層,
RPWOMLNLNHNFFCB58CA,2,101.34,見其他登記事項,鋼筋混凝土造,105年7月14日,九層,四層
RPWOMLNLNHNFFCB58CA,2,91.24,見其他登記事項,鋼筋混凝土造,105年7月14日,九層,
RPTQMLNLNHNFFCB48CA,14,90.09,住家用,見其他登記事項,92年12月25日,十四層,七層
RPTQMLNLNHNFFCB48CA,14,47.83,見其他登記事項,見其他登記事項,92年12月25日,十四層,
RPRQMLMLNHNFFCB18CA,23,15.32,住家用,鋼筋混凝土造,84年1月12日,十四層,十三層
RPRQMLMLNHNFFCB18CA,23,8.91,共有部份,鋼筋混凝土造,84年1月12日,十四層,
RPPOMLMLNHNFFCB77CA,2,111.92,見其他登記事項,鋼筋混凝土造,105年8月26日,十五層,十一層
RPPOMLMLNHNFFCB77CA,2,11.31,見其他登記事項,鋼筋混凝土造,105年8月26日,十五層,
RPPOMLMLNHNFFCB77CA,2,20.47,見其他登記事項,鋼筋混凝土造,105年8月26日,十五層,
RPPOMLMLNHNFFCB77CA,2,78.76,見其他登記事項,鋼筋混凝土造,105年8月26日,十五層,
RPTNMLPLNHNFFCB38CA,26,22.74,住家用,鋼筋混凝土造,80年12月6日,十二層,十層
RPTNMLPLNHNFFCB38CA,26,15.85,共有部份,鋼筋混凝土造,80年12月6日,十二層,
RPRRMLNLNHNFFCB38CA,1,329.66,見其他登記事項,鋼筋混凝土造,106年6月20日,五層,一層 二層 三層 四層 五層
RPRRMLNLNHNFFCB38CA,1,6.83,見其他登記事項,鋼筋混凝土造,106年6月20日,五層,
RPSOMLPLNHNFFCB38CA,1,58.98,見其他登記事項,鋼筋混凝土造,106年7月31日,二十二層,二十一層
RPSOMLPLNHNFFCB38CA,1,18.59,見其他登記事項,鋼筋混凝土造,106年7月31日,二十二層,
RPSOMLPLNHNFFCB38CA,1,45.59,見其他登記事項,鋼筋混凝土造,106年7月31日,二十二層,
RPWNMLPLNHNFFCB68CA,19,86.82,住家用,鋼筋混凝土造,87年11月13日,二十二層,五層
RPWNMLPLNHNFFCB68CA,19,43.61,共有部份,鋼筋混凝土造,87年11月13日,二十二層,
RPXNMLNLNHNFFCB58CA,1,81.70,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,九層
RPXNMLNLNHNFFCB58CA,1,27.68,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,
RPXNMLNLNHNFFCB58CA,1,37.11,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,
RPOOMLNLNHNFFCB77CA,1,81.70,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,十三層
RPOOMLNLNHNFFCB77CA,1,27.68,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,
RPOOMLNLNHNFFCB77CA,1,45.85,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,
RPXQMLLJOHNFFCB58CA,14,90.09,住家用,見其他登記事項,92年12月25日,十四層,五層
RPXQMLLJOHNFFCB58CA,14,47.42,見其他登記事項,見其他登記事項,92年12月25日,十四層,
RPSOMLLJOHNFFCB87CA,24,142.28,住家用,鋼筋混凝土造,83年8月18日,十五層,八層
RPSOMLLJOHNFFCB87CA,24,27.38,共有部份,鋼筋混凝土造,83年8月18日,十五層,
RPSOMLLJOHNFFCB87CA,24,.18,見其他登記事項,鋼筋混凝土造,83年8月18日,十五層,
RPSOMLLJOHNFFCB87CA,24,2.88,商業用,鋼筋混凝土造,83年8月18日,十五層,
RPSOMLLJOHNFFCB87CA,24,39.67,共有部份,鋼筋混凝土造,83年8月18日,十五層,
RPQQMLSJOHNFFCB58CA,23,89.29,住家用,鋼筋混凝土造,84年5月10日,八層,二層
RPQQMLSJOHNFFCB58CA,23,8.99,共有部份,鋼筋混凝土造,84年5月10日,八層,
RPQQMLSJOHNFFCB58CA,23,27.37,共有部份,鋼筋混凝土造,84年5月10日,八層,
RPPOMLTKOHNFFCB48CA,19,138.40,住家用,鋼筋混凝土造,88年1月16日,十二層,九層
RPPOMLTKOHNFFCB48CA,19,61.89,共有部份,鋼筋混凝土造,88年1月16日,十二層,
RPSNMLMLNHNFFDB08CA,39,101.85,住家用,加強磚造,68年1月9日,二層,一層 二層 電梯樓梯間
SPVNMLMLNHNFFDB48CA,26,28.01,住家用,鋼筋混凝土造,81年9月8日,五層,二層
SPVNMLMLNHNFFDB48CA,26,14.41,共用部份,鋼筋混凝土造,81年9月8日,五層,
RPVNMLLLNHNFFDB28CA,1,183.98,見其他登記事項,鋼筋混凝土造,106年9月20日,四層,一層 二層 三層 四層
RPSOMLMLNHNFFDB18CA,2,165.36,見其他登記事項,鋼筋混凝土造,105年9月23日,三層,一層 二層 三層 見其他登記事項
RPPOMLPLNHNFFDB18CA,24,104.77,住家用,鋼筋混凝土造,83年3月23日,九層,一層
RPPOMLPLNHNFFDB18CA,24,35.77,共用部份,鋼筋混凝土造,83年3月23日,九層,
RPTOMLMLNHNFFDB28CA,30,256.81,住家用,鋼筋混凝土造,76年12月7日,二層,一層 二層 騎樓 見其他登記事項
RPPNMLQJOHNFFDB08CA,25,147.69,住家用,鋼筋混凝土造,82年9月22日,三層,一層 二層 三層 見其他登記事項
RPRNMLPKOHNFFCB18CA,5,152.63,住家用,鋼筋混凝土造,102年6月3日,二十四層,十二層
RPRNMLPKOHNFFCB18CA,5,69.81,見其他登記事項,鋼筋混凝土造,102年6月3日,二十四層,
RPRNMLPKOHNFFCB18CA,5,39.25,見其他登記事項,鋼筋混凝土造,102年6月3日,二十四層,
RPRNMLPKOHNFFCB18CA,5,1.91,見其他登記事項,鋼筋混凝土造,102年6月3日,二十四層,
RPRNMLPKOHNFFCB18CA,5,.00,見其他登記事項,鋼筋混凝土造,102年6月3日,二十四層,
RPRNMLPKOHNFFCB18CA,5,2.47,見其他登記事項,鋼筋混凝土造,102年6月3日,二十四層,
RPRNMLPKOHNFFCB18CA,5,.00,見其他登記事項,鋼筋混凝土造,102年6月3日,二十四層,
RPRNMLTKOHNFFDB68CA,24,90.00,住家用,鋼筋混凝土造,83年4月13日,九層,四層
RPRNMLTKOHNFFDB68CA,24,12.27,共用部份,鋼筋混凝土造,83年4月13日,九層,
RPRNMLNLNHNFFEB18CA,39,121.50,住商用,鋼筋混凝土造,68年3月14日,二層,一層 二層 騎樓
RPQNMLQJOHNFFCB08CA,23,32.21,住家用,鋼筋混凝土造,84年4月24日,七層,四層
RPQNMLQJOHNFFCB08CA,23,19.35,共有部份,鋼筋混凝土造,84年4月24日,七層,
RPXQMLQJOHNFFCB09CA,11,64.40,住家用,鋼筋混凝土造,96年9月29日,十三層,十三層
RPXQMLQJOHNFFCB09CA,11,22.62,見其他登記事項,鋼筋混凝土造,96年9月29日,十三層,
RPXQMLQJOHNFFCB09CA,11,15.70,見其他登記事項,鋼筋混凝土造,96年9月29日,十三層,
RPOOMLMKOHNFFEB87CA,24,314.77,見其他登記事項,鋼筋混凝土造,82年12月22日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓 地下層
RPRNMLNKOHNFFFB28CA,9,200.96,見其他登記事項,見其他登記事項,98年9月23日,三層,一層 二層 三層 屋頂突出物 地下一層
RPRNMLNKOHNFFFB28CA,14,16.86,住家用,鋼筋混凝土造,93年9月9日,八層,二層
RPPNMLSLNHNFFEB48CA,3,206.00,見其他登記事項,鋼筋混凝土造,104年6月8日,四層,一層 二層 三層 四層
RPXNMLNLNHNFFFB88CA,1,45.28,見其他登記事項,鋼筋混凝土造,106年3月3日,七層,一層
RPXNMLNLNHNFFFB88CA,1,5.26,見其他登記事項,鋼筋混凝土造,106年3月3日,七層,
RPXNMLNLNHNFFFB88CA,1,13.11,見其他登記事項,鋼筋混凝土造,106年3月3日,七層,
RPSOMLMLNHNFFFB38CA,37,115.47,住商用,加強磚造,70年8月25日,二層,一層 二層 電梯樓梯間
RPVNMLNLNHNFFHB88CA,17,95.71,住家用,鋼筋混凝土造,90年3月12日,十四層,十四層
RPVNMLNLNHNFFHB88CA,17,51.59,共有部份,鋼筋混凝土造,90年3月12日,十四層,
RPVNMLLKOHNFFFB48CA,6,250.24,見其他登記事項,鋼筋混凝土造,101年2月29日,三層,一層 二層 三層 屋頂突出物 地下一層
RPVNMLLKOHNFFFB48CA,6,39.39,見其他登記事項,鋼筋混凝土造,101年2月29日,三層,
RPTOMLPJOHNFFHB88CA,38,88.83,住商用,加強磚造,69年2月5日,二層,一層 二層 見其他登記事項
RPRNMLSJOHNFFHB88CA,36,70.82,住家用,鋼筋混凝土造,70年11月16日,五層,一層
RPRNMLOLNHNFFHB58CA,32,148.81,住家用,鋼筋混凝土造,74年12月10日,三層,一層 二層 三層 見其他登記事項
RPSNMLLLNHNFFHB38CA,3,236.07,見其他登記事項,鋼筋混凝土造,104年3月20日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLSLNHNFFHB78CA,1,88.07,見其他登記事項,鋼筋混凝土造,106年10月17日,十四層,六層
RPPNMLSLNHNFFHB78CA,1,78.78,見其他登記事項,鋼筋混凝土造,106年10月17日,十四層,
RPOOMLNLNHNFFIB38CA,9,78.79,見其他登記事項,鋼筋混凝土造,98年4月14日,十一層,五層
RPOOMLNLNHNFFIB38CA,9,20.81,共有部份,鋼筋混凝土造,98年4月14日,十一層,
RPOOMLNLNHNFFIB38CA,9,5.46,共有部份,鋼筋混凝土造,98年4月14日,十一層,
RPWNMLKMNHNFFIB88CA,29,130.56,見其他登記事項,鋼筋混凝土造,77年11月5日,三層,一層 二層 三層
RPQQMLTKOHNFFIB76CA,27,96.29,見其他登記事項,鋼筋混凝土造,80年1月20日,七層,六層
RPQQMLTKOHNFFIB76CA,27,17.40,共有部份,鋼筋混凝土造,80年1月20日,七層,
RPQQMLTKOHNFFIB76CA,27,17.48,見其他登記事項,鋼筋混凝土造,80年1月20日,七層,
RPTOMLMLNHNFFJB88CA,37,74.99,住家用,加強磚造,70年4月1日,二層,一層 二層
RPSNMLNLNHNFFIB68CA,28,128.88,見其他登記事項,鋼筋混凝土造,79年3月25日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPQOMLPJOHNFFIB68CA,8,94.40,見其他登記事項,見其他登記事項,99年9月2日,十九層,十層
RPQOMLPJOHNFFIB68CA,8,99.62,見其他登記事項,見其他登記事項,99年9月2日,十九層,
RPSQMLLJOHNFFIB68CA,3,130.66,見其他登記事項,鋼筋混凝土造,104年8月6日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPSQMLLJOHNFFIB68CA,3,130.66,見其他登記事項,鋼筋混凝土造,104年8月6日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPRNMLNLNHNFFJB68CA,1,118.08,見其他登記事項,鋼筋混凝土造,106年3月30日,十五層,八層
RPRNMLNLNHNFFJB68CA,1,87.94,見其他登記事項,鋼筋混凝土造,106年3月30日,十五層,
RPWNMLOLNHNFFJB66CA,3,108.44,見其他登記事項,鋼筋混凝土造,104年9月15日,十四層,四層
RPWNMLOLNHNFFJB66CA,3,78.67,見其他登記事項,鋼筋混凝土造,104年9月15日,十四層,
RPXNMLOLNHNFFJB76CA,3,122.38,見其他登記事項,鋼筋混凝土造,104年9月15日,十四層,七層
RPXNMLOLNHNFFJB76CA,3,113.71,見其他登記事項,鋼筋混凝土造,104年9月15日,十四層,
RPRNMLSLNHNFFJB56CA,24,106.19,見其他登記事項,鋼筋混凝土造,83年6月24日,十三層,三層
RPRNMLSLNHNFFJB56CA,24,11.51,見其他登記事項,鋼筋混凝土造,83年6月24日,十三層,
RPVOMLOKOHNFFJB66CA,41,103.85,見其他登記事項,加強磚造,66年3月31日,二層,一層 二層
RPROMLMKOHNFFIB58CA,32,128.74,住商用,加強磚造,75年8月10日,二層,一層 二層 屋頂突出物 騎樓
RPTNMLPJOHNFFJB98CA,20,176.48,見其他登記事項,鋼筋混凝土造,87年1月20日,四層,一層 二層 三層 四層 見其他登記事項
RPPOMLLJOHNFFJB28CA,19,87.48,見其他登記事項,鋼筋混凝土造,88年9月9日,十層,
RPPOMLLJOHNFFJB28CA,19,145.82,見其他登記事項,鋼筋混凝土造,88年9月9日,三層,一層 二層 三層 見其他登記事項
RPQNMLNLNHNFFKB68CA,25,17.88,住家用,鋼筋混凝土造,82年7月31日,八層,八層
RPQNMLNLNHNFFKB68CA,25,7.07,見其他登記事項,鋼筋混凝土造,82年7月31日,八層,
RPQNMLNLNHNFFKB68CA,25,3.52,見其他登記事項,鋼筋混凝土造,82年7月31日,八層,
RPUNMLOLNHNFFBB38DA,41,67.76,住家用,鋼筋混凝土加強磚造,66年9月15日,二層,一層 二層
RPOPMLNLNHNFFIB58DA,39,117.32,住商用,加強磚造,67年12月20日,二層,一層 二層 騎樓
RPVNMLSLNHNFFJB07DA,5,114.84,見其他登記事項,鋼筋混凝土造,102年7月18日,十四層,二層
RPVNMLSLNHNFFJB07DA,5,117.97,見其他登記事項,鋼筋混凝土造,102年7月18日,十四層,
RPOOMLNKOHNFFJB48CA,39,110.40,住家用,加強磚造,68年6月10日,二層,一層 二層
RPXUMLSLNHNFFCB27DA,23,82.30,住家用,鋼筋混凝土造,83年11月8日,十四層,十二層
RPXUMLSLNHNFFCB27DA,23,23.32,共有部份,鋼筋混凝土造,83年11月8日,十四層,
RPXUMLSLNHNFFCB27DA,23,7.69,見其他登記事項,鋼筋混凝土造,83年11月8日,十四層,
RPXUMLSLNHNFFCB27DA,23,2.29,共有部份,鋼筋混凝土造,83年11月8日,十四層,
RPQNMLMJOHNFFKB48CA,37,128.93,住家用,加強磚造,70年3月12日,二層,一層 二層 電梯樓梯間
RPTNMLNLNHNFFKB98CA,38,82.13,住家用,鋼筋混凝土造,69年5月28日,四層,二層 電梯樓梯間
RPUNMLLLNHNFFKB88CA,29,19.91,住家用,鋼筋混凝土造,78年10月30日,五層,四層
RPUNMLLLNHNFFKB88CA,29,4.60,見其他登記事項,鋼筋混凝土造,78年10月30日,五層,
RPUNMLLLNHNFFKB88CA,29,1.91,見其他登記事項,鋼筋混凝土造,78年10月30日,五層,
RPXNMLLMNHNFFKB66CA,1,172.01,見其他登記事項,鋼筋混凝土造,106年10月6日,三層,一層 二層 三層 見其他登記事項
RPSNMLSLNHNFFJB66CA,19,14.51,住家用,鋼筋混凝土造,88年9月9日,十層,五層
RPSNMLSLNHNFFJB66CA,19,8.08,見其他登記事項,鋼筋混凝土造,88年9月9日,十層,
RPRNMLPLNHNFFJB88CA,42,105.30,住家用,加強磚造,65年6月4日,二層,一層 二層
RPRNMLOJOHNFFJB68CA,,198.75,見其他登記事項,鋼筋混凝土造,106年12月4日,三層,一層 二層 三層 見其他登記事項
RPSNMLNLNHNFFKB88CA,38,53.46,住家用,加強磚造,69年3月18日,二層,一層 二層 電梯樓梯間
RPSNMLNLNHNFFKB88CA,38,53.46,住家用,加強磚造,69年3月18日,二層,一層 二層 電梯樓梯間
RPQPMLPKOHNFFIB88CA,,131.88,見其他登記事項,鋼筋混凝土造,107年2月27日,十二層,二層
RPQPMLPKOHNFFIB88CA,,174.24,見其他登記事項,鋼筋混凝土造,107年2月27日,十二層,
RPRPMLPKOHNFFIB98CA,,66.66,見其他登記事項,鋼筋混凝土造,107年2月27日,十二層,四層
RPRPMLPKOHNFFIB98CA,,88.00,見其他登記事項,鋼筋混凝土造,107年2月27日,十二層,
RPSPMLLKOHNFFIB68CA,29,194.55,住商用,鋼筋混凝土造,78年6月30日,三層,一層 二層 三層 屋頂突出物 騎樓
RPVPMLPKOHNFFIB76CA,,130.81,見其他登記事項,鋼筋混凝土造,107年2月27日,十二層,三層
RPVPMLPKOHNFFIB76CA,,174.24,見其他登記事項,鋼筋混凝土造,107年2月27日,十二層,
RPXNMLTLNHNFFJB27CA,6,185.84,見其他登記事項,鋼筋混凝土造,101年3月16日,四層,一層 二層 三層 四層
RPRNMLRLNHNFFJB09CA,16,2.32,見其他登記事項,鋼筋混凝土造,91年8月5日,五層,
RPRNMLRLNHNFFJB09CA,16,184.22,見其他登記事項,鋼筋混凝土造,91年8月5日,五層,一層 二層 三層 四層 五層
RPUNMLQJOHNFFIB09CA,36,420.84,見其他登記事項,鋼筋混凝土造,71年6月25日,四層,一層 二層 三層 四層 地下層
RPTQMLQJOHNFFIB66CA,48,81.80,住家用,見其他登記事項,59年7月15日,二層,一層 二層
RPWPMLLJOHNFFIB98CA,15,73.60,見其他登記事項,鋼筋混凝土造,92年1月23日,四層,三層
RPWPMLLJOHNFFIB98CA,15,8.95,見其他登記事項,鋼筋混凝土造,92年1月23日,四層,
RPUNMLPLNHNFFKB66CA,28,209.81,住家用,鋼筋混凝土造,78年11月3日,四層,一層 二層 三層 四層
RPSPMLMLNHNFFBB18DA,36,87.42,住家用,鋼筋混凝土造,70年12月31日,五層,三層
RPWNMLOJOHNFFIB09CA,22,.11,見其他登記事項,鋼筋混凝土造,85年2月8日,九層,
RPWNMLOJOHNFFIB09CA,22,14.02,共有部分,鋼筋混凝土造,85年2月8日,九層,
RPWNMLOJOHNFFIB09CA,22,14.96,共有部分,鋼筋混凝土造,85年2月8日,九層,
RPWNMLOJOHNFFIB09CA,22,94.82,見其他登記事項,鋼筋混凝土造,85年2月8日,九層,六層
RPWNMLOJOHNFFIB09CA,22,14.10,共有部分,鋼筋混凝土造,85年2月8日,九層,
RPWNMLOJOHNFFIB09CA,22,19.91,共有部分,鋼筋混凝土造,85年2月8日,九層,
