編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPXOMLOKOHNFFBD88CA,,28.01,見其他登記事項,鋼筋混凝土造,107年1月25日,九層,
RPPNMLOKOHNFFBD97CA,,203.03,住家用,鋼筋混凝土造,107年1月3日,四層,一層 二層 三層 四層
RPPNMLOKOHNFFBD97CA,,2.97,見其他登記事項,鋼筋混凝土造,107年1月3日,四層,
RPPPMLOKOHNFFBD18CA,,59.37,見其他登記事項,鋼筋混凝土造,107年1月25日,九層,九層
RPPPMLOKOHNFFBD18CA,,57.27,見其他登記事項,鋼筋混凝土造,107年1月25日,九層,
RPQNMLOKOHNFFBD08CA,,179.56,住家用,鋼筋混凝土造,107年1月3日,四層,一層 二層 三層 四層
RPQNMLOKOHNFFBD08CA,,2.97,見其他登記事項,鋼筋混凝土造,107年1月3日,四層,
RPOPMLOKOHNFFBD08CA,,59.97,見其他登記事項,鋼筋混凝土造,107年1月25日,九層,三層
RPOPMLOKOHNFFBD08CA,,57.27,見其他登記事項,鋼筋混凝土造,107年1月25日,九層,
RPRNMLOKOHNFFBD18CA,,196.94,住家用,鋼筋混凝土造,107年1月3日,四層,一層 二層 三層 四層
RPRNMLOKOHNFFBD18CA,,2.97,見其他登記事項,鋼筋混凝土造,107年1月3日,四層,
RPSNMLOKOHNFFBD28CA,,200.82,住家用,鋼筋混凝土造,107年1月3日,四層,一層 二層 三層 四層
RPSNMLOKOHNFFBD28CA,,2.97,見其他登記事項,鋼筋混凝土造,107年1月3日,四層,
RPVNMLOKOHNFFBD58CA,,206.14,住家用,鋼筋混凝土造,107年1月3日,四層,一層 二層 三層 四層
RPVNMLOKOHNFFBD58CA,,2.97,見其他登記事項,鋼筋混凝土造,107年1月3日,四層,
RPTNMLOKOHNFFBD38CA,,177.65,住家用,鋼筋混凝土造,107年1月3日,四層,一層 二層 三層 四層
RPTNMLOKOHNFFBD38CA,,2.97,見其他登記事項,鋼筋混凝土造,107年1月3日,四層,
RPWNMLOKOHNFFBD68CA,,192.12,住家用,鋼筋混凝土造,107年1月3日,四層,一層 二層 三層 四層
RPWNMLOKOHNFFBD68CA,,2.97,見其他登記事項,鋼筋混凝土造,107年1月3日,四層,
RPUNMLKLOHNFFBD18CA,37,120.37,住商用,鋼筋混凝土造,70年2月13日,三層,一層 二層 三層
RPVOMLLLNHNFFCD48CA,35,70.49,見其他登記事項,鋼筋混凝土構造,72年7月5日,五層,五層
RPVOMLLLNHNFFCD48CA,35,5.79,共有部分,鋼筋混凝土構造,72年7月5日,五層,
RPQOMLMLNHNFFCD08CA,36,.07,見其他登記事項,鋼筋混凝土構造,70年11月26日,五層,
RPQOMLMLNHNFFCD08CA,36,.07,見其他登記事項,鋼筋混凝土構造,70年11月26日,五層,
RPQOMLMLNHNFFCD08CA,36,7.20,共有部分,鋼筋混凝土構造,71年6月14日,五層,
RPQOMLMLNHNFFCD08CA,36,82.33,見其他登記事項,鋼筋混凝土構造,71年6月14日,五層,四層
RPOPMLMLNHNFFCD97CA,37,73.82,見其他登記事項,鋼筋混凝土構造,69年12月26日,五層,三層
RPOPMLMLNHNFFCD97CA,37,10.89,共有部分,鋼筋混凝土構造,69年12月26日,五層,
RPPNMLQLNHNFFCD28CA,23,101.37,住家用,鋼筋混凝土構造,84年1月6日,二十五層,十九層
RPPNMLQLNHNFFCD28CA,23,26.11,共有部分,鋼筋混凝土構造,84年1月6日,二十五層,
RPOOMLNLNHNFFCD97CA,2,64.25,見其他登記事項,鋼筋混凝土構造,105年3月14日,十四層,十一層
RPOOMLNLNHNFFCD97CA,2,17.14,見其他登記事項,鋼筋混凝土構造,105年3月14日,十四層,
RPOOMLNLNHNFFCD97CA,2,100.01,見其他登記事項,鋼筋混凝土構造,105年3月14日,十四層,
RPXOMLMLNHNFFCD78CA,25,185.64,住家用,鋼筋混凝土構造,81年12月29日,十一層,四層
RPXOMLMLNHNFFCD78CA,25,12.67,共有部分,鋼筋混凝土構造,81年12月29日,十一層,
RPXOMLMLNHNFFCD78CA,25,12.72,共有部分,鋼筋混凝土構造,81年12月29日,十一層,
RPVNMLSJOHNFFCD98CA,,106.81,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,六層
RPVNMLSJOHNFFCD98CA,,49.68,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPVNMLSJOHNFFCD98CA,,25.60,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPWNMLSJOHNFFCD09CA,,108.33,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,九層
RPWNMLSJOHNFFCD09CA,,49.87,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPWNMLSJOHNFFCD09CA,,25.77,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPXNMLSJOHNFFCD56CA,,116.87,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,五層
RPXNMLSJOHNFFCD56CA,,51.39,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPXNMLSJOHNFFCD56CA,,27.80,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPOOMLSJOHNFFCD38CA,,115.76,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,七層
RPOOMLSJOHNFFCD38CA,,51.20,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPOOMLSJOHNFFCD38CA,,27.46,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPTNMLLMNHNFFCD28CA,35,17.13,共有部分,鋼筋混凝土構造,71年10月29日,五層,
RPTNMLLMNHNFFCD28CA,35,73.84,住家用,鋼筋混凝土構造,71年10月29日,五層,一層
RPPOMLSJOHNFFCD48CA,,108.76,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,十二層
RPPOMLSJOHNFFCD48CA,,49.87,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPPOMLSJOHNFFCD48CA,,26.02,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPSOMLOLNHNFFCD48CA,32,127.51,住家用,鋼筋混凝土構造,74年11月27日,二層,一層 二層 屋頂突出物 騎樓
RPTOMLSJOHNFFCD88CA,,116.87,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,十四層
RPTOMLSJOHNFFCD88CA,,51.39,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPTOMLSJOHNFFCD88CA,,27.80,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPXNMLNLNHNFFCD78CA,41,1318.75,見其他登記事項,見其他登記事項,66年9月5日,三層,一層 二層 三層 屋頂突出物 地下層
RPSNMLLMNHNFFCD18CA,32,121.36,住家用,鋼筋混凝土構造,75年7月29日,二層,一層 二層 屋頂突出物 騎樓
RPWNMLNLNHNFFCD68CA,16,156.39,見其他登記事項,鋼筋混凝土構造,91年6月25日,四層,一層 二層 三層 四層 屋頂突出物
RPWOMLSJOHNFFCD56CA,,108.76,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,六層
RPWOMLSJOHNFFCD56CA,,49.87,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPWOMLSJOHNFFCD56CA,,26.02,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPUOMLSJOHNFFCD98CA,,115.76,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,四層
RPUOMLSJOHNFFCD98CA,,51.20,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPUOMLSJOHNFFCD98CA,,27.46,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPVOMLSJOHNFFCD09CA,,116.87,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,九層
RPVOMLSJOHNFFCD09CA,,51.39,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPVOMLSJOHNFFCD09CA,,27.80,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPXNMLLMNHNFFCD68CA,1,76.61,見其他登記事項,鋼筋混凝土構造,106年3月16日,十四層,十層
RPXNMLLMNHNFFCD68CA,1,76.61,見其他登記事項,鋼筋混凝土構造,106年3月16日,十四層,十層
RPXNMLLMNHNFFCD68CA,1,54.08,見其他登記事項,鋼筋混凝土構造,106年3月16日,十四層,
RPXNMLLMNHNFFCD68CA,1,14.73,見其他登記事項,鋼筋混凝土構造,106年3月16日,十四層,
RPXNMLLMNHNFFCD68CA,1,54.08,見其他登記事項,鋼筋混凝土構造,106年3月16日,十四層,
RPXNMLLMNHNFFCD68CA,1,14.73,見其他登記事項,鋼筋混凝土構造,106年3月16日,十四層,
RPSQMLSJOHNFFCD98CA,,114.86,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,八層
RPSQMLSJOHNFFCD98CA,,51.01,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPSQMLSJOHNFFCD98CA,,27.38,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPTNMLLKOHNFFCD18CA,,74.27,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,三層
RPTNMLLKOHNFFCD18CA,,43.24,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPTNMLLKOHNFFCD18CA,,17.63,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
SPXNMLLKOHNFFCD68CA,,135.18,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,二層
SPXNMLLKOHNFFCD68CA,,54.99,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
SPXNMLLKOHNFFCD68CA,,32.38,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPXNMLLKOHNFFCD58CA,,118.35,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,二層
RPXNMLLKOHNFFCD58CA,,51.01,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPXNMLLKOHNFFCD58CA,,27.46,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
TPXNMLLKOHNFFCD78CA,,115.76,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,三層
TPXNMLLKOHNFFCD78CA,,51.20,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
TPXNMLLKOHNFFCD78CA,,27.46,見其他登記事項,鋼筋混凝土構造,106年10月31日,十五層,
RPSNMLOJOHNFFCD28CA,24,18.25,住家用,鋼筋混凝土構造,83年2月8日,八層,四層
RPSNMLOJOHNFFCD28CA,24,3.90,共有部分,鋼筋混凝土構造,83年2月8日,八層,
RPSNMLOJOHNFFCD28CA,24,4.52,共有部分,鋼筋混凝土構造,83年2月8日,八層,
RPROMLRJOHNFFCD58CA,,246.10,見其他登記事項,鋼筋混凝土構造,106年10月25日,四層,一層 二層 三層 四層
RPSNMLMKOHNFFCD18CA,,81.39,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,三層
RPSNMLMKOHNFFCD18CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPSNMLMKOHNFFCD18CA,,27.74,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPRPMLMKOHNFFCD28CA,,81.39,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,四層
RPRPMLMKOHNFFCD28CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPRPMLMKOHNFFCD28CA,,19.49,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPROMLMKOHNFFCD18CA,,60.99,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,二層
RPROMLMKOHNFFCD18CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPROMLMKOHNFFCD18CA,,16.74,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPXNMLMKOHNFFCD68CA,,59.95,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,三層
RPXNMLMKOHNFFCD68CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPXNMLMKOHNFFCD68CA,,8.31,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPPNMLPKOHNFFCD18CA,,59.64,見其他登記事項,鋼筋混凝土構造,107年3月2日,五層,四層
RPPNMLPKOHNFFCD18CA,,29.97,共有部分,鋼筋混凝土構造,107年3月2日,五層,
RPQNMLPKOHNFFCD28CA,,59.64,見其他登記事項,鋼筋混凝土構造,107年3月2日,五層,五層
RPQNMLPKOHNFFCD28CA,,35.45,共有部分,鋼筋混凝土構造,107年3月2日,五層,
RPTNMLMKOHNFFCD28CA,,59.95,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,二層
RPTNMLMKOHNFFCD28CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPTNMLMKOHNFFCD28CA,,8.31,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPOOMLMKOHNFFCD87CA,,59.95,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,四層
RPOOMLMKOHNFFCD87CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPOOMLMKOHNFFCD87CA,,8.31,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPQPMLMKOHNFFCD18CA,,60.99,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,三層
RPQPMLMKOHNFFCD18CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPQPMLMKOHNFFCD18CA,,24.99,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPVNMLPKOHNFFCD78CA,35,68.23,住家用,鋼筋混凝土構造,72年6月2日,五層,四層
RPVNMLPKOHNFFCD78CA,35,17.87,共有部分,鋼筋混凝土構造,72年6月2日,五層,
RPROMLPKOHNFFCD48CA,,81.39,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,三層
RPROMLPKOHNFFCD48CA,,34.46,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPROMLPKOHNFFCD48CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPOOMLPKOHNFFCD18CA,,59.95,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,四層
RPOOMLPKOHNFFCD18CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPOOMLPKOHNFFCD18CA,,16.56,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPXNMLPKOHNFFCD98CA,,81.39,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,五層
RPXNMLPKOHNFFCD98CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPXNMLPKOHNFFCD98CA,,27.74,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPQOMLPKOHNFFCD38CA,,60.99,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,二層
RPQOMLPKOHNFFCD38CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPQOMLPKOHNFFCD38CA,,8.49,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPPOMLPKOHNFFCD28CA,,60.99,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,三層
RPPOMLPKOHNFFCD28CA,,24.99,共有部分,鋼筋混凝土構造,107年1月12日,五層,
RPPOMLPKOHNFFCD28CA,,14.15,見其他登記事項,鋼筋混凝土構造,107年1月12日,五層,
RPTNMLKLOHNFFCD18CA,19,56.80,住家用,鋼筋混凝土構造,87年12月18日,十四層,二層
RPTNMLKLOHNFFCD18CA,19,15.43,共有部分,鋼筋混凝土構造,87年12月18日,十四層,
RPTNMLKLOHNFFCD18CA,19,1.19,共有部分,鋼筋混凝土構造,87年12月18日,十四層,
RPTNMLKLOHNFFCD18CA,19,6.07,共有部分,鋼筋混凝土構造,87年12月18日,十四層,
RPRNMLMLNHNFFDD18CA,,124.52,住家用,加強磚造,,二層,一層 二層 騎樓
RPSNMLMLNHNFFDD28CA,36,89.21,住家用,鋼筋混凝土造,71年2月27日,七層,一層 二層
RPQNMLKMNHNFFDD97CA,3,195.21,住家用,鋼筋混凝土造,103年10月16日,三層,一層 二層 三層
RPRNMLNLNHNFFDD28CA,39,92.04,住家用,加強磚造,68年8月13日,二層,一層 二層
RPPOMLMLNHNFFDD08CA,,355.56,住家用,鋼筋混凝土造,106年12月5日,四層,一層 二層 三層 四層
RPQNMLMLNHNFFED18CA,1,216.83,見其他登記事項,見其他登記事項,106年3月14日,三層,一層 二層 三層 屋頂突出物
RPWNMLOLNHNFFHD66CA,23,98.41,住家用,鋼筋混凝土造,84年7月20日,六層,四層
RPWNMLOLNHNFFHD66CA,23,22.35,見其他登記事項,鋼筋混凝土造,84年7月20日,六層,
RPWNMLOLNHNFFHD66CA,23,41.33,見其他登記事項,鋼筋混凝土造,84年7月20日,六層,
RPSNMLOLNHNFFHD88CA,48,137.95,住家用,加強磚造,59年4月1日,三層,一層 二層 三層
RPQNMLOLNHNFFHD68CA,3,197.49,住家用,鋼筋混凝土造,103年11月25日,四層,一層 二層 三層 四層
RPQNMLOLNHNFFHD68CA,3,.39,見其他登記事項,鋼筋混凝土造,103年11月25日,一層,
RPRNMLOLNHNFFHD78CA,22,165.28,住家用,鋼筋混凝土造,85年1月3日,四層,一層 二層 三層 四層
RPSNMLPLNHNFFHD98CA,1,60.29,見其他登記事項,鋼筋混凝土造,106年7月14日,七層,二層
RPSNMLPLNHNFFHD98CA,1,19.74,見其他登記事項,鋼筋混凝土造,106年7月14日,七層,
RPRNMLPLNHNFFHD88CA,1,61.03,見其他登記事項,鋼筋混凝土造,106年7月14日,七層,二層
RPRNMLPLNHNFFHD88CA,1,19.98,見其他登記事項,鋼筋混凝土造,106年7月14日,七層,
RPUNMLMLNHNFFHD88CA,1,221.53,見其他登記事項,鋼筋混凝土造,106年9月4日,三層,一層 二層 三層 屋頂突出物
RPUNMLLMNHNFFHD88CA,22,21.18,住家用,鋼筋混凝土造,85年5月22日,九層,五層
RPUNMLLMNHNFFHD88CA,22,11.67,見其他登記事項,鋼筋混凝土造,85年5月22日,九層,
RPROMLMLNHNFFHD68CA,6,244.97,住家用,鋼筋混凝土造,101年5月21日,四層,一層 二層 三層 四層 屋頂突出物
RPVNMLSLNHNFFID07CA,13,185.14,住家用,鋼筋混凝土造,94年6月6日,四層,一層 二層 三層 四層
RPTNMLNKOHNFFHD88CA,30,111.42,住家用,加強磚造,77年3月5日,二層,一層 二層
RPVOMLNLNHNFFID66CA,24,65.08,住家用,鋼筋混凝土造,83年10月17日,八層,三層
RPVOMLNLNHNFFID66CA,24,16.80,共有部分,鋼筋混凝土造,83年10月17日,八層,
RPTNMLRJOHNFFHD56CA,25,207.12,住家用,鋼筋混凝土造,82年7月28日,四層,一層 二層 三層 四層 屋頂突出物
RPVNMLPLNHNFFID76CA,24,73.84,住家用,鋼筋混凝土造,83年9月6日,六層,三層
RPVNMLPLNHNFFID76CA,24,28.76,共有部分,鋼筋混凝土造,83年9月6日,六層,
RPVOMLSJOHNFFHD96CA,9,61.70,住家用,鋼筋混凝土造,98年5月4日,十三層,六層
RPVOMLSJOHNFFHD96CA,9,62.99,見其他登記事項,鋼筋混凝土造,98年5月4日,十三層,
RPSOMLOKOHNFFID09CA,,70.97,見其他登記事項,見其他登記事項,107年2月14日,五層,三層
RPSOMLOKOHNFFID09CA,,38.19,見其他登記事項,見其他登記事項,107年2月14日,五層,
RPPOMLOKOHNFFID78CA,,74.24,見其他登記事項,見其他登記事項,107年2月14日,五層,三層
RPPOMLOKOHNFFID78CA,,39.12,見其他登記事項,見其他登記事項,107年2月14日,五層,
RPROMLOKOHNFFID98CA,,54.02,見其他登記事項,見其他登記事項,107年2月14日,五層,三層
RPROMLOKOHNFFID98CA,,32.81,見其他登記事項,見其他登記事項,107年2月14日,五層,
RPTOMLOKOHNFFID56CA,,37.12,見其他登記事項,見其他登記事項,107年2月14日,五層,五層
RPTOMLOKOHNFFID56CA,,19.56,見其他登記事項,見其他登記事項,107年2月14日,五層,
RPTOMLOKOHNFFID56CA,,37.12,見其他登記事項,見其他登記事項,107年2月14日,五層,五層
RPTOMLOKOHNFFID56CA,,19.56,見其他登記事項,見其他登記事項,107年2月14日,五層,
RPTNMLPLNHNFFID56CA,12,206.95,住商用,鋼筋混凝土造,95年6月20日,四層,一層 二層 三層 四層
RPSNMLPLNHNFFID09CA,12,206.95,住商用,鋼筋混凝土造,95年6月20日,四層,一層 二層 三層 四層
RPPNMLTLNHNFFJD66CA,27,172.26,住家用,見其他登記事項,80年2月11日,三層,一層 二層 三層 騎樓
RPVQMLKMNHNFFKD86CA,,84.69,住家用,見其他登記事項,106年11月14日,十六層,十六層
RPVQMLKMNHNFFKD86CA,,42.89,見其他登記事項,見其他登記事項,106年11月14日,十六層,
RPOOMLLKOHNFFKD58CA,37,69.02,住家用,鋼筋混凝土造,70年2月3日,五層,五層
RPOOMLLKOHNFFKD58CA,37,5.09,共有部分,鋼筋混凝土造,70年2月3日,五層,
RPOOMLLKOHNFFKD58CA,37,5.44,共有部分,鋼筋混凝土造,70年2月3日,五層,
RPSOMLOJOHNFFKD56CA,30,193.22,住家用,鋼筋混凝土造,77年5月19日,二層,一層 二層 夾層
RPSPMLMKOHNFFKD56CA,,87.26,住家用,見其他登記事項,107年2月2日,十六層,五層
RPSPMLMKOHNFFKD56CA,,21.95,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPSPMLMKOHNFFKD56CA,,4.16,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPSPMLMKOHNFFKD56CA,,52.40,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPUNMLKKOHNFFKD98CA,,22.39,見其他登記事項,見其他登記事項,106年11月14日,十六層,
RPWOMLMKOHNFFKD86CA,,101.43,住家用,見其他登記事項,107年2月2日,十六層,七層
RPWOMLMKOHNFFKD86CA,,25.23,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPWOMLMKOHNFFKD86CA,,4.85,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPWOMLMKOHNFFKD86CA,,54.46,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPPPMLMKOHNFFKD88CA,,59.04,住家用,見其他登記事項,107年2月2日,十六層,十層
RPPPMLMKOHNFFKD88CA,,15.01,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPPPMLMKOHNFFKD88CA,,2.87,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPPPMLMKOHNFFKD88CA,,48.03,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPXPMLMKOHNFFKD07CA,,101.43,住家用,見其他登記事項,107年2月2日,十六層,十三層
RPXPMLMKOHNFFKD07CA,,25.36,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPXPMLMKOHNFFKD07CA,,4.85,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPXPMLMKOHNFFKD07CA,,54.46,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPQOMLMLNHNFFKD88CA,1,63.25,住家用,見其他登記事項,106年6月23日,十五層,十五層
RPQOMLMLNHNFFKD88CA,1,38.08,見其他登記事項,見其他登記事項,106年6月23日,十五層,
RPQOMLMLNHNFFKD88CA,1,13.83,見其他登記事項,見其他登記事項,106年6月23日,十五層,
RPUNMLMLNHNFFKD56CA,,93.64,住家用,見其他登記事項,107年3月5日,九層,三層
RPUNMLMLNHNFFKD56CA,,85.88,見其他登記事項,見其他登記事項,107年3月5日,九層,
RPUOMLMLNHNFFKD66CA,6,107.01,見其他登記事項,見其他登記事項,101年3月20日,十四層,十二層
RPUOMLMLNHNFFKD66CA,6,66.01,見其他登記事項,見其他登記事項,101年3月20日,十四層,
RPOPMLNKOHNFFKD88CA,,59.04,住家用,見其他登記事項,107年2月2日,十六層,八層
