編號,車位類別,車位價格,車位面積(平方公尺)
RPPNMLLMNHNFFIE58CA,坡道平面,0,19.40
RPSOMLKMNHNFFIE88CA,坡道平面,0,15.98
RPSOMLKMNHNFFIE88CA,坡道平面,0,19.40
RPTNMLPJOHNFFGE98CA,坡道平面,0,
RPQOMLOLNHNFFGE78CA,坡道平面,0,16.19
RPQOMLPJOHNFFFE68CA,坡道平面,1280000,24.91
RPQNMLPJOHNFFEE48CA,坡道機械,0,
RPOOMLLJOHNFFEE97CA,坡道平面,0,
RPXNMLSLNHNFFEE96CA,坡道平面,1180000,26.78
RPQQMLNLNHNFFEE68CA,坡道平面,0,
RPWPMLLMNHNFFEE09CA,坡道機械,0,5.97
RPRQMLNLNHNFFEE78CA,坡道平面,0,36.49
RPROMLQJOHNFFDE68CA,坡道平面,0,
RPSOMLQJOHNFFDE78CA,坡道平面,0,
RPSNMLKMNHNFFDE28CA,坡道平面,1200000,
RPUNMLSLNHNFFDE56CA,坡道平面,800000,37.58
RPUNMLOLNHNFFDE78CA,坡道平面,1550000,36.65
RPWNMLLKOHNFFCE58CA,坡道平面,0,
RPROMLOLNHNFFDE58CA,坡道機械,0,
RPXOMLPLNHNFFCE56CA,坡道機械,0,12.58
RPPPMLPLNHNFFCE48CA,坡道平面,0,21.08
RPPNMLOLNHNFFCE18CA,坡道平面,0,16.16
RPRNMLOLNHNFFCE38CA,坡道平面,0,22.69
RPSNMLQLNHNFFBE58CA,坡道平面,0,39.90
RPTNMLQLNHNFFBE68CA,坡道平面,0,
RPPNMLNLNHNFFAE87CA,坡道平面,0,27.74
RPWNMLTLNHNFFAE56CA,坡道平面,1700000,27.01
RPVNMLTLNHNFFAE09CA,坡道平面,1600000,27.01
RPWNMLTLNHNFFAE56CA,坡道平面,1700000,27.01
RPRNMLNLNHNFFAE08CA,坡道平面,1580000,23.94
RPPNMLPLNHNFFAE08CA,坡道平面,1000000,
RPPNMLOLNHNFFAE97CA,坡道平面,0,38.50
RPQNMLTLNHNFFAE58CA,坡道平面,0,
RPPOMLTLNHNFFAE58CA,坡道平面,0,15.96
RPPOMLTLNHNFFAE58CA,坡道平面,0,15.96
RPVPMLTLNHNFFAE66CA,坡道平面,0,14.42
RPOOMLTLNHNFFAE48CA,坡道平面,2600000,19.19
RPTOMLOLNHNFFCE68CA,坡道平面,0,
RPQOMLOLNHNFFDE48CA,坡道平面,0,
RPQNMLLLOHNFFCE08CA,坡道平面,0,25.92
RPQNMLLLOHNFFCE08CA,坡道平面,0,25.92
RPQNMLLLOHNFFCE08CA,坡道平面,0,23.78
RPQNMLLLOHNFFCE08CA,坡道平面,0,23.78
RPQNMLLLOHNFFCE08CA,坡道平面,0,23.78
RPROMLPLNHNFFDE68CA,坡道平面,0,
RPROMLPLNHNFFDE68CA,坡道平面,0,
RPPOMLSJOHNFFDE68CA,坡道平面,0,18.65
RPSNMLQLNHNFFEE88CA,坡道平面,0,21.69
RPSNMLQLNHNFFEE88CA,坡道平面,0,21.69
RPTNMLSLNHNFFEE56CA,坡道平面,470000,13.68
RPQPMLSJOHNFFEE98CA,坡道機械,0,8.07
RPQOMLOLNHNFFEE58CA,坡道平面,512000,34.62
RPVPMLSJOHNFFEE86CA,坡道平面,0,23.23
RPRNMLOLNHNFFFE68CA,坡道平面,0,
RPOPMLRJOHNFFEE68CA,坡道機械,0,7.16
RPXOMLOJOHNFFFE66CA,坡道平面,0,
RPUOMLSLNHNFFGE96CA,坡道機械,0,
RPTOMLSLNHNFFGE86CA,坡道平面,0,
RPSNMLPLNHNFFIE56CA,坡道平面,0,
RPSNMLOLNHNFFLE76CA,坡道機械,0,14.65
RPTNMLQKNHNFFCE98CD,坡道平面,1050000,16.51
RPRNMLMLNHNFFBE38CD,坡道平面,0,
RPPNMLKKNHNFFCE97CD,坡道平面,950000,16.51
RPSNMLSKNHNFFCE09CD,坡道平面,0,
RPSNMLSKNHNFFCE09CD,坡道平面,0,
RPQNMLSKNHNFFDE98CD,坡道平面,0,23.24
RPTNMLTJNHNFFEE76CD,坡道平面,1150000,32.05
RPUNMLTJNHNFFEE86CD,坡道平面,1250000,32.05
RPTNMLLLNHNFFDE68CD,坡道平面,0,21.40
RPTNMLLLNHNFFDE68CD,坡道平面,0,21.40
RPUNMLSKNHNFFEE86CD,坡道平面,0,
RPPNMLLLNHNFFEE38CD,坡道平面,0,
RPWNMLSKNHNFFGE27CD,坡道平面,1140000,
RPPNMLRKNHNFFEE88CD,坡道平面,850000,32.05
RPXNMLSKNHNFFGE37CD,坡道平面,1080000,
RPQNMLSKNHNFFGE66CD,坡道平面,1050000,
RPPNMLLLNHNFFGE58CD,坡道平面,0,
RPSNMLSKNHNFFGE86CD,坡道平面,1080000,
RPPNMLMLNHNFFIE88CD,坡道平面,0,
RPQNMLLLNHNFFIE88CD,坡道平面,1450000,21.37
RPRNMLLLNHNFFEE58CD,升降機械,0,8.36
RPPNMLMLNHNFFEE48CD,坡道平面,0,27.88
RPSNMLQKNHNFFCE88CD,升降平面,750000,30.31
RPPOMLTLNHNFFGE56CA,坡道機械,1000000,7.95
RPOOMLTLNHNFFGE09CA,坡道機械,600000,7.95
RPQOMLTLNHNFFGE66CA,坡道機械,700000,7.95
RPPOMLLKOHNFFGE38CA,坡道平面,0,
RPXNMLSLNHNFFGE17CA,坡道機械,0,
RPPNMLSLNHNFFGE98CA,一樓平面,1200000,
RPPNMLSLNHNFFGE98CA,一樓平面,1200000,
RPUNMLTLNHNFFGE96CA,坡道平面,0,
RPQOMLSJOHNFFEE88CA,坡道機械,0,
RPTOMLOLNHNFFEE88CA,坡道平面,0,
RPVOMLPLNHNFFEE56CA,坡道平面,0,18.86
RPXNMLKMNHNFFEE88CA,坡道平面,0,23.17
RPVNMLLMNHNFFEE78CA,坡道平面,0,17.93
RPVNMLLMNHNFFEE78CA,坡道機械,0,10.76
RPTNMLTLNHNFFDE56CA,坡道機械,0,
RPQNMLMJOHNFFDE08CA,坡道平面,0,
RPUOMLLMNHNFFDE68CA,坡道機械,0,
RPXNMLPJOHNFFCE98CA,坡道平面,0,30.00
RPQNMLTLNHNFFCE78CA,升降平面,650000,30.31
RPOOMLTLNHNFFCE68CA,坡道機械,0,13.00
RPRNMLSLNHNFFCE78CA,坡道平面,880000,30.00
RPUOMLPLNHNFFBE78CA,坡道機械,0,
RPOOMLTKOHNFFAE48CA,坡道平面,0,19.89
RPROMLTKOHNFFAE78CA,坡道平面,0,29.45
RPPOMLTKOHNFFAE58CA,坡道平面,0,29.45
RPROMLTLNHNFFBE88CA,升降機械,0,
RPROMLTLNHNFFBE88CA,升降機械,0,
RPQOMLTKOHNFFAE68CA,坡道平面,0,29.45
RPRNMLMKOHNFFAE97CA,坡道平面,0,
RPXNMLRJOHNFFAE98CA,坡道平面,0,17.31
RPXNMLRJOHNFFAE98CA,坡道平面,0,20.19
RPPOMLKMNHNFFAE77CA,坡道機械,0,12.00
RPSOMLSLNHNFFAE78CA,坡道機械,0,
RPTOMLSLNHNFFAE88CA,坡道機械,0,
RPXOMLSLNHNFFAE66CA,坡道平面,0,
RPXOMLSLNHNFFAE66CA,坡道平面,0,
RPWOMLSLNHNFFAE56CA,坡道平面,0,
RPWOMLSLNHNFFAE56CA,坡道平面,0,
RPVOMLSLNHNFFAE09CA,坡道機械,0,
RPPNMLQLNHNFFAE18CA,坡道平面,0,30.51
RPQNMLSLNHNFFAE48CA,坡道平面,0,18.81
RPQNMLLMNHNFFAE87CA,坡道機械,0,14.55
RPTOMLQJOHNFFAE58CA,坡道平面,0,16.60
RPTOMLQJOHNFFAE58CA,坡道平面,0,19.23
RPXNMLSLNHNFFCE76CA,坡道機械,0,13.53
RPPOMLKMNHNFFBE87CA,坡道平面,1200000,14.65
RPWNMLSLNHNFFCE66CA,坡道平面,0,27.86
RPOOMLSLNHNFFCE58CA,坡道機械,0,13.53
RPPOMLSLNHNFFCE68CA,坡道平面,0,27.86
RPTOMLTLNHNFFCE56CA,坡道平面,0,16.16
RPQNMLRJOHNFFCE48CA,坡道機械,1200000,8.16
RPUOMLTLNHNFFCE66CA,坡道平面,0,16.16
RPRNMLRJOHNFFCE58CA,坡道機械,1200000,8.16
RPWNMLLMNHNFFDE78CA,坡道平面,0,
RPPNMLSJOHNFFDE58CA,坡道平面,2250000,55.92
RPTNMLRJOHNFFDE88CA,一樓平面,0,
RPOOMLRJOHNFFDE48CA,坡道機械,0,
RPOOMLRJOHNFFDE48CA,坡道機械,0,
RPOOMLRJOHNFFDE48CA,坡道機械,0,
RPOOMLRJOHNFFDE48CA,坡道機械,0,
RPOOMLRJOHNFFDE48CA,坡道機械,0,
RPOOMLRJOHNFFDE48CA,坡道機械,0,
RPOOMLRJOHNFFDE48CA,坡道機械,0,
RPOOMLRJOHNFFDE48CA,坡道機械,0,
RPOOMLRJOHNFFDE48CA,坡道機械,0,
RPVPMLSLNHNFFEE96CA,坡道機械,0,8.76
RPWOMLLMNHNFFEE98CA,坡道機械,0,17.46
RPWNMLKMNHNFFEE78CA,坡道平面,0,28.07
RPOPMLLKOHNFFEE18CA,坡道平面,0,
RPVPMLRJOHNFFEE76CA,坡道平面,0,26.22
RPVOMLLJOHNFFEE68CA,坡道平面,0,29.30
RPTSMLNKOHNFFEE56CA,坡道平面,0,
RPOOMLNKOHNFFEE28CA,坡道平面,0,18.10
RPPOMLLJOHNFFEE08CA,坡道平面,0,
RPUPMLLKOHNFFEE78CA,坡道平面,1180000,17.81
RPSOMLTKOHNFFEE66CA,坡道平面,0,22.64
RPWNMLPKOHNFFEE56CA,坡道平面,0,27.58
RPTRMLMKOHNFFEE98CA,坡道平面,0,
RPVPMLLKOHNFFEE88CA,坡道平面,1280000,17.81
RPTOMLTKOHNFFEE76CA,坡道平面,0,22.64
RPWNMLTKOHNFFFE07CA,坡道平面,0,20.17
RPWNMLTKOHNFFFE07CA,坡道平面,0,20.17
RPSNMLTKOHNFFFE66CA,坡道平面,0,20.17
RPSNMLTKOHNFFFE66CA,坡道平面,0,20.17
RPUOMLQJOHNFFGE66CA,坡道平面,1350000,24.54
RPTNMLTKOHNFFFE76CA,坡道平面,0,20.17
RPOOMLSLNHNFFGE98CA,坡道機械,0,
RPPNMLPJOHNFFGE58CA,坡道平面,440000,34.99
RPVOMLQJOHNFFGE76CA,坡道平面,1250000,24.54
RPPNMLKMNHNFFGE28CA,坡道平面,0,27.25
RPXNMLPJOHNFFIE96CA,坡道平面,1850000,35.50
RPXNMLPJOHNFFIE96CA,坡道平面,1850000,35.50
RPTNMLLJOHNFFLE09CA,坡道機械,0,
RPRNMLLJOHNFFAE87DA,坡道機械,500000,12.60
RPRNMLNLNHNFFBE48CD,坡道平面,1100000,28.54
RPQNMLQJOHNFFEE68DA,坡道平面,0,23.08
RPQNMLNLNHNFFDE58CD,坡道平面,0,
RPPNMLNLNHNFFDE48CD,坡道平面,0,
RPQNMLNLNHNFFBE38CD,坡道平面,1100000,28.54
RPSNMLNLNHNFFBE58CD,坡道平面,1700000,28.54
RPQNMLMLNHNFFDE48CD,坡道平面,0,
RPTNMLRKNHNFFEE66CD,坡道平面,2300000,38.51
RPRNMLNLNHNFFEE78CD,坡道平面,0,
RPPNMLOLNHNFFGE88CD,坡道平面,950000,18.18
RPRNMLOLNHNFFJE76CD,坡道平面,0,
RPPOMLPJOHNFFIE88CA,坡道平面,1500000,19.77
RPQOMLPJOHNFFIE98CA,坡道平面,1400000,17.26
RPROMLPJOHNFFIE09CA,坡道平面,1400000,17.26
RPOOMLPJOHNFFIE78CA,坡道平面,1500000,19.77
RPTNMLTKOHNFFIE07CA,坡道機械,0,15.38
RPSNMLTKOHNFFIE96CA,坡道平面,0,27.02
RPUNMLOKOHNFFGE09CA,坡道平面,0,16.59
RPUNMLOKOHNFFGE09CA,坡道平面,0,16.59
RPTNMLKMNHNFFGE68CA,坡道平面,0,23.35
RPUOMLLMNHNFFGE98CA,坡道平面,0,
RPSNMLOJOHNFFGE78CA,坡道平面,0,23.05
RPTNMLPLNHNFFDE09CD,坡道平面,0,19.26
RPSOMLPJOHNFFFE88CA,坡道平面,1160000,24.91
RPSNMLPLNHNFFDE98CD,坡道平面,0,19.26
RPVNMLPLNHNFFDE66CD,坡道平面,0,25.23
RPUNMLPLNHNFFDE56CD,坡道平面,0,19.26
RPSNMLNLNHNFFCE68CD,坡道平面,1450000,33.35
RPSNMLRKNHNFFCE98CD,坡道平面,900000,16.51
RPPNMLQJOHNFFCE38DA,坡道平面,0,
RPTOMLQJOHNFFEE98CA,坡道平面,1500000,23.92
RPOOMLKMNHNFFEE08CA,坡道機械,0,
RPPOMLKMNHNFFEE18CA,升降機械,0,
RPWNMLTLNHNFFCE76CA,一樓平面,0,
RPROMLOKOHNFFBE38CA,坡道機械,0,
RPXOMLNKOHNFFCE98CA,坡道平面,1000000,27.20
RPPOMLLLOHNFFBE97CA,坡道平面,1200000,12.29
RPOOMLOKOHNFFBE08CA,坡道平面,0,
RPSOMLTKOHNFFBE98CA,坡道平面,0,37.25
RPOPMLTKOHNFFBE68CA,坡道平面,1900000,30.53
RPTNMLKMNHNFFBE18CA,坡道平面,0,
RPQOMLTLNHNFFBE78CA,坡道平面,0,24.14
RPVNMLMLOHNFFAE48CA,坡道平面,0,17.56
RPPNMLMJOHNFFAE67CA,坡道平面,0,32.61
RPSNMLTLNHNFFAE78CA,坡道平面,0,
RPRNMLOJOHNFFAE08CA,坡道平面,0,32.16
RPTNMLLLNHNFFEE78CD,升降機械,0,16.79
RPSPMLTLNHNFFBE09CA,坡道機械,0,
RPVOMLRJOHNFFBE98CA,坡道平面,0,
RPXNMLOJOHNFFCE88CA,坡道機械,0,13.53
RPOOMLOJOHNFFCE08CA,坡道平面,0,27.86
RPXNMLMKOHNFFBE68CA,一樓平面,0,18.00
RPXNMLMKOHNFFBE68CA,一樓平面,0,18.00
RPVNMLLLOHNFFCE58CA,坡道平面,0,14.31
RPTNMLKMNHNFFDE38CA,坡道平面,0,25.92
RPOOMLPLOHNFFCE38CA,坡道平面,0,21.08
RPTNMLLMNHNFFDE48CA,其他,0,
RPXNMLPLOHNFFCE56CA,坡道平面,0,23.20
RPXNMLPLOHNFFCE56CA,坡道平面,0,23.20
RPPOMLRJOHNFFDE58CA,坡道平面,0,
RPTOMLPKOHNFFDE88CA,升降機械,0,
RPQNMLRJOHNFFEE68CA,坡道機械,0,
RPQPMLLMNHNFFEE48CA,坡道機械,850000,24.55
RPVOMLOJOHNFFEE98CA,坡道機械,0,18.35
RPXOMLOJOHNFFEE56CA,坡道機械,0,18.35
RPWPMLOJOHNFFEE56CA,坡道機械,0,36.09
RPXNMLSJOHNFFEE86CA,坡道機械,0,8.44
RPXNMLRKOHNFFEE86CA,坡道平面,0,20.86
RPTNMLRKOHNFFEE09CA,坡道平面,0,20.51
RPRNMLPLOHNFFEE78CA,坡道平面,1300000,25.09
RPPNMLQLOHNFFEE68CA,坡道平面,650000,25.66
RPQNMLPLOHNFFEE68CA,坡道平面,1300000,25.09
RPTOMLQLOHNFFFE76DA,坡道平面,550000,36.60
RPPNMLMLNHNFFAE08CD,坡道機械,0,
RPOPMLQLOHNFFFE98DA,坡道平面,550000,36.60
RPXOMLQLOHNFFFE17DA,坡道平面,800000,36.60
RPQNMLMLNHNFFAE18CD,坡道機械,0,
RPQNMLLLNHNFFDE38CD,坡道平面,0,21.45
RPTNMLRJNHNFFDE09CD,坡道平面,0,20.11
RPROMLPJOHNFFFE78CA,坡道平面,1180000,23.65
RPWNMLPLNHNFFDE76CD,坡道平面,1750000,30.62
RPOOMLPLNHNFFDE68CD,坡道平面,1750000,30.62
RPVNMLKMNHNFFGE88CA,坡道平面,0,18.77
RPRPMLLMNHNFFGE78CA,坡道平面,1450000,16.73
RPSNMLMKOHNFFGE68CA,坡道平面,0,
RPVNMLSJOHNFFGE86CA,坡道機械,0,
RPVNMLSJOHNFFGE86CA,坡道平面,0,
RPOPMLLLOHNFFGE48CA,坡道平面,0,
RPVNMLPLOHNFFGE76CA,坡道平面,0,
RPUNMLPLOHNFFGE66CA,坡道平面,0,
RPVOMLLMNHNFFGE09CA,坡道機械,600000,7.95
RPWOMLLMNHNFFGE56CA,坡道機械,700000,7.95
RPTOMLLMNHNFFGE88CA,坡道機械,600000,7.95
RPPOMLQJOHNFFGE78CA,坡道機械,0,
RPPNMLSLNHNFFDE98CD,坡道平面,0,17.32
RPPNMLOKNHNFFAE18CD,坡道平面,1750000,16.54
RPPNMLOKNHNFFAE18CD,坡道平面,1950000,16.54
RPQNMLQKNHNFFAE48CD,坡道平面,1950000,16.66
RPQNMLQKNHNFFAE48CD,坡道平面,1950000,16.66
RPXQMLMLOHNFFEE76CA,坡道平面,0,
RPOOMLPLOHNFFEE58CA,坡道平面,1180000,26.78
RPSTMLLKOHNFFEE98CA,坡道平面,0,31.66
RPQNMLNJOHNFFEE28CA,坡道機械,0,
RPXOMLRJOHNFFEE86CA,坡道平面,0,27.53
RPOPMLLMNHNFFEE28CA,坡道平面,0,
RPXPMLLMNHNFFEE56CA,坡道平面,0,13.21
RPQNMLLJOHNFFEE08CA,升降機械,0,
RPPNMLMKOHNFFDE08CA,坡道平面,0,28.02
RPOQMLLMNHNFFEE38CA,坡道機械,0,5.97
RPROMLSJOHNFFDE88CA,坡道平面,0,
RPROMLLMNHNFFDE38CA,坡道平面,0,
RPUNMLKMNHNFFDE48CA,坡道機械,0,11.57
RPSNMLRJOHNFFCE68CA,坡道機械,1200000,8.16
RPTNMLRJOHNFFCE78CA,坡道機械,1000000,8.16
RPVNMLRJOHNFFCE98CA,坡道機械,1200000,8.16
RPUNMLRJOHNFFCE88CA,坡道機械,1200000,8.16
RPWOMLRJOHNFFBE09CA,坡道平面,0,17.17
RPROMLKMNHNFFBE08CA,升降平面,0,
RPSOMLKMNHNFFBE18CA,升降平面,0,
RPVOMLQJOHNFFBE88CA,升降機械,800000,8.20
RPVOMLQJOHNFFBE88CA,升降機械,1000000,8.20
RPQOMLLMNHNFFBE08CA,坡道平面,0,17.67
RPOOMLLMNHNFFBE87CA,坡道平面,0,17.67
RPROMLLMNHNFFBE18CA,坡道平面,0,17.67
RPROMLLMNHNFFBE18CA,坡道平面,0,17.67
RPWNMLMKOHNFFAE48CA,坡道平面,0,
RPWNMLMKOHNFFAE48CA,坡道平面,0,
RPPOMLLMNHNFFBE97CA,坡道平面,0,17.67
RPPOMLLMNHNFFBE97CA,坡道平面,0,17.67
RPPNMLQKOHNFFAE18CA,塔式車位,0,9.01
RPUNMLOJOHNFFAE38CA,坡道機械,0,11.56
RPQNMLRJOHNFFAE28CA,坡道平面,0,
RPXNMLKMNHNFFAE48CA,坡道平面,0,
RPRNMLLMNHNFFAE97CA,坡道平面,0,24.70
RPQNMLTLNHNFFGE86CD,坡道平面,0,
RPRNMLTLNHNFFGE96CD,坡道平面,0,
RPQNMLNJOHNFFAE87CA,坡道平面,0,
RPQNMLSLNHNFFEE56CD,坡道平面,0,35.48
RPVNMLTLNHNFFGE37CD,坡道平面,0,31.91
RPVNMLTLNHNFFGE37CD,坡道平面,0,31.91
RPQNMLPLNHNFFEE88CD,坡道平面,950000,32.05
RPPNMLPLNHNFFEE78CD,坡道平面,950000,32.05
RPQNMLKMNHNFFGE68CD,坡道平面,0,
RPXNMLOJOHNFFAE68CA,坡道平面,0,
RPUNMLLJOHNFFAE08CA,坡道平面,0,25.70
RPRNMLOKOHNFFAE18CA,坡道平面,0,19.76
RPRNMLOKOHNFFAE18CA,坡道平面,0,17.96
RPRNMLOKOHNFFAE18CA,坡道平面,0,19.76
RPPOMLRJOHNFFBE38CA,坡道平面,0,
RPUNMLTKOHNFFBE09CA,坡道平面,0,
RPUNMLLJOHNFFCE28CA,坡道平面,0,21.97
RPWNMLMJOHNFFDE68CA,坡道平面,0,
RPWNMLMJOHNFFDE68CA,坡道平面,0,
RPROMLPJOHNFFDE58CA,坡道平面,0,24.21
RPWNMLNLOHNFFDE98CA,坡道機械,0,23.00
RPOOMLRJOHNFFEE58CA,坡道平面,1900000,30.20
RPVPMLQJOHNFFEE66CA,升降平面,2100000,23.44
RPSOMLRJOHNFFEE98CA,坡道平面,1800000,30.20
RPSOMLRJOHNFFEE98CA,坡道平面,1800000,26.11
RPPNMLPJOHNFFEE38CA,其他,0,26.59
RPSNMLLKOHNFFEE38CA,坡道平面,0,
RPQPMLRJOHNFFEE88CA,坡道平面,2000000,30.20
RPQPMLTKOHNFFEE56CA,坡道平面,0,14.07
RPWNMLMJPHNFFEE98DA,坡道機械,0,
RPSNMLLJOHNFFCE18DA,坡道平面,770000,26.68
RPPNMLLKNHNFFCE08CD,坡道平面,900000,16.51
RPPNMLSLNHNFFBE78CD,坡道平面,0,
RPQNMLLKNHNFFCE18CD,坡道平面,900000,16.51
RPTNMLTLNHNFFBE66CD,坡道平面,1100000,28.54
RPSNMLTLNHNFFBE56CD,坡道平面,1100000,28.54
RPUNMLQKNHNFFCE09CD,坡道平面,900000,16.51
RPPNMLTLNHNFFCE98CD,坡道平面,0,
RPPNMLTLNHNFFCE98CD,坡道平面,0,
RPSNMLTLNHNFFDE76CD,坡道平面,0,22.19
RPWNMLPLOHNFFGE86CA,坡道平面,0,
RPRNMLPKOHNFFIE09CA,坡道平面,0,26.40
RPXNMLMLOHNFFIE86CA,坡道平面,0,26.40
RPTNMLPKOHNFFIE66CA,坡道平面,0,19.40
