鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
新興區,房地(土地+建物),高雄市新興區民生一路181~210號,14.96,商,,,1070501,土地1建物1車位0,十三層,二十層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0771027,202.79,3,2,2,有,有,6300000,31067,,0.0,0,,RPPOMLPJOHNFFBE18CA
小港區,土地,中厝段391~420地號,311.5,住,,,1070401,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12809632,41122,,0.0,0,親友、員工或其他特殊關係間之交易。(包含)公共設施保留地之交易。另有一位權利人,RPXPMLMLNHNFFCE98CA
小港區,房地(土地+建物),高雄市小港區桂陽路175巷4弄31~60號,65.0,住,,,1070501,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0631120,84.36,3,2,2,有,無,2900000,34376,,0.0,0,,RPUOMLNLNHNFFCE68CA
前鎮區,土地,瑞崗段四小段61~90地號,19.0,住,,,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3306000,174000,,0.0,0,,RPPOMLOLNHNFFCE28CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區育樂路151~180號,36.61,住,,,1070501,土地2建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970611,234.69,4,2,2,有,有,12000000,51131,坡道平面,0.0,0,,RPUOMLOLNHNFFCE78CA
前鎮區,房地(土地+建物),高雄市前鎮區國光路1~30號,11.22,住,,,1070401,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841125,70.94,2,1,1,有,無,3000000,42289,,0.0,0,,RPUPMLPLNHNFFCE98CA
小港區,土地,坪頂段31~60地號,645.24,住,,,1070401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21450000,33243,,0.0,0,,RPSNMLQLNHNFFCE68CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區南寧街1~30號,10.66,住,,,1070401,土地2建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060608,109.69999999999999,2,2,1,有,有,8420000,71105,坡道機械,8.16,1200000,,RPWNMLPLNHNFFCE98CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區光華二路1~30號,11.03,住,,,1070401,土地2建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060608,113.32,3,2,2,有,有,9150000,75599,坡道機械,8.16,1200000,,RPXNMLPLNHNFFCE09CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區南寧街1~30號,16.75,住,,,1070401,土地2建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060608,172.06,3,2,2,有,有,13300000,73656,坡道平面,15.25,1750000,,RPOOMLPLNHNFFCE28CA
小港區,房地(土地+建物),高雄市小港區鳳福路38巷1~30號,21.73,商,,,1070401,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690904,57.6,3,1,1,有,無,1000000,17361,,0.0,0,屋況需整修,RPOPMLKMNHNFFCE97CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街91~120號,10.99,商,,,1070301,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041002,127.0,2,1,2,有,無,6070000,47795,坡道平面,31.94,0,內含裝潢,RPPOMLRJOHNFFCE48CA
三民區,房地(土地+建物),高雄市三民區大昌二路241~270號,3.67,商,,,1070401,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880731,45.18000000000001,2,1,1,有,有,1800000,39841,,0.0,0,,RPUNMLMLNHNFFDE58CA
三民區,房地(土地+建物),高雄市三民區澄明街10巷1~30號,33.76,住,,,1070501,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690221,85.52,3,2,2,有,無,2150000,25140,,0.0,0,,RPWNMLMLNHNFFDE78CA
三民區,房地(土地+建物)+車位,高雄市三民區明仁路1~30號,16.52,住,,,1070401,土地3建物2車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,141.29000000000002,3,2,2,有,有,6400000,46466,坡道平面,29.38,1200000,含增建或未登記建物-陽台外移；買方姓名難字,RPPNMLRLNHNFFDE58CA
三民區,房地(土地+建物),高雄市三民區察哈爾一街121~150號,82.0,住,,,1070401,土地1建物1車位0,全,三層,透天厝,,加強磚造,0631212,186.27,3,2,2,有,無,20000000,107371,,0.0,0,,RPPNMLSLNHNFFDE68CA
三民區,土地,新都段211~240地號,104.0,住,,,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18246800,175450,,0.0,0,,RPPOMLSLNHNFFDE78CA
三民區,房地(土地+建物),高雄市三民區澄平街2巷31~60號,66.0,住,,,1070401,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0741029,130.3,4,2,3,有,無,9700000,74444,,0.0,0,,RPUNMLTLNHNFFDE66CA
三民區,房地(土地+建物),高雄市三民區熱河二街181~210號,130.0,住,,,1070501,土地1建物1車位0,全,三層,透天厝,,加強磚造,0620429,309.45,6,3,2,有,無,27000000,87252,,0.0,0,,RPPNMLPJOHNFFDE28CA
左營區,房地(土地+建物),高雄市左營區德威街169巷1~30號,13.04,住,,,1070401,土地1建物1車位0,一層，騎樓，夾層,六層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0810518,79.32,2,1,2,有,有,5800000,73122,,0.0,0,含增建或未登記建物。,RPTOMLMLNHNFFEE68CA
左營區,房地(土地+建物),高雄市左營區城峰路31~60號,26.59,住,,,1070401,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0890217,166.5,3,2,2,有,有,5250000,31532,,0.0,0,,RPWOMLMLNHNFFEE98CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學南路1201~1230號,7.82,商,,,1070401,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1051130,95.15,2,2,1,有,有,5900000,62007,坡道機械,0.0,0,本買賣含裝潢,RPUQMLMLNHNFFEE98CA
楠梓區,車位,高雄市楠梓區旗楠路126巷91~120號,0.0,,,,1070501,土地0建物0車位1,,,其他,,,,26.25,0,0,0,有,有,635000,,坡道平面,0.0,635000,,RPORMLMLNHNFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區新莊一路181~210號,9.03,住,,,1070401,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0880202,84.31,2,2,1,有,有,4650000,55290,坡道機械,11.06,600000,,RPSQMLNLNHNFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區安泰街31~60號,79.82,住,,,1070501,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830727,223.09,6,2,4,有,無,8800000,39446,,0.0,0,,RPTOMLPLNHNFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區興西路121~150號,6.59,商,,,1070501,土地1建物1車位0,五層,二十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070105,86.15,2,1,1,有,有,3750000,43529,,0.0,0,,RPUNMLSLNHNFFEE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學十七街361~390號,16.16,商,,,1070401,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050325,143.89,0,0,0,無,無,5600000,38919,坡道平面,0.0,0,,RPTNMLTLNHNFFEE66CA
左營區,房地(土地+建物),高雄市左營區修明街1~30號,119.0,住,,,1070301,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓,四層,店面(店鋪),見其它登記事項,見其它登記事項,0900811,321.52,4,3,5,有,無,37000000,115078,,0.0,0,,RPOQMLTLNHNFFEE09CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路151~180號,17.22,住,,,1070401,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,148.74,3,2,2,有,有,8500000,58865,坡道平面,21.33,1000000,,RPTQMLTLNHNFFEE96CA
楠梓區,房地(土地+建物),高雄市楠梓區秀群路499巷7弄1~30號,6.81,商,,,1070501,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020531,85.75999999999999,2,2,1,有,有,3650000,42561,,0.0,0,陽台外推,RPWNMLOJOHNFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區常德路301~330號,22.52,住,,,1070401,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840919,125.26,4,2,2,有,無,3880000,30976,,0.0,0,,RPWOMLQJOHNFFEE66CA
左營區,房地(土地+建物)+車位,高雄市左營區重義路1~30號,38.39,商,,,1070301,土地1建物1車位1,一層，二層，騎樓,十五層,店面(店鋪),商業用,鋼筋混凝土造,1010530,404.0,2,2,2,有,有,42000000,103960,坡道平面,36.49,0,,RPVNMLSJOHNFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區盛昌街181~210號,92.0,住,,,1070301,土地1建物1車位0,全,一層,透天厝,住商用,加強磚造,0570808,57.68,2,1,1,有,無,6500000,112691,,0.0,0,,RPSPMLSJOHNFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區楠梓路541~570號,49.2,住,,,1070401,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物,四層,店面(店鋪),見其它登記事項,鋼筋混凝土造,0950329,101.34,5,2,3,有,無,7000000,69074,,0.0,0,,RPWOMLLKOHNFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十街61~90號,15.6,住,,,1070401,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1051115,100.92,3,2,2,有,有,5100000,50535,,0.0,0,,RPPNMLTKOHNFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十街31~60號,12.93,住,,,1070401,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1051115,79.97,2,1,1,有,有,4490000,56146,,0.0,0,,RPQNMLTKOHNFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十街31~60號,12.93,住,,,1070401,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1051115,79.97,2,1,1,有,有,4670000,58397,,0.0,0,,RPRNMLTKOHNFFEE09CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十街61~90號,12.96,住,,,1070401,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1051115,80.74000000000001,2,1,1,有,有,4590000,56849,,0.0,0,,RPTNMLTKOHNFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十街61~90號,12.96,住,,,1070401,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1051115,80.74000000000001,2,1,1,有,有,4550000,56354,,0.0,0,,RPUNMLTKOHNFFEE76CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十街61~90號,12.96,住,,,1070401,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1051115,80.74000000000001,2,1,1,有,有,4750000,58831,,0.0,0,,RPVNMLTKOHNFFEE86CA
梓官區,房地(土地+建物),高雄市梓官區大舍西路91~120號,86.57,,鄉村區,乙種建築用地,1070501,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0650520,120.68,3,2,2,有,無,4820000,39940,,0.0,0,,RPPNMLMLNHNFFFE28CA
岡山區,房地(土地+建物),高雄市岡山區大新街61~90號,246.76,住,,,1070401,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1021212,304.25,6,2,5,有,無,18000000,59162,,0.0,0,,RPQNMLMLNHNFFFE38CA
岡山區,房地(土地+建物),高雄市岡山區介壽路10巷27弄121~150號,71.0,住,,,1070401,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840828,155.7,4,1,3,有,無,6400000,41105,,0.0,0,,RPRNMLMLNHNFFFE48CA
彌陀區,土地,安港段1141~1170地號,63.69,住,,,1070501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,18841,,0.0,0,,RPSNMLNLNHNFFFE68CA
橋頭區,房地(土地+建物),高雄市橋頭區林頭路國興巷1~30號,74.45,住,,,1070501,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0691203,98.68,2,1,1,有,無,2400000,24321,,0.0,0,,RPUNMLNLNHNFFFE88CA
岡山區,土地,介壽段451~480地號,15.0,住,,,1070501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,453750,30250,,0.0,0,,RPWNMLOLNHNFFFE56CA
梓官區,房地(土地+建物),高雄市梓官區和平路1~30號,423.45,工,,,1070401,土地1建物1車位0,一層,一層,廠辦,工業用,鋼造,0801201,260.0,0,0,0,無,無,8500000,32692,,0.0,0,,RPPNMLTLNHNFFFE98CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區橋新一路31~60號,32.16,住,,,1070401,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060821,237.07999999999998,4,2,2,有,有,14020000,59136,坡道平面,20.17,0,,RPRNMLKKOHNFFFE28CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區橋新一路61~90號,32.51,住,,,1070501,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060821,239.26999999999998,4,2,2,有,有,14150000,59138,坡道平面,20.17,0,,RPTNMLKKOHNFFFE48CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區橋新一路61~90號,28.39,住,,,1070501,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060821,211.66,4,2,2,有,有,9400000,44411,坡道平面,20.17,0,,RPUNMLKKOHNFFFE58CA
鳳山區,房地(土地+建物),高雄市鳳山區光復路91~120號,85.0,住,,,1070501,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0961108,272.66,5,2,4,有,無,19000000,69684,,0.0,0,,RPVOMLMLNHNFFGE09CA
鳳山區,房地(土地+建物),高雄市鳳山區保泰路271~300號,97.0,住,,,1070501,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0690126,279.26,5,2,3,有,無,16400000,58727,,0.0,0,,RPROMLNLNHNFFGE78CA
鳳山區,房地(土地+建物),高雄市鳳山區文德路91~120號,14.7,住,,,1070401,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790220,130.26,4,2,2,有,有,4800000,36849,,0.0,0,,RPSOMLNLNHNFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路241巷31~60號,96.47,商,,,1070401,土地2建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,0950320,169.15,4,2,3,有,無,11300000,66805,,0.0,0,含增建或未登記建物-部分空地、防火巷、頂樓加蓋。,RPROMLOLNHNFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區中山東路168巷31~60號,54.0,住,,,1070401,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620208,70.3,3,1,2,有,無,4250000,60455,,0.0,0,,RPWOMLSLNHNFFGE17CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌五街1~30號,19.63,住,,,1070401,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050810,113.58000000000001,3,2,2,有,有,4800000,42261,坡道平面,0.0,0,,RPOPMLSLNHNFFGE09CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文雅街19巷1~30號,33.0,住,,,1070501,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800224,143.89,4,2,2,有,有,4800000,33359,坡道平面,0.0,0,,RPQOMLKMNHNFFGE48CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區瑞大街68巷1~30號,24.07,住,,,1070401,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840207,158.47,4,2,2,有,有,5000000,31552,坡道平面,0.0,0,,RPOOMLOJOHNFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區鳳東路333巷31~60號,64.0,住,,,1070401,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0611220,61.56,3,2,2,有,無,3000000,48733,,0.0,0,,RPQNMLPJOHNFFGE68CA
杉林區,土地,茄苳湖段481~510地號,2366.0,,山坡地保育區,農牧用地,1070411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,634,,0.0,0,,RPUNMLLLNHNFFHE88CA
甲仙區,房地(土地+建物),高雄市甲仙區新興路22巷1~30號,84.0,住,,,1070430,土地0建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0770720,97.41,3,1,2,有,無,859588,8824,,0.0,0,親友間之買賣及受債務承擔之交易。,RPVNMLLLNHNFFHE98CA
內門區,土地,菜公坑段511~540地號,163.29,,鄉村區,乙種建築用地,1070503,土地29建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,1715,,0.0,0,受債權債務影響或債務抵償之交易。,RPUNMLLJOHNFFHE78CA
大社區,房地(土地+建物),高雄市大社區大社路61~90號,77.0,住,,,1070401,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0780404,158.9,6,2,3,有,無,4400000,27690,,0.0,0,,RPTPMLNLNHNFFIE66CA
仁武區,房地(土地+建物),高雄市仁武區仁雄路208巷1~30號,133.7,住,,,1070401,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1030722,320.23,4,2,6,有,無,21260000,66390,,0.0,0,,RPUPMLNLNHNFFIE76CA
鳥松區,房地(土地+建物),高雄市鳥松區美山路91~120號,374.09,工,,,1070301,土地2建物1車位0,一層,一層,廠辦,見其他登記事項,見其他登記事項,1060518,191.57,0,0,0,無,無,27180000,141880,,0.0,0,,RPPNMLOLNHNFFIE78CA
鳥松區,房地(土地+建物),高雄市鳥松區金華街31~60號,78.57,住,,,1070501,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0690715,97.78,0,0,0,無,無,3720000,38045,,0.0,0,,RPXNMLOLNHNFFIE96CA
鳥松區,房地(土地+建物),高雄市鳥松區金華街31~60號,76.71,住,,,1070501,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0690715,91.7,0,0,0,無,無,3630000,39586,,0.0,0,,RPOOMLOLNHNFFIE78CA
仁武區,土地,觀音湖段121~150地號,2225.42,,一般農業區,農牧用地,1070501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18500000,8313,,0.0,0,含未保存登記之建物。權利人共3人,RPTNMLNLNHNFFIE09CA
鳥松區,土地,大竹段601~630地號,5.55,住,,,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,126000,22703,,0.0,0,,RPUNMLNLNHNFFIE56CA
仁武區,房地(土地+建物),高雄市仁武區善德街21巷1~30號,74.37,住,,,1070401,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0991126,148.46,4,2,3,有,無,9480000,63856,,0.0,0,,RPPOMLTLNHNFFIE76CA
大社區,房地(土地+建物),高雄市大社區力行巷1~30號,48.0,商,,,1070501,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0690115,74.4,3,2,2,有,無,3800000,51075,,0.0,0,,RPQNMLKMNHNFFIE58CA
鳥松區,房地(土地+建物),高雄市鳥松區高碼二巷31~60號,80.5,住,,,1070301,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0650531,84.8,3,2,2,有,無,3800000,44811,,0.0,0,,RPPNMLRJOHNFFIE98CA
仁武區,土地,灣勢段301~330地號,341.57,農,,,1070401,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11360000,33258,,0.0,0,,RPUNMLLKOHNFFIE98CA
茄萣區,房地(土地+建物),高雄市茄萣區金鑾路89巷31~60號,80.53,住,,,1060601,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060619,165.43,4,1,3,有,無,6900000,41709,,0.0,0,,RPRNMLQJOHNFFJE56CA
茄萣區,房地(土地+建物),高雄市茄萣區濱海路一段750巷1~30號,111.75,住,,,1070401,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0721125,115.07,4,2,3,有,無,2560000,22247,,0.0,0,,RPSNMLTKOHNFFJE07CA
美濃區,房地(土地+建物),高雄市美濃區美中路168巷29弄1~30號,121.73,住,,,1070301,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050818,239.1,4,3,5,有,有,7550000,31577,,0.0,0,,RPPNMLQKOHNFFKE56CA
大寮區,房地(土地+建物),高雄市大寮區義和路181~210號,111.1,住,,,1070501,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070129,194.32,5,2,4,有,無,8000000,41169,,0.0,0,,RPTNMLNLNHNFFLE76CA
大寮區,房地(土地+建物),高雄市大寮區仁德路16巷1~30號,13.35,住,,,1070401,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821231,118.24,3,2,2,有,有,2680000,22666,,0.0,0,,RPVNMLNLNHNFFLE96CA
大寮區,房地(土地+建物),高雄市大寮區內坑路151~180號,9.72,住,,,1070401,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870225,107.89,3,2,2,有,有,2600000,24099,,0.0,0,,RPQNMLOLNHNFFLE56CA
大寮區,房地(土地+建物)+車位,高雄市大寮區內坑路151~180號,10.17,住,,,1070401,土地1建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870225,112.45,3,2,1,有,有,2800000,24900,升降機械,14.65,0,,RPVNMLMLNHNFFLE86CA
大寮區,房地(土地+建物),高雄市大寮區鳳林三路301~330號,12.43,商,,,1070401,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901230,129.17000000000002,3,2,2,有,無,2000000,15483,,0.0,0,,RPWNMLSLNHNFFLE57CA
