編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLOLNHNFFAW57CA,,7.21,見其他登記事項,鋼筋混凝土造,107年2月13日,三層,
RPTNMLNLNHNFFAW47CA,,97.08,見其他登記事項,鋼筋混凝土造,106年11月17日,三層,三層
RPTNMLNLNHNFFAW47CA,,7.00,見其他登記事項,鋼筋混凝土造,106年11月17日,三層,
RPSOMLOLNHNFFAW57CA,,42.06,見其他登記事項,鋼筋混凝土造,107年3月30日,三層,一層
RPSOMLOLNHNFFAW57CA,,2.13,見其他登記事項,鋼筋混凝土造,107年3月30日,三層,
RPUNMLOLNHNFFAW67CA,,105.40,見其他登記事項,鋼筋混凝土造,107年2月13日,三層,三層
RPUNMLOLNHNFFAW67CA,,7.21,見其他登記事項,鋼筋混凝土造,107年2月13日,三層,
SPXNMLSJOHNFFAW38CA,8,78.75,見其他登記事項,鋼筋混凝土造,99年10月12日,三層,三層
SPXNMLSJOHNFFAW38CA,8,9.66,見其他登記事項,鋼筋混凝土造,99年10月12日,三層,
RPXNMLSJOHNFFAW28CA,8,78.75,見其他登記事項,鋼筋混凝土造,99年10月12日,三層,二層
RPXNMLSJOHNFFAW28CA,8,9.66,見其他登記事項,鋼筋混凝土造,99年10月12日,三層,
RPOOMLSJOHNFFAW47CA,8,78.75,見其他登記事項,鋼筋混凝土造,99年10月12日,三層,一層
RPOOMLSJOHNFFAW47CA,8,9.66,見其他登記事項,鋼筋混凝土造,99年10月12日,三層,
RPSOMLSJOHNFFAW87CA,5,57.12,見其他登記事項,鋼筋混凝土造,102年2月23日,五層,三層
RPSOMLSJOHNFFAW87CA,5,12.96,見其他登記事項,鋼筋混凝土造,102年2月23日,五層,
RPSNMLSLNHNFFAW87CA,1,67.01,見其他登記事項,鋼筋混凝土造,106年1月10日,三層,一層
RPSNMLSLNHNFFAW87CA,1,6.22,見其他登記事項,鋼筋混凝土造,106年1月10日,三層,
RPTNMLRJOHNFFAW77CA,2,38.29,見其他登記事項,鋼筋混凝土造,104年11月25日,八層,六層
RPTNMLRJOHNFFAW77CA,2,22.98,見其他登記事項,鋼筋混凝土造,104年11月25日,八層,
RPRNMLTLNHNFFAW87CA,,100.25,見其他登記事項,鋼筋混凝土造,106年12月7日,三層,一層
RPRNMLTLNHNFFAW87CA,,9.94,見其他登記事項,鋼筋混凝土造,106年12月7日,三層,
RPSNMLTLNHNFFAW97CA,,101.15,見其他登記事項,鋼筋混凝土造,106年12月7日,三層,三層
RPSNMLTLNHNFFAW97CA,,10.03,見其他登記事項,鋼筋混凝土造,106年12月7日,三層,
RPPNMLLJOHNFFAW86DA,,72.29,見其他登記事項,鋼筋混凝土造,107年2月2日,五層,二層
RPPNMLLJOHNFFAW86DA,,10.33,見其他登記事項,鋼筋混凝土造,107年2月2日,五層,
RPPNMLLJOHNFFAW86DA,,36.07,見其他登記事項,鋼筋混凝土造,107年2月2日,五層,
RPTNMLPLNHNFFAW67CA,7,187.08,見其他登記事項,鋼筋混凝土造,100年1月28日,三層,一層 二層 三層
RPQNMLPLNHNFFAW37CA,2,82.60,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,八層
RPQNMLPLNHNFFAW37CA,2,44.04,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,
RPRNMLPLNHNFFAW47CA,,105.40,見其他登記事項,鋼筋混凝土造,107年2月13日,三層,一層
RPRNMLPLNHNFFAW47CA,,7.21,見其他登記事項,鋼筋混凝土造,107年2月13日,三層,
RPQNMLLJOHNFFAW96DA,,71.28,見其他登記事項,鋼筋混凝土造,107年2月2日,五層,五層
RPQNMLLJOHNFFAW96DA,,10.18,見其他登記事項,鋼筋混凝土造,107年2月2日,五層,
RPQNMLLJOHNFFAW96DA,,7.06,見其他登記事項,鋼筋混凝土造,107年2月2日,五層,
RPPNMLMLOHNFFAW17DA,,71.51,見其他登記事項,鋼筋混凝土造,107年2月2日,五層,二層
RPPNMLMLOHNFFAW17DA,,10.21,見其他登記事項,鋼筋混凝土造,107年2月2日,五層,
RPPNMLMLOHNFFAW17DA,,7.08,見其他登記事項,鋼筋混凝土造,107年2月2日,五層,
RPRNMLPJOHNFFAW37CA,40,81.20,住家用,鋼筋混凝土加強磚造,67年3月14日,二層,一層 二層
RPRNMLPJOHNFFAW37CA,40,81.20,住家用,鋼筋混凝土加強磚造,67年3月14日,二層,一層 二層
RPTNMLOJOHNFFAW47CA,,49.55,見其他登記事項,鋼筋混凝土造,107年3月30日,三層,一層
RPTNMLOJOHNFFAW47CA,,2.84,見其他登記事項,鋼筋混凝土造,107年3月30日,三層,
