鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
fa72埔鄉,土地,洛陽段151~180地號,111.13,,鄉村區,乙種建築用地,1070426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,672337,6050,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLNLNHNFFBT07CA
里港鄉,土地,大港洋段1201~1230地號,1389.0,農,,,1070403,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18168700,13080,,0.0,0,,RPPNMLOLNHNFFBT96CA
里港鄉,房地(土地+建物),屏東縣里港鄉玉田路31~60號,93.0,住,,,1070421,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820315,175.53,5,2,3,有,無,4800000,27346,,0.0,0,,RPPNMLRLNHNFFBT27CA
高樹鄉,土地,大路關段舊大路關小段301~330地號,3944.0,,一般農業區,農牧用地,1070507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8130000,2061,,0.0,0,,RPPNMLKMNHNFFBT66CA
內埔鄉,土地,新埔段871~900地號,396.0,農,,,1070412,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2380000,6010,,0.0,0,,RPQNMLMLNHNFFCT96CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮朝昇東路301~330號,75.71,住,,,1070414,土地1建物1車位0,全,三層,透天厝,住商用,見其他登記事項,1001031,145.14,5,2,3,有,無,7000000,48229,,0.0,0,,RPPNMLNLNHNFFCT96CA
潮州鎮,土地,四春段331~360地號,98.07,,鄉村區,乙種建築用地,1070504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,520000,5302,,0.0,0,,RPVNMLNLNHNFFCT57CA
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮永昌路31~60號,14.48,住,,,1070423,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住宅,鋼筋混凝土造,0840718,117.77000000000001,3,1,2,有,無,3130000,26577,坡道平面,0.0,0,,RPOOMLOLNHNFFCT07CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮開平路30巷1~30號,129.22,住,,,1070416,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1030617,207.47,4,2,3,有,無,10000000,48200,,0.0,0,,RPTNMLKMNHNFFCT17CA
竹田鄉,房地(土地+建物),屏東縣竹田鄉水源路31~60號,9150.48,工,,,1070509,土地3建物1車位0,一層，二層，三層，見其他登記事項,三層,廠辦,見其他登記事項,見其他登記事項,1000831,1856.57,5,3,4,有,無,132865000,71565,,0.0,0,,RPRNMLLKOHNFFCT96CA
竹田鄉,房地(土地+建物),屏東縣竹田鄉洲中路55巷1~30號,68.0,,鄉村區,乙種建築用地,1070414,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830311,158.22,4,2,3,有,無,3300000,20857,,0.0,0,,RPQNMLMKOHNFFCT96CA
新埤鄉,土地,上萬安段1081~1110地號,192.17,,鄉村區,乙種建築用地,1070409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,2862,,0.0,0,,RPXNMLTKOHNFFCT38CA
南州鄉,土地,同安段1531~1560地號,5765.89,,一般農業區,農牧用地,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7430000,1289,,0.0,0,,RPRNMLOLNHNFFDT37CA
琉球鄉,土地,白沙段481~510地號,54.21,商,,,1070424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,590000,10884,,0.0,0,,RPORMLSLNHNFFDT87CA
南州鄉,土地,同安段1471~1500地號,451.21,,一般農業區,農牧用地,1070507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,685000,1518,,0.0,0,,RPPNMLOJOHNFFDT07CA
東港鎮,土地,豐海段601~630地號,67.77,住,,,1070425,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1050000,15494,,0.0,0,,RPTNMLMKOHNFFDT37CA
恆春鎮,土地,機場段301~330地號,4009.83,,一般農業區,農牧用地,1070417,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2806000,700,,0.0,0,,RPPNMLMLNHNFFET07CA
屏東巿,房地(土地+建物)+車位,屏東縣屏東市大同北路181~210號,25.13,住,,,1070429,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840613,128.19,3,1,2,有,有,3190000,24885,一樓平面,0.0,0,,RPROMLMLNHNFFAT07DA
林邊鄉,土地,富田段361~390地號,70.74,,鄉村區,乙種建築用地,1070508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,2827,,0.0,0,,RPRNMLNLNHNFFDT37DA
新園鄉,土地,新洋段1831~1860地號,696.0,,特定農業區,甲種建築用地,1070308,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4487342,6447,,0.0,0,,RPPNMLKLOHNFFDT96DA
潮州鎮,房地(土地+建物),屏東縣潮州鎮三進6巷1~30號,81.88,住,,,1070509,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0781213,144.33,4,1,3,有,無,3750000,25982,,0.0,0,,RPRNMLPLNHNFFCT47DA
佳冬鄉,房地(土地+建物),屏東縣佳冬鄉佳昌路91~120號,81.18,商,,,1070326,土地1建物1車位0,全,二層,透天厝,店舖、住宅,鋼筋混凝土造,0790420,131.1,3,2,2,有,無,2390000,18230,,0.0,0,,RPQNMLOKOHNFFFT47CA
東港鎮,土地,關帝段1201~1230地號,941.44,住,,,1070223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29902000,31762,,0.0,0,,RPWNMLTLNHNFFDT38CA
新園鄉,土地,五龍段301~330地號,1444.05,,一般農業區,農牧用地,1070423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,1662,,0.0,0,,RPSNMLOLNHNFFDT47CA
內埔鄉,房地(土地+建物),屏東縣內埔鄉學興路66巷61~90號,147.17,住,,,1070426,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1060810,218.16,6,2,5,有,無,12100000,55464,,0.0,0,,RPPNMLOJOHNFFCT96CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮南京路13巷1~30號,100.28,住,,,1070426,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1050408,183.55,5,2,5,有,無,9500000,51757,,0.0,0,,RPRNMLOLNHNFFCT27CA
新埤鄉,土地,打鐵段301~330地號,318.67,,一般農業區,甲種建築用地,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,605467,1900,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLOLNHNFFCT57CA
內埔鄉,土地,上東勢段121~150地號,600.62,,特定農業區,農牧用地,1070430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1857000,3092,,0.0,0,,RPROMLOLNHNFFCT37CA
潮州鎮,土地,永春段211~240地號,30.6,住,,,1070512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,11438,,0.0,0,含增建或未登記建物。,RPTNMLMLNHNFFCT27CA
屏東巿,房地(土地+建物),屏東縣屏東市民勇路7巷1~30號,72.5,住,,,1070504,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0870415,179.28,5,1,4,有,無,5500000,30678,,0.0,0,,RPXNMLOKOHNFFAT67CA
麟洛鄉,土地,農場段1261~1290地號,3136.9,,一般農業區,農牧用地,1070413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,1594,,0.0,0,,RPVOMLLMNHNFFAT37CA
屏東巿,土地,頭前溪段781~810地號,941.0,,一般農業區,農牧用地,1070508,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,5313,,0.0,0,,RPQOMLPJOHNFFAT07CA
屏東巿,房地(土地+建物),屏東縣屏東市福建路61~90號,62.0,住,,,1070507,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0660917,177.98,0,0,0,無,無,8500000,47758,,0.0,0,,RPQOMLTLNHNFFAT57CA
屏東巿,房地(土地+建物),屏東縣屏東市武愛街116巷4弄1~30號,76.0,住,,,1070331,土地2建物1車位0,全,二層,透天厝,住宅,加強磚造,0721004,77.47,4,2,2,有,無,3300000,42597,,0.0,0,,RPRNMLOLNHNFFAT07CA
屏東巿,房地(土地+建物),屏東縣屏東市蘭州街61~90號,180.0,住,,,1070406,土地1建物1車位0,全,二層,透天厝,住商用,磚造,0630917,108.74,5,2,3,有,無,6000000,55177,,0.0,0,,RPRNMLNLNHNFFAT96CA
屏東巿,房地(土地+建物),屏東縣屏東市協和東路31~60號,54.81,住,,,1070424,土地1建物1車位0,一層，二層，三層，四層，騎樓,十三層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0870403,240.43,4,2,4,有,有,5100000,21212,,0.0,0,,RPVNMLPLNHNFFAT57CA
萬丹鄉,土地,萬生段601~630地號,126.4,住,,,1070423,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1455000,11511,,0.0,0,,RPWNMLPLNHNFFAT67CA
屏東巿,房地(土地+建物),屏東縣屏東市華山街91~120號,22.09,住,,,1070504,土地8建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720808,76.47,2,1,2,有,無,1460000,19092,,0.0,0,,RPSOMLNLNHNFFAT17CA
屏東巿,土地,前進段241~270地號,866.0,工,,,1070508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11945832,13794,,0.0,0,,RPUOMLOLNHNFFAT47CA
屏東巿,土地,萬年段691~720地號,1188.0,住,,,1070508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47880000,40303,,0.0,0,,RPVOMLOLNHNFFAT57CA
麟洛鄉,土地,麟孝段271~300地號,339.18,農,,,1070502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2748000,8102,,0.0,0,,RPWOMLOLNHNFFAT67CA
麟洛鄉,土地,麟孝段271~300地號,697.74,農,,,1070502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5656000,8106,,0.0,0,,RPOPMLOLNHNFFAT96CA
麟洛鄉,土地,麟孝段271~300地號,357.23,農,,,1070502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,7838,,0.0,0,,RPPPMLOLNHNFFAT07CA
麟洛鄉,土地,麟孝段271~300地號,781.79,農,,,1070502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6080000,7777,,0.0,0,,RPQPMLOLNHNFFAT17CA
麟洛鄉,土地,麟孝段271~300地號,362.68,農,,,1070514,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2830000,7803,,0.0,0,,RPRPMLOLNHNFFAT27CA
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉社上路151~180號,138.49,,鄉村區,乙種建築用地,1070416,土地3建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土造,1051212,175.05,4,2,3,有,無,6700000,38275,,0.0,0,,RPQQMLOLNHNFFAT27CA
屏東巿,房地(土地+建物),屏東縣屏東市民學路120巷1~30號,38.1,住,,,1070413,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住宅,鋼筋混凝土造,0701125,100.22,3,2,2,有,無,3000000,29934,,0.0,0,,RPRQMLOLNHNFFAT37CA
屏東巿,房地(土地+建物),屏東縣屏東市廣東路1500巷6弄31~60號,123.25,住,,,1070426,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050504,195.09,5,2,3,有,無,11000000,56384,,0.0,0,,RPTOMLNLNHNFFAT27CA
屏東巿,房地(土地+建物),屏東縣屏東市海豐街61~90號,79.7,,一般農業區,甲種建築用地,1070420,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0810920,148.79,6,2,3,有,無,4680000,31454,,0.0,0,,RPUOMLNLNHNFFAT37CA
屏東巿,土地,和興段781~810地號,598.13,,一般農業區,農牧用地,1070507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,2675,,0.0,0,無臨路,RPPOMLNLNHNFFAT86CA
萬丹鄉,土地,萬生段631~660地號,379.2,住,,,1070423,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4365000,11511,,0.0,0,,RPXNMLPLNHNFFAT77CA
屏東巿,房地(土地+建物),屏東縣屏東市莊敬街一段106巷17弄31~60號,30.63,住,,,1070420,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830215,113.55,3,1,2,有,無,3700000,32585,,0.0,0,,RPTOMLPLNHNFFAT47CA
屏東巿,房地(土地+建物),屏東縣屏東市高豐街31~60號,23.28,住,,,1070427,土地2建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0790814,100.82000000000001,3,1,2,有,無,3980000,39476,,0.0,0,,RPUOMLPLNHNFFAT57CA
屏東巿,房地(土地+建物),屏東縣屏東市中正路181~210號,76.0,住,,,1070415,土地1建物1車位0,全,三層,透天厝,店舖、住宅,鋼筋混凝土造,0660606,165.0,5,2,3,有,無,13000000,78788,,0.0,0,,RPTNMLOLNHNFFAT27CA
屏東巿,房地(土地+建物),屏東縣屏東市公裕街353巷31~60號,5.92,住,,,1070506,土地1建物1車位0,三層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0970305,14.61,1,1,1,有,有,705000,48255,,0.0,0,,RPSNMLPLNHNFFAT27CA
九如鄉,房地(土地+建物),屏東縣九如鄉新庄路31~60號,1707.92,,一般農業區,農牧用地,1070330,土地1建物1車位0,一層,一層,農舍,農舍,鋼造,0791203,131.67,0,0,0,無,無,4700000,,,0.0,0,,RPROMLOLNHNFFAT17CA
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉吉豐路151~180號,72.07,,鄉村區,乙種建築用地,1070321,土地3建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土造,0830206,106.87,3,2,3,有,無,1700000,15907,,0.0,0,,RPSOMLOLNHNFFAT27CA
九如鄉,房地(土地+建物),屏東縣九如鄉黃金路15巷1~30號,129.06,,鄉村區,乙種建築用地,1070416,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740529,120.56,5,2,2,有,無,3300000,27372,,0.0,0,,RPTNMLSLNHNFFAT67CA
屏東巿,土地,北勢段一小段1~30地號,810.47,住,,,1070504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27130000,33474,,0.0,0,,RPQNMLKMNHNFFAT66CA
屏東巿,土地,文明段三小段121~150地號,2013.0,住,,,1070427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,143668000,71370,,0.0,0,,RPRNMLKMNHNFFAT76CA
萬丹鄉,土地,新社皮段781~810地號,258.27,,鄉村區,乙種建築用地,1070508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,17424,,0.0,0,,RPRNMLRLNHNFFAT37CA
屏東巿,房地(土地+建物)+車位,屏東縣屏東市棒球路160巷31~60號,59.8,住,,,1070501,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070115,143.07,4,1,2,有,有,5880000,41099,一樓平面,0.0,0,,RPPNMLPLNHNFFAT96CA
屏東巿,房地(土地+建物),屏東縣屏東市安心四橫巷136弄1~30號,8.97,住,,,1070508,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960328,20.48,1,0,1,有,有,850000,41504,,0.0,0,,RPOOMLSLNHNFFAT27CA
萬丹鄉,土地,萬後段571~600地號,46.08,住,,,1070313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1740000,37760,,0.0,0,,RPTOMLPJOHNFFAT37CA
屏東巿,土地,斯文段211~240地號,83.0,住,,,1070426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2511000,30253,,0.0,0,,RPRNMLMKOHNFFAT86CA
屏東巿,房地(土地+建物),屏東縣屏東市武威街170巷1~30號,152.85,住,,,1070424,土地1建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土造,1070222,257.13,5,2,4,有,無,12000000,46669,,0.0,0,,RPOPMLLMNHNFFAT76CA
屏東巿,房地(土地+建物),屏東縣屏東市武威街170巷1~30號,152.88,住,,,1070423,土地1建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土造,1070222,256.89,5,2,4,有,無,11900000,46323,,0.0,0,,RPPPMLLMNHNFFAT86CA
九如鄉,房地(土地+建物),屏東縣九如鄉忠孝街151~180號,126.9,住,,,1070430,土地1建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土造,1060905,231.34,5,2,4,有,無,9500000,41065,,0.0,0,,RPTOMLLMNHNFFAT17CA
長治鄉,土地,繁興段271~300地號,3262.16,,一般農業區,農牧用地,1070425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4360000,1337,,0.0,0,,RPPNMLMJOHNFFAT56CA
屏東巿,房地(土地+建物),屏東縣屏東市廣東路1~30號,59.0,住,,,1070502,土地1建物1車位0,一層，騎樓,一層,店面(店鋪),住家用,磚造,,48.65,1,1,1,有,無,5380000,110586,,0.0,0,,RPUOMLLJOHNFFAT07CA
麟洛鄉,土地,麟愛段301~330地號,143.58,住,,,1070315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2260000,15740,,0.0,0,本案土地上有未保存登記建物乙棟,RPXNMLLJOHNFFAT27CA
長治鄉,土地,繁興段511~540地號,2680.86,,一般農業區,農牧用地,1070423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,1380,,0.0,0,,RPOOMLLJOHNFFAT09CA
長治鄉,土地,德榮段421~450地號,5176.08,,一般農業區,農牧用地,1070312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12800000,2473,,0.0,0,,RPQNMLTKOHNFFAT47CA
屏東巿,房地(土地+建物),屏東縣屏東市廣東路954巷9弄1~30號,85.0,住,,,1070423,土地1建物1車位0,全,二層,透天厝,住宅,加強磚造,0740624,116.85,4,2,2,有,無,4360000,37313,,0.0,0,,RPWOMLTKOHNFFAT18CA
fa72埔鄉,房地(土地+建物),屏東縣鹽埔鄉莒光路1~30號,85.0,,一般農業區,甲種建築用地,1070410,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0861109,195.41,4,1,3,有,無,3500000,17911,,0.0,0,,RPTNMLPLNHNFFBT47CA
里港鄉,土地,春林段151~180地號,1234.0,住,,,1070514,土地14建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26700000,21637,,0.0,0,,RPPNMLSLNHNFFBT37CA
里港鄉,房地(土地+建物),屏東縣里港鄉玉田路1~30號,225.1,住,,,1070427,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940622,230.66,4,2,3,有,無,8000000,34683,,0.0,0,,RPPNMLKLOHNFFBT66CA
內埔鄉,房地(土地+建物),屏東縣內埔鄉學人路241~270號,8.06,,鄉村區,乙種建築用地,1070514,土地1建物1車位0,一層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840710,28.259999999999998,1,1,1,有,有,490000,17339,,0.0,0,,RPPNMLPLNHNFFCT17CA
內埔鄉,房地(土地+建物),屏東縣內埔鄉學人路241~270號,8.06,,鄉村區,乙種建築用地,1070514,土地1建物1車位0,一層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840710,28.259999999999998,1,1,1,有,有,420000,14862,,0.0,0,,RPQNMLPLNHNFFCT27CA
潮州鎮,土地,蓬萊段1141~1170地號,6961.95,,一般農業區,農牧用地,1070510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11139120,1600,,0.0,0,,RPUNMLPLNHNFFCT67CA
內埔鄉,土地,早角段151~180地號,2882.26,,一般農業區,農牧用地,1070510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2650000,919,,0.0,0,,RPVNMLPLNHNFFCT77CA
內埔鄉,土地,大興段421~450地號,9760.53,,一般農業區,農牧用地,1070407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13500000,1383,,0.0,0,,RPPOMLOLNHNFFCT17CA
內埔鄉,土地,頭鏢段781~810地號,96.05,,一般農業區,農牧用地,1070505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,833,,0.0,0,,RPSNMLSLNHNFFCT77CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮長興路1~30號,184.63,住,,,1070424,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0680410,271.02,2,2,2,有,無,6000000,22139,,0.0,0,,RPPNMLTLNHNFFCT57CA
潮州鎮,土地,劉厝庄段391~420地號,46.67,,鄉村區,乙種建築用地,1070502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,564700,12100,,0.0,0,,RPRNMLKMNHNFFCT96CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮信義路1~30號,69.91,住,,,1070425,土地2建物1車位0,全,三層,透天厝,住商用,加強磚造,0620731,140.4,4,2,3,有,無,4660000,33191,,0.0,0,,RPQNMLLJOHNFFCT76CA
內埔鄉,房地(土地+建物),屏東縣內埔鄉竹北巷1~30號,343.0,,鄉村區,乙種建築用地,1070322,土地2建物1車位0,全,三層,透天厝,住宅,見其他登記事項,1051124,321.62,5,2,5,有,無,13650000,42441,,0.0,0,,RPUNMLLKOHNFFCT27CA
內埔鄉,房地(土地+建物),屏東縣內埔鄉中寧路91~120號,65.35,住,,,1070406,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0660207,101.0,4,2,2,有,無,2900000,28713,,0.0,0,,RPTNMLPJOHNFFCT47CA
